no,group,speaker,original,pron,trans,comment
39,1,,À quelle heure commencez-vous votre journée ?,아 케르 콩스망세 부 보트르 주르네 ?,당신은 하루를 몇 시에 시작하나요?,
40,1,,Ma journée commence à neuf heures.,마 주르네 콩스망 아 뇌프 외르.,나의 하루는 9시에 시작해.,
41,1,,"Maintenant, nous commençons à travailler.","망트낭, 누 콩스망송 아 트라바이예.",이제 우리는 일을 시작합니다.,
42,1,,"Tu finis de manger, puis tu prépares tes affaires.","투 피니 드 망제, 퓌 투 프레파르 테자페르.","식사를 마치고, 그 다음에 물건을 준비해.",
43,1,,Finis ton assiette !,피니 통 아시에트 !,접시를 다 먹어!,
44,1,,Écoute bien en classe.,에쿠트 비앙 앙 클래쓰.,수업 시간에 잘 들어.,
45,1,,Ne parle pas beaucoup ! Ne parle pas beaucoup ! Chantons ensemble !,느 파를 파 보쿠 ! 느 파를 파 보쿠 ! 샹통즈 앙상블 !,많이 말하지 마! 많이 말하지 마! 함께 노래하자!,
46,1,,N'ouvrez pas la porte !,느우브르 파 라 포르트 !,문을 열지 마세요!,
47,1,,Appuyez sur le bouton.,아퓌예 쉬르 르 버튼.,버튼을 눌러.,
48,1,,Patientez ici.,파트이앙테 이씨.,여기서 기다려.,
49,1,,Poussez.,푸세.,밀어.,
50,1,,Tirez.,티레.,당겨.,
51,1,,Ne touche pas.,느 투슈 파.,만지지 마.,
52,1,,Finis ton assiette !,피니 통 아시에트 !,접시를 다 먹어!,
53,1,,Écoute bien en classe.,에쿠트 비앙 앙 클래쓰.,수업 시간에 잘 들어.,
54,1,,Chantons ensemble !,샹통즈 앙상블 !,함께 노래하자!,
55,1,,N'ouvrez pas la porte.,느우브르 파 라 포르트.,문을 열지 마세요.,
