no,group,speaker,original,pron,trans,comment
33,1,,Je parle à Paul.,쥬 팔르 아 폴,나는 폴과 이야기한다.,
34,1,,Tu téléphones à ton père ?,튀 텔레폰 아 통 페르 ?,너는 아버지에게 전화하니?,
35,1,,Il donne un cadeau à sa mère.,일 돈 융 다도 아 사 메르,그는 어머니에게 선물을 준다.,
36,1,,Vous écrivez à vos parents ?,부 에크리 아 보 파랑 ?,당신은 부모님께 글을 쓰나요?,
37,1,,Tu me téléphones demain ?,튀 믈 텔레폰 데멩 ?,너는 내일 나에게 전화할 거니?,
38,1,,D'accord ! Je te téléphone demain matin.,다코르 ! 쥬 트 텔레폰 데멩 마탱,좋아! 나는 내일 아침에 너에게 전화할게.,
39,1,,Il parle souvent à ses collègues ?,일 팔르 수브몽 아 세 콜레그 ?,그는 동료들에게 자주 말하니?,
40,1,,"Non, il ne leur parle pas.","논, 일 느 르 팔르 파","아니, 그는 그들에게 말하지 않는다.",
41,1,,Tu montres ce livre à ton père.,튀 몽트르 쎄 리브르 아 통 페르,너는 아버지에게 이 책을 보여주니?,
42,1,,Tu le montres à ton père ?,튀 르 몽트르 아 통 페르 ?,너는 그것을 아버지에게 보여주니?,
43,1,,Tu lui montres ce livre ?,튀 르 몽트르 쎄 리브르 ?,너는 그에게 이 책을 보여주니?,
44,1,,J’appelle Paul.,쥬 아펠 폴,나는 폴에게 전화한다.,
45,1,,Je l’appelle.,쥬 르 아펠,나는 그에게 전화한다.,
46,1,,Je téléphone à Paul.,쥬 텔레폰 아 폴,나는 폴에게 전화한다.,
47,1,,Je lui téléphone.,쥬 르 텔레폰,나는 그에게 전화한다.,
48,1,,Elle l’aime.,엘 르멤,그녀는 그를 사랑한다.,
49,1,,Elle le voit souvent.,엘 르 부아 수브몽,그녀는 그를 자주 본다.,
50,1,,Elle lui téléphone tous les jours.,엘 르 텔레폰 투 레 쥬르,그녀는 매일 그에게 전화한다.,
51,1,,Tu as vu ce film ?,튀 아 뷔 쎄 필름 ?,너는 이 영화를 봤니?,
52,1,,"Oui, je viens de le voir.","위, 쥬 비엉 드 르 부아","응, 나는 방금 봤어.",
53,1,,"Non, mais je vais le voir ce soir.","논, 메 쥬 베 레 부아 쎄 수와르","아니, 하지만 오늘 밤 볼 거야.",
54,1,,Vous pouvez m’aider ?,부 푸베 메데 ?,당신이 저를 도와주실 수 있나요?,
55,1,,"Oui, je peux vous aider.","위, 쥬 쀠 부 에데","응, 나는 당신을 도와줄 수 있어.",
56,1,,"Non, je ne peux pas vous aider.","논, 쥬 느 푸 부 에데","아니, 나는 당신을 도와줄 수 없어.",
57,1,,Elle est partie ?,엘 에 파르티 ?,그녀는 떠났니?,
58,1,,"Oui, mais je ne peux pas l’oublier.","위, 메 느 푸 파 루블리에","응, 하지만 나는 그녀를 잊을 수 없어.",
59,1,,Pourquoi tu ne m’appelles pas ?,푸르꾸아 튀 느 마펠 파 ?,왜 나에게 전화하지 않니?,
60,1,,Parce que j’ai oublié mon portable chez mes parents.,푸르꾸아 튀 플르르 ?,왜 울고 있니?,
61,1,,Pourquoi tu pleures ?,푸르꾸아 튀 플르르 ?,왜 울고 있니?,
62,1,,Parce qu’elle va me quitter.,푸르꾸아 튀 느 마펠 파 ?,왜 나에게 전화하지 않니?,
63,1,,Tu as lu mon message ?,파르스크 쥬 에 우블리에 몽 포르타블 쉐 메 파랑,왜 나는 내 휴대폰을 부모님 집에 두고 왔니?,
