no,group,speaker,original,pron,trans,comment
45,1,,Ils sont arrivés.,일 손 아리베,그들이 도착했다.,
46,1,,Ils ne sont pas arrivés.,일 느 손 파 아리베,그들은 도착하지 않았다.,
47,1,,Elle est déjà partie ?,엘 에 데자 파르티 ?,그녀는 이미 떠났니?,
48,1,,On mange bien.,온 몽즈 비앙,잘 먹는다.,
49,1,,On a bien mangé.,온 아 비앙 몽제,잘 먹었다.,
50,1,,J'aime beaucoup ce film.,젬 보쿠 스 필름,나는 이 영화를 매우 좋아한다.,
51,1,,J'ai beaucoup aimé ce film.,제 보쿠 에메 스 필름,나는 이 영화를 매우 좋아했다.,
52,1,,Vous avez pris le dîner ?,부 자베 프리 르 디네 ?,저녁 먹었나요?,
53,1,,"Oui, on a bien mangé dans un restaurant italien.","위, 온 아 비앙 몽제 당즈 앙 레스토랑 이탈리앙","응, 우리는 이탈리안 식당에서 잘 먹었다.",
54,1,,Elle est déjà partie.,엘 에 데자 파르티,그녀는 이미 떠났다.,
55,1,,"Dimanche dernier, elle a rencontré un garçon à une fête.","디망슈 데르니에르, 엘 아 롱콘트레 앙 가르송 아 융 페트","지난 일요일, 그녀는 파티에서 한 소년을 만났다.",
56,1,,Ils sont rapidement tombés amoureux.,일 손 라피드몽 톰베 아무르,그들은 빠르게 사랑에 빠졌다.,
