no,group,speaker,original,pron,trans,comment
57,6,,Mes bagages ne sont pas arrivés !,[me bagaʒ nə sɔ̃ pa aʁive / 메 바가주 느 송 빠 아리베],[공항에서] 제 짐이 안 왔어요!,
58,6,,"Bonsoir, Monsieur. Y a-t-il encore des chambres pour ce soir ?","[bɔ̃swaʁ, məsjø. ja til ɑ̃kɔʁ de ʃɑ̃bʁ puʁ sə swaʁ / 봉수아흐, 므씨윻. 이아틸 앙코르 데 샹브르 뿌흐 스 스와흐]","안녕하세요, 선생님. 오늘 저녁에 묵을 방이 남아 있나요?",
59,6,,"Deux minutes, s'il vous plaît… Oui, nous avons une chambre disponible.","[dø minyt, sil vu plɛ… wi, nu z‿avɔ̃ yn ʃɑ̃bʁ dispɔnibl / 되 미뉴트, 씰부 플레… 위, 누 자봉 윈 샹브르 디스포니블]","잠시만 기다려 주세요… 네, 빈 방이 있습니다.",
60,6,,Vous pourriez garder mes bagages ?,[vu puʁje gaʁde me bagaʒ / 부 푸히에 가흐데 메 바가주],[호텔에서] 짐을 보관해 주실 수 있나요?,
61,6,,"Arrêtez-vous ici, s'il vous plaît.","[aʁɛte vu isi, sil vu plɛ / 아헤테 부 이씨, 씰부 플레]",[택시에서] 여기 세워 주세요.,
62,5,,Où est le rayon (de) vêtements pour femmes ?,[u ɛ lə ʁɛjɔ̃ də vɛtmɑ̃ puʁ fam / 우 에 르 헤용 드 베트망 뿌흐 팜],여성복 매장 어디 있나요?,
63,6,,Je cherche une robe d'été.,[ʒə ʃɛʁʃ yn ʁɔb dete / 즈 쉐르쉬 윈 허브 데테],여름 원피스를 찾고 있어요.,
64,6,,Je pourrais voir la jupe bleue qui est en vitrine ?,[ʒə puʁɛ vwaʁ la ʒyp blø ki ɛt ɑ̃ vitʁin / 즈 푸헤 브와흐 라 쥅 블뢰 키 에 앙 비트린],진열장에 있는 파란색 치마 볼 수 있나요?,
65,6,,Je fais du 38.,[ʒə fɛ dy tʁɑ̃tɥit / 즈 페 뒤 트랑뛔],저는 38사이즈입니다.,
66,6,,Est-ce que je peux essayer ?,[ɛs kə ʒə pø ɛseje / 에스크 즈 쁘 에세예],입어 봐도 되나요?,
67,6,,Avez-vous le/la même en L ?,[ave vu lə/la mɛm ɑ̃ ɛl / 아베 부 르·라 멤 앙 엘],같은 걸로 L사이즈 있나요?,
68,6,,"Donnez-moi la taille au-dessus, s'il vous plaît ?","[dɔne mwa la taj odəsy, sil vu plɛ / 도네 무아 라 테이 오더쓔, 씰부 플레]",한 치수 큰 걸로 주세요.,
69,6,,Vous l'avez en noir ?,[vu lavɛ ɑ̃ nwaʁ / 부 라베 앙 느와흐],이거 검은색 있나요?,
70,6,,Ça me va bien ?,[sa mə va bjɛ̃ / 싸 므 바 비앙],이거 저한테 어울려요?,
71,6,,Qu'est-ce que vous en pensez ?,[kɛs kə vu zɑ̃ pɑ̃se / 케스크 부 장 팡세],이거 어때요?,
72,6,,C'est trop serré.,[sɛ tʁo sɛʁe / 세 트로 세헤],이거 너무 껴요.,
73,6,,"Où se trouve le rayon chaussures, s'il vous plaît ?","[u sə tʁuv lə ʁɛjɔ̃ ʃosyʁ, sil vu plɛ / 우 스 트루브 르 헤용 슈씨흐, 씰부 플레]",신발 매장은 어디 있나요?,
74,6,,"C'est par là, Monsieur.",[sɛ paʁ la məsjø / 세 파흐 라 므씨윻],"저쪽입니다, 선생님.",
75,6,,Est-ce que je peux essayer cette jupe ?,[ɛs kə ʒə pø ɛseje sɛt ʒyp / 에스크 즈 쁘 에세예 쎄트 쥅],이 치마 입어 봐도 될까요?,
76,6,,"Bien sûr, Madame. Vous avez la cabine juste à côté.","[bjɛ̃ syʁ, madam. vu z‿ave la kabin ʒyst a kote / 비앙 쓔흐, 마담. 부 자베 라 카빈 쥬스트 아 코테]","물론입니다, 부인. 탈의실이 바로 옆에 있어요.",
77,6,,Quelle taille faites-vous ?,[kɛl taj fɛt vu / 켈 테이 페트 부],사이즈가 어떻게 되세요?,
78,6,,Je fais du 38.,[ʒə fɛ dy tʁɑ̃tɥit / 즈 페 뒤 트랑뛔],38사이즈입니다.,
79,6,,Avez-vous ce sac en rouge ?,[ave vu sə sak kɔm ʁuʒ / 아베 부 스 싹 콤 루주],이 가방 빨간색으로 있나요?,
80,6,,"Désolé, Madame. Mais c'est le dernier.","[dezɔle, madam. mɛ sɛ lə dɛʁnje / 데졸레, 마담. 메 쎄 르 데흐니에]","죄송합니다, 부인. 마지막 한 개입니다.",
81,5,,Qu'est-ce que vous en pensez ?,[kɛs kə vu zɑ̃ pɑ̃se / 케스크 부 장 팡세],어떻게 생각하세요?,
82,6,,Elle me va bien cette robe. Ça me plaît beaucoup.,[ɛl mə va bjɛ̃ sɛt ʁɔb. sa mə plɛ boku / 엘 므 바 비앙 쎄트 허브. 싸 므 플레 보쿠],이 원피스 잘 맞아요. 정말 마음에 들어요.,
83,6,,Je prends ça.,[ʒə pʁɑ̃ sa / 즈 프랑 싸],이거 살게요.,
84,6,,Vous en avez un neuf ?,[vu zɑ̃n‿ave œ̃ nœf / 부 장나베 앙 뇌프],새 걸로 있나요?,
85,6,,Je sais pas trop. Je vais réfléchir.,[ʒə sɛ pa tʁo. ʒə vɛ ʁefleʃiʁ / 즈 쎄 빠 트로. 즈 베 헤플레시흐],잘 모르겠어요. 생각해 볼게요.,
86,6,,Ça coûte combien ?,[sa kut kɔ̃bjɛ̃ / 싸 쿠트 콩비앙],얼마예요?,
87,6,,C'est soldé ?,[sɛ sɔlde / 세 솔데],세일 하나요?,
88,6,,Où est la caisse ?,[u ɛ la kɛs / 우 에 라 케스],계산대는 어디 있나요?,
89,6,,Je paie/paye avec une carte de crédit.,[ʒə pɛ avɛk yn kaʁt də kʁedi / 즈 페 아베크 윈 카르트 드 크레디],신용카드로 계산할게요.,
90,6,,"Je regarde juste, merci.","[ʒə ʁəgaʁd ʒyst, mɛʁsi / 즈 헤가흐드 쥬스트, 메흐시]",고맙지만 그냥 둘러보는 거예요.,
91,6,,Vous pouvez le/la mettre de côté ?,[vu puve lə/la mɛtʁ də kote / 부 푸베 르·라 메트흐 드 코테],따로 빼놔 주실 수 있나요?,
92,6,,Comment obtenir la détaxe ?,[kɔmɑ̃ ɔbtəniʁ la detaks / 코멍 옵테니흐 라 데탁스],면세 받으려면 어떻게 하죠?,
93,6,,Voulez-vous acheter ce chemisier ?,[vule vu aʃte sə ʃəmizje / 불레 부 아쉬테 스 슈미지에],이 블라우스 사시겠어요?,
94,6,,"Oui, je prends ça. Vous en avez un neuf.","[wi, ʒə pʁɑ̃ sa. vu zɑ̃n‿ave œ̃ nœf / 위, 즈 프랑 싸. 부 장나베 앙 뇌프]","네, 이거 살게요. 새 걸로 있나요?",
95,6,,"C'est combien, ces chaussures ?","[sɛ kɔ̃bjɛ̃, se ʃosyʁ / 세 콩비앙, 세 슈씨흐]",이 신발 얼마예요?,
96,6,,Elles coûtent cent vingt euros.,[ɛl kut sɑ̃ vɛ̃t øʁo / 엘 쿠트 썽 뱅 으로],120유로입니다.,
97,6,,Cet article est en location ?,[sɛtaʁtikl ɛt ɑ̃ lɔkasjɔ̃ / 쎄타르티클 에 앙 로카씨용],이 상품 할인 중인가요?,
98,6,,"Oui, c'est à prix réduit de 30 %.","[wi, sɛ a pʁi ʁedɥi də tʁɑ̃t pɔʁ sɑ̃ / 위, 쎄 아 프리 헤뒤이 드 트랑 뽀르 썽]","네, 30% 할인 가격입니다.",
99,6,,Comment réglez-vous ?,[kɔmɑ̃ ʁegle vu / 코멍 헤글레 부],어떻게 결제하시겠어요?,
100,6,,Je vais payer avec une carte de crédit.,[ʒə vɛ pɛje avɛk yn kaʁt də kʁedi / 즈 베 페예 아베크 윈 카르트 드 크레디],신용카드로 결제할게요.,
101,6,,"On s'occupe de vous, Madame ?","[ɔ̃ sɔkyp də vu, madam / 옹 소퀍 드 부, 마담]","도와드릴까요, 부인?",
102,6,,"Je regarde juste, merci.","[ʒə ʁəgaʁd ʒyst, mɛʁsi / 즈 헤가흐드 쥬스트, 메흐시]","그냥 둘러보는 거예요, 감사합니다.",
