no,group,speaker,original,pron,trans,comment
14,104,,Tu achètes 3 kilos.,[ty aʃt tʁwa kilo / 튀 아슈트 트와 키로],3킬로 사.,
15,104,,Combien êtes-vous ?,[kɔ̃bjɛ̃ ɛt vu / 콩비앙 에트 부],몇 분이세요?,
16,104,,Nous sommes quatre.,[nu sɔm katʁ / 누 썸 카트르],우리는 네 명입니다.,
17,104,,Cette robe coûte combien?,[sɛt ʁɔb kut kɔ̃bjɛ̃ / 쎄 트로브 쿠트 콩비앙],이 원피스는 얼마예요?,
18,104,,Elle coûte cinquante-cinq euros.,[ɛl kut sɛ̃kɑ̃t sɛ̃k øʁo / 엘 쿠트 썽깡썽크 외로],55유로입니다.,
19,104,,Tu veux un peu du pain ?,[ty vø œ̃ pø dy pɛ̃ / 튀 뵈 엉 퍼 뒤 팽],빵 조금 먹을래? (틀린 표현),
20,104,,Tu veux un peu de pain ?,[ty vø œ̃ pø də pɛ̃ / 튀 뵈 엉 퍼 드 팽],빵 조금 먹을래?,
21,104,,Vous avez assez de pomme ?,[vu zave ase də pɔm / 부 자베 아세 드 뽐],사과가 충분해요? (틀린 표현),
22,104,,Vous avez assez de pommes ?,[vu zave ase də pom / 부 자베 아세 드 뽐],사과가 충분해요?,
23,104,,Il mange beaucoup de la viande.,[il mɑ̃ʒ boku də la vjɑ̃d / 일 망주 보쿠 드 라 비앙드],그는 고기를 많이 먹습니다. (틀린 표현),
24,104,,Il mange beaucoup de viande.,[il mɑ̃ʒ boku də vjɑ̃d / 일 망주 보쿠 드 비앙드],그는 고기를 많이 먹습니다.,
25,104,,Ils ont un peu de argent.,[il zɔ̃ œ̃ pø də laʁʒɑ̃ / 일 졍 엉 퍼 드 라르장],그들은 돈이 조금 있습니다. (틀린 표현),
26,104,,Ils ont un peu d'argent.,[il zɔ̃ œ̃ pø daʁʒɑ̃ / 일 졍 엉 퍼 다르장],그들은 돈이 조금 있습니다.,
27,104,,Tu achètes beaucoup de oranges.,[ty aʃt boku də ɔʁɑ̃ʒ / 튀 아슈트 보쿠 드 오랑주],오렌지를 많이 사. (틀린 표현),
28,104,,Tu achètes beaucoup d'oranges.,[ty aʃt boku dɔʁɑ̃ʒ / 튀 아슈트 보쿠 도랑주],오렌지를 많이 사.,
29,104,,Ils boivent assez de l'eau.,[il bwav ase də lo / 일 브완 아세 드 로],그들은 물을 충분히 마십니다. (틀린 표현),
30,104,,Ils boivent assez d'eau.,[il bwav ase do / 일 브완 아세 도],그들은 물을 충분히 마십니다.,
31,104,,Je bois beaucoup d'eau.,[ʒə bwa boku do / 즈 브와 보쿠 도],물을 많이 마십니다.,
32,104,,Ils mangent trop de pain.,[il mɑ̃ʒ tʁo də pɛ̃ / 일 망주 트로 드 팽],그들은 빵을 너무 많이 먹습니다.,
33,104,,On a assez de fruits.,[ɔ̃ n‿ase də fʁɥi / 옹 나세 드 프뤼],우리는 과일이 충분해.,
34,104,,Vous voulez combien de viande ?,[vu vule kɔ̃bjɛ̃ də vjɑ̃d / 부 뷸레 콩비앙 드 비앙드],고기를 얼마나 원하세요?,
35,104,,Combien de viande voulez-vous ?,[kɔ̃bjɛ̃ də vjɑ̃d vule vu / 콩비앙 드 비앙드 뷸레 부],고기를 얼마나 원하세요?,
36,104,,Vous êtes combien ?,[vu zɛt kɔ̃bjɛ̃ / 부 제트 콩비앙],몇 분이세요?,
37,104,,Combien êtes-vous ?,[kɔ̃bjɛ̃ ɛt vu / 콩비앙 에트 부],몇 분이세요?,
38,104,,Cette robe coûte combien ?,[sɛt ʁɔb kut kɔ̃bjɛ̃ / 쎄 트로브 쿠트 콩비앙],이 원피스는 얼마예요?,
39,104,,Combien coûte cette robe ?,[kɔ̃bjɛ̃ kut sɛt ʁɔb / 콩비앙 쿠트 쎄 트로브],이 원피스는 얼마예요?,
