no,group,speaker,original,pron,trans,comment
36,143,,"Hier aussi, j'ai pris le métro pour aller au travail.",[jɛʁ osi, ʒe pʁi lə metʁo puʁ ale o tʁavaj / 예르 오시, 제 프리 르 메트로 푸르 알레 오 트라바이],"어제도, 나는 출근하려고 지하철을 탔습니다.",
37,143,,"Aujourd'hui, il y a un accident de voiture sur l'autoroute.",[oʒuʁdɥi, il i a œ̃n aksidɑ̃ də vwatyʁ syʁ lotɔʁut / 오주르뒤, 일리아 엉 악시당 드 브와튀르 쉬르 로토루트],"오늘, 고속도로에서 교통사고가 있습니다.",
38,143,,"Hier aussi, il y a eu un accident de voiture sur l'autoroute.",[jɛʁ osi, il i a y œ̃n aksidɑ̃ də vwatyʁ syʁ lotɔʁut / 예르 오시, 일리아 유 엉 악시당 드 브와튀르 쉬르 로토루트],"어제도, 고속도로에서 교통사고가 있었습니다.",
39,143,,"Aujourd'hui, tu vois ta copine ?",[oʒuʁdɥi, ty vwɑ ta kɔpin / 오주르뒤, 튀 브와 타 코핀],"오늘, 여자친구를 만나?",
40,143,,"Hier aussi, tu as vu ta copine ?",[jɛʁ osi, ty a vy ta kɔpin / 예르 오시, 튀 아 뷔 타 코핀],"어제도, 여자친구를 만났어?",
41,143,,Tu réserves une chambre d'hôtel ?,[ty ʁezɛʁv yn ʃɑ̃bʁ dotɛl / 튀 헤제르브 윈 샹브르 도텔],호텔 방을 예약해?,
42,143,,Tu as réservé une chambre d'hôtel ?,[ty a ʁezɛʁve yn ʃɑ̃bʁ dotɛl / 튀 아 헤제르베 윈 샹브르 도텔],호텔 방을 예약했어?,
43,143,,Je lis Les Misérables.,[ʒə li le mizeʁabl / 즈 리 레 미제라블],나는 레 미제라블을 읽습니다. (현재),
44,143,,J'ai lu Les Misérables.,[ʒe ly le mizeʁabl / 제 륀 레 미제라블],나는 레 미제라블을 읽었습니다. (복합과거),
45,143,,Vous choisissez ?,[vu ʃwisise / 부 슈이시즈],고르시겠어요? (현재),
46,143,,Vous avez choisi ?,[vu z‿ave ʃwizi / 부 자베 슈이지],고르셨어요? (복합과거),
47,143,,Qu'est-ce qu'il fait ?,[kɛs kil fɛ / 케스 킬 페],그는 뭐 해?,
48,143,,Qu'est-ce qu'il a fait ?,[kɛs kil a fɛ / 케스 킬 아 페],그는 뭐 했어?,
49,143,,Ils ne finissent pas leurs devoirs ?,[il nə finis pa lœʁ dəvwaʁ / 일 너 피니 파 뢰 데브와르],그들은 숙제를 안 끝내?,
50,143,,Ils n'ont pas fini leurs devoirs ?,[il nɔ̃ pa fini lœʁ dəvwaʁ / 일 농 파 피니 뢰 데브와르],그들은 숙제를 끝내지 않았어?,
