no,group,speaker,original,pron,trans,comment
15,15,,"Oui, Madame. En quoi puis-je vous aider ?","[wi, madam. ɑ̃ kwa pɥiʒ vu zɛde / 위, 마담. 앙 콰 뷔이주 부 제데]","네, 부인. 무엇을 도와드릴까요?",
16,15,,Vous avez une brochure en coréen ?,[vu z‿ave yn bʁoʃyʁ ɑ̃ kɔʁeen / 부 자베 윈 브로슈흐 앙 코헤엔],한국어 브로슈어 있나요?,
17,15,,"Tout à fait, Madame.","[tu t‿a fɛ, madam / 투타 페, 마담]","물론입니다, 부인.",
18,15,,Je vous prends en photo ?,[ʒə vu pʁɑ̃ ɑ̃ foto / 즈 부 프랑 앙 포토],사진 찍어 드릴까요?,
19,15,,"Oui, merci bien.","[wi, mɛʁsi bjɛ̃ / 위, 메흐시 비앙]","네, 정말 감사합니다.",
20,15,,J'ai perdu mon passeport. Qu'est-ce que je dois faire ?,[ʒe pɛʁdy mɔ̃ paspɔʁ. kɛs kə ʒə dwa fɛʁ / 제 페흐뒤 몽 파스포르. 케스크 즈 드와 페흐],여권을 잃어버렸어요. 어떻게 해야 하나요?,
21,14,,Il faut aller à l'Ambassade de Corée à Paris pour déclarer.,[il fo ale a lɑ̃basad də kɔʁe a paʁi puʁ dekleʁe / 일 포 알레 아 랑바사드 드 코레 아 파리 뿌흐 데클레흐],신고하려면 파리 주한 한국 대사관에 가야 합니다.,
22,15,,Qu'est-ce que vous avez ?,[kɛs kə vu z‿ave / 케스크 부 자베],왜 그러세요?,
23,15,,Je ne suis pas en forme.,[ʒə nə sɥi pa zɑ̃ fɔʁm / 즈 느 쓔이 빠 장 포름],저 컨디션이 안 좋아요.,
24,15,,Je suis trop fatigué(e).,[ʒə sɥi tʁo fatige / 즈 쓔이 트로 파티게],너무 피곤해요.,
25,15,,Je meurs de faim.,[ʒə mœʁ də fɛ̃ / 즈 므외 드 팽],배고파 죽겠어요.,
26,15,,J'en ai assez.,[ʒɑ̃n‿nɛ ase / 장네네 아세],지긋지긋해요.,
27,15,,Je n'ai pas le moral.,[ʒə nɛ pa lə mɔʁal / 즈 네 빠 르 모랄],기운이 없어요.,
28,15,,J'ai attrapé un rhume.,[ʒe atʁape œ̃ ʁym / 제 아트라페 앙 흐뮴],감기에 걸렸어요.,
29,15,,J'ai de la fièvre et des frissons.,[ʒe də la fjɛvʁ e de fʁisɔ̃ / 제 드 라 피에브르 에 데 프리쏭],열이 나고 몸이 으슬으슬 떨려요.,
30,15,,J'ai mal à la tête.,[ʒe mal a la tɛt / 제 말 아 라 테트],머리가 아파요.,
31,15,,J'ai le nez bouché.,[ʒe lə ne buʃe / 제 르 네 부셰],코가 막혀요.,
32,15,,Ça me gratte.,[sa mə gʁat / 싸 므 그라트],가려워요.,
33,15,,Je me suis coupé le doigt.,[ʒə mə sɥi kupe lə dwa / 즈 므 쓔이 쿠페 르 드와],손가락을 베었어요.,
34,15,,"Un médicament contre la douleur et la fièvre, s'il vous plaît.","[œ̃ medikamɑ̃ kɔ̃tʁ la duʁœʁ e la fjɛvʁ, sil vu plɛ / 앙 메디카망 콩트르 라 두외흐 에 라 피에브르, 씰부 플레]",해열진통제 주세요.,
35,15,,Soignez-vous bien !,[swaɲe vu bjɛ̃ / 스와녜 부 비앙],몸조리 잘 하세요!,
36,15,,Allez ! Vous y êtes presque arrivé(e)(s) !,[ale vu zjɛt pʁɛsk aʁive / 알레 부 지에트 프레스크 아리베],파이팅! 거의 다 왔어요!,
37,15,,Je me sens beaucoup mieux maintenant.,[ʒə mə sɑ̃ boku mjø mɛ̃tənɑ̃ / 즈 므 썽 보쿠 므외 망트넝],이제 훨씬 나아요.,
38,15,,Qu'est-ce que vous avez ?,[kɛs kə vu z‿ave / 케스크 부 자베],왜 그러세요?,
39,15,,Je ne suis pas en forme.,[ʒə nə sɥi pa zɑ̃ fɔʁm / 즈 느 쓔이 빠 장 포름],컨디션이 안 좋아요.,
40,15,,Je suis crevé(e).,[ʒə sɥi kʁəve / 즈 쓔이 크허베],완전 지쳤어요.,
41,15,,Je suis épuisé(e).,[ʒə sɥi epɥize / 즈 쓔이 에퓌이제],기진맥진했어요.,
42,15,,Je suis fatigué(e).,[ʒə sɥi fatige / 즈 쓔이 파티게],피곤해요.,
43,15,,J'en ai assez !,[ʒɑ̃n‿nɛ ase / 장네네 아세],지긋지긋해요!,
44,15,,J'en ai marre !,[ʒɑ̃n‿nɛ maʁ / 장네네 마흐],질려요!,
45,15,,J'en ai ras-le-bol !,[ʒɑ̃n‿nɛ ʁalə bɔl / 장네네 라르볼],정말 지긋지긋해요!,
46,15,,Est-ce que ce médicament se prend à jeun ?,[ɛs kə sə medikamɑ̃ sə pʁɑ̃ a ʒœ̃ / 에스크 스 메디카망 스 프랑 아 즈외],이 약은 공복에 먹나요?,
47,15,,"Non, vous le prenez après le repas.","[nɔ̃, vu lə pʁəne apʁɛ lə ʁəpa / 농, 부 르 프르네 아프레 르 허파]","아니요, 식후에 드세요.",
48,15,,Vous allez mieux ?,[vu z‿ale mjø / 부 잘레 므외],좀 나아지셨어요?,
49,14,,"Oui, merci. Je me sens beaucoup mieux maintenant.","[wi, mɛʁsi. ʒə mə sɑ̃ boku mjø mɛ̃tənɑ̃ / 위, 메흐시. 즈 므 썽 보쿠 므외 망트넝]","네, 감사합니다. 이제 훨씬 나아요.",
50,15,,"Voilà, c'est ça.","[vwala, sɛ sa / 브왈라, 쎄 싸]","그래(요), 맞아(요).",
51,15,,Ah bon ? C'est une bonne nouvelle.,[a bɔ̃ sɛt yn bɔn nuvɛl / 아 봉 쎄튼 윈 본 누벨],"아, 그래요? 좋은 소식이네요.",
52,15,,Ah oui ! C'est vrai. J'ai complètement oublié.,[a wi sɛ vʁɛ ʒe kɔ̃plɛtmɑ̃ ublije / 아 위 쎄 브헤 제 콩플레트망 우블리에],"아, 맞다! 그러네! 완전히 잊고 있었네.",
53,15,,"Ce gâteau au chocolat est délicieux, hein ?","[sə gato o ʃɔkɔla ɛ delisjø ɛ̃ / 스 가토 오 쇼콜라 에 델리씨외 앵]",이 초콜릿 케이크 맛있다. 그치?,
54,15,,C'est fou ! / C'est ouf !,[sɛ fu sɛt‿uf / 쎄 푸 쎄투프],미쳤다!,
55,15,,C'est une blague.,[sɛt yn blag / 쎄튼 블라그],농담이야.,
56,15,,Mince ! J'ai raté le bus !,[mɛ̃s ʒe ʁate lə bys / 망스 제 라테 르 뷔스],이런! 버스를 놓쳤어!,
57,15,,Allez la Corée !,[ale la kɔʁe / 알레 라 코레],한국(팀) 파이팅!,
58,15,,"Allez-y, allez-y ! Après vous.","[alezi, alezi apʁɛ vu / 알레지, 알레지 아프레 부]","자! 자! 먼저 하세요.",
59,15,,Ça y est !,[sa j‿ɛ / 싸 지에],됐어요!,
60,15,,Je (ne) sais pas.,[ʒə sɛ pa / 즈 쎄 빠],몰라(요).,
61,15,,Je vous félicite !,[ʒə vu felisit / 즈 부 펠리씨트],축하합니다!,
62,15,,Amusez-vous bien !,[amyzə vu bjɛ̃ / 아뮈제 부 비앙],즐거운 시간 보내세요!,
63,15,,Profitez-en bien !,[pʁɔfite zɑ̃ bjɛ̃ / 프로피테 장 비앙],즐기세요!,
64,15,,Je croise les doigts pour vous !,[ʒə kʁwaz le dwa puʁ vu / 즈 크와즈 레 드와 뿌흐 부],행운을 빌어요!,
65,15,,Il fait chaud aujourd'hui.,[il fɛ ʃo oʒuʁdɥi / 일 페 쇼 오주흐뒤],오늘 날씨가 더워요.,
66,15,,"Hein, très chaud !","[ɛ̃, tʁɛ ʃo / 앵, 트레 쇼]","헤, 정말 덥네!",
67,15,,Mince ! J'ai raté le bus !,[mɛ̃s ʒe ʁate lə bys / 망스 제 라테 르 뷔스],이런! 버스를 놓쳤어!,
68,15,,"Allez-y ! Après vous.","[alezi apʁɛ vu / 알레지 아프레 부]",자! 먼저 하세요.,
69,15,,Merci ! C'est gentil !,[mɛʁsi sɛ ʒɑ̃ti / 메흐시 쎄 장티],감사합니다! 친절하시네요!,
70,15,,C'est extraordinaire !,[sɛt‿ɛkstʁaɔʁdinɛʁ / 쎄텍스트라오르디네흐],대단해요!,
71,15,,C'est fou !,[sɛ fu / 쎄 푸],미쳤다!,
72,15,,C'est incroyable !,[sɛt‿ɛ̃kʁwajabl / 쎄텡크와이아블],믿을 수 없어요!,
73,15,,Je croise les doigts pour vous !,[ʒə kʁwaz le dwa puʁ vu / 즈 크와즈 레 드와 뿌흐 부],행운을 빌어요!,
