no,group,speaker,original,pron,trans,comment
37,61,,Vous habitez à New-York.,[vu zabite a nujɔʁk / 부 자비테 아 뉴욕],당신(들)은 뉴욕에 삽니다.,
38,61,,Ils/Elles habitent à New-York.,[il/ɛl abit a nujɔʁk / 일·엘 아비트 아 뉴욕],그들/그녀들은 뉴욕에 삽니다.,
39,61,,J'aime la musique.,[ʒɛm la myzik / 제므 라 뮈지크],나는 음악을 좋아합니다.,
40,61,,Je déteste le sport.,[ʒə detɛst lə spɔʁ / 즈 데테스트 르 스포르],나는 운동을 싫어합니다.,
41,61,,Elles aiment les chats.,[ɛl zɛm le ʃa / 엘 제므 레 샤],그녀들은 고양이를 좋아합니다.,
42,61,,Elles adorent les chats.,[ɛl zadɔʁ le ʃa / 엘 자도르 레 샤],그녀들은 고양이를 아주 좋아합니다.,
43,61,,Elles détestent les chats.,[ɛl detɛst le ʃa / 엘 데테스트 레 샤],그녀들은 고양이를 싫어합니다.,
44,61,,"Monsieur, vous parlez français ? [parler]","[məsjø, vu paʁle fʁɑ̃sɛ / 머슈, 부 파를레 프랑세]","선생님, 프랑스어 하세요? [parler]",
45,61,,Mes soeurs habitent à Paris. [habiter],[me sœʁ zabit a paʁi / 메 쇠르 자비트 아 파리],내 여동생들은 파리에 삽니다. [habiter],
46,61,,Tu aimes le sport ? [aimer],[ty ɛm lə spɔʁ / 튀 에므 르 스포르],운동 좋아해? [aimer],
47,61,,J'adore le café. [adorer],[ʒadɔʁ lə kafe / 자도르 르 카페],나는 커피를 아주 좋아해. [adorer],
48,61,,Nous regardons la télé dans le salon. [regarder],[nu rəgaʁdɔ̃ la tele dɑ̃ lə salɔ̃ / 누 헤가르동 라 텔레 당 르 살롱],우리는 거실에서 TV를 봅니다. [regarder],
49,61,,Ma fille écoute la radio dans sa chambre. [écouter],[ma fij ekut la ʁadjo dɑ̃ sa ʃɑ̃bʁ / 마 필 에쿠트 라 라디오 당 사 샹브르],내 딸은 자기 방에서 라디오를 듣습니다. [écouter],
