no,group,speaker,original,pron,trans,comment
36,111,,Je fais le ménage.,[ʒə fɛ lə menaʒ / 즈 페 르 메나주],청소를 합니다.,
37,111,,Vous faites un gâteau pour votre mère ?,[vu fɛt œ̃ gato puʁ vɔtʁ mɛʁ / 부 페트 엉 가토 푸르 보트르 메르],어머니를 위해 케이크를 만드세요?,
38,111,,Mes enfants font du piano.,[me zɑ̃fɑ̃ fɔ̃ dy pjano / 메 잉팡 평 뒤 피아노],내 아이들은 피아노를 칩니다.,
39,111,,On fait quoi ce soir ?,[ɔ̃ fɛ kwa sə swaʁ / 옹 페 쿠아 스 수아르],오늘 밤 뭐 할까?,
40,111,,Nous faisons du football.,[nu fəzɔ̃ dy futbɔl / 누 페종 뒤 풋볼],우리는 축구를 합니다.,
41,111,,Qu'est-ce que tu fais ? ( tu),[kɛs kə ty fɛ / 케스크 튀 페],뭐 해? (tu),
42,111,,Je fais le ménage.,[ʒə fɛ lə menaʒ / 즈 페 르 메나주],청소를 합니다.,
43,111,,Qu'est-ce qu'ils font ?,[kɛs kil fɔ̃ / 케스 킬 평],그들은 뭐 해?,
44,111,,Ils font de la guitare.,[il fɔ̃ də la gitar / 일 평 드 라 기타르],그들은 기타를 칩니다.,
45,111,,Qu'est-ce que vous faites?,[kɛs kə vu fɛt / 케스크 부 페트],무엇을 하세요?,
46,111,,Qu'est-ce que vous faites dans la vie ?,[kɛs kə vu fɛt dɑ̃ la vi / 케스크 부 페트 당 라 비],직업이 뭐예요?,
47,111,,Moi je suis cuisinière.,[mwa ʒə sɥi kɥizinjɛʁ / 므와 즈 쉬 퀴지니에르],저는 요리사입니다.,
