no,group,speaker,original,pron,trans,comment
13,153,,Nous sommes allés chez Paul pour le voir.,[nu sɔm ale ʃe pol puʁ lə vwaʁ / 누 솜 알레 셰 폴 푸르 르 브와르],우리는 폴을 보러 폴 집에 갔습니다.,
14,153,,Mes parents sont venus chez moi.,[me paʁɑ̃ sɔ̃ vəny ʃe mwa / 메 파랑 송 버뉴 셰 므아],부모님이 우리 집에 오셨습니다.,
15,153,,Ils sont partis à six heures et demie du matin.,[il sɔ̃ paʁti a sis œʁ e dəmø dy matɛ̃ / 일 송 파르티 아 시스 외르 에 더미 뒤 마탱],그들은 오전 6시 반에 떠났습니다.,
16,153,,Ils sont nés en mai.,[il sɔ̃ ne ɑ̃ mɛ / 일 송 네 앙 메],그들은 5월에 태어났습니다.,
17,153,,Ils vont arriver vers dix heures du soir.,[il vɔ̃ aʁive vɛʁ diz œʁ dy swaʁ / 일 봉 아리베 베흐 디즈 외르 뒤 수아르],그들은 저녁 10시쯤 도착할 것입니다.,
18,153,,Son avion va partir dans une heure.,[sɔ̃ avjɔ̃ va paʁtiʁ dɑ̃z‿yn œʁ / 송 아비옹 바 파르티르 당쓴 œʁ],그의 비행기는 한 시간 후에 출발합니다.,
19,153,,Son bateau est arrivé il y a une heure.,[sɔ̃ bato ɛ t‿aʁive il i a yn œʁ / 송 바토 에따리베 일리아 인 œʁ],그의 배는 한 시간 전에 도착했습니다.,
20,153,,Ils vont arriver avant le déjeuner.,[il vɔ̃ aʁive avɑ̃ lə deʒøne / 일 봉 아리베 아방 르 데죄네],그들은 점심 전에 도착할 것입니다.,
21,153,,Elles sont parties après le dîner.,[ɛl sɔ̃ paʁti apʁɛ lə dine / 엘 송 파르티 아프레 르 디네],그녀들은 저녁 식사 후에 떠났습니다.,
22,153,,Ils ont dormi pendant trois heures.,[il z‿ɔ̃ dɔʁmi pɑ̃dɑ̃ tʁwa z‿œʁ / 일존 도르미 팡당 트와 외르],그들은 3시간 동안 잤습니다.,
23,153,,Nous allons partir à Paris.,[nu zalɔ̃ paʁtiʁ a paʁi / 누 잘롱 파르티르 아 파리],우리는 파리로 떠날 것입니다.,
24,153,,Tu es resté chez ta copine ?,[ty ɛ ʁɛste ʃe ta kɔpin / 튀 에 헤스트 셰 타 코핀],너는 여자친구 집에 남았니?,
25,153,,Ils ont habité en banlieue parisienne.,[il z‿ɔ̃ abite ɑ̃ bɑ̃ljø paʁizjɛn / 일존 아비테 앙 방리외 파리지엔],그들은 파리 교외에 살았습니다.,
26,153,,Elle a dormi dans sa chambre.,[ɛl a dɔʁmi dɑ̃ sa ʃɑ̃bʁ / 엘 아 도르미 당 사 샹브르],그녀는 자기 방에서 잤습니다.,
27,153,,Mon chat est monté sur le toit.,[mɔ̃ ʃa ɛ mɔ̃te syʁ lə twa / 몽 샤 에 몽테 쉬르 르 투아],우리 고양이가 지붕 위로 올라갔습니다.,
28,153,,La Seine coule sous le Pont Mirabeau.,[la sɛn kul su lə pɔ̃ miʁabo / 라 센 쿨 수 르 폽 미라보],센 강은 미라보 다리 아래로 흐릅니다.,
29,153,,Lina est partie de chez elle à huit heures.,[lina ɛ tpaʁti də ʃe ɛl a ɥit œʁ / 리나 에 파르티 드 셰 엘 아 위트 외르],리나는 8시에 집을 떠났습니다.,
30,153,,Elle est arrivée au bureau vers neuf heures.,[ɛl ɛ t‿aʁive o byʁo vɛʁ nœf œʁ / 엘 에따리베 오 뷰로 베흐 뇌프 외르],그녀는 9시쯤 사무실에 도착했습니다.,
31,153,,Elle a travaillé pendant huit heures.,[ɛl a tʁavaje pɑ̃dɑ̃ ɥit œʁ / 엘 아 트라바예 팡당 위트 외르],그녀는 8시간 동안 일했습니다.,
32,153,,Elle est sortie de son bureau il y a vingt minutes.,[ɛl ɛ sɔʁti də sɔ̃ byʁo il i a vɛ̃ minyt / 엘 에 소르티 드 송 뷰로 일리아 방 미뉫],그녀는 20분 전에 사무실에서 나왔습니다.,
33,153,,Elle va arriver au restaurant dans cinq minutes.,[ɛl va aʁive o ʁɛstɔʁɑ̃ dɑ̃ sɛ̃k minyt / 엘 바 아리베 오 레스토랑 당 쌍크 미뉫],그녀는 5분 후에 식당에 도착할 것입니다.,
34,153,,Elle est née en juin.,[ɛl ɛ ne ɑ̃ ʒɥɛ̃ / 엘 에 네 앙 쥥],그녀는 6월에 태어났습니다.,
35,153,,"Bientôt, c'est son anniversaire.","[bjɛ̃to, sɛ sɔ̃ anivɛʁsɛʁ / 비앙토, 세 송 아니베헤쎄르]",곧 그녀의 생일입니다.,
