no,group,speaker,original,pron,trans,comment
19,32,,Louis et Lina sontgrands.,[lwi e lina sɔ̃ gʁɑ̃ / 루이 에 리나 송 그랑],루이와 리나는 키가 크다.,
20,32,,Ils sont blonds.,[il sɔ̃ blɔ̃ / 일 송 블롱],그들은 금발이다.,
21,32,,Lina et Louise sont grandes.,[lina e lwiz sɔ̃ gʁɑ̃d / 리나 에 루이즈 송 그랑드],리나와 루이즈는 키가 크다.,
22,32,,Elles sont blondes.,[ɛl sɔ̃ blɔ̃d / 엘 송 블롱드],그녀들은 금발이다.,
23,32,,Je suis coréen.,[ʒə sɥi kɔʁeɛ̃ / 즈 쉬 코레앙],나는 한국 남성이에요.,
24,32,,Nous sommes coréens.,[nu sɔm kɔʁeɛ̃ / 누 솜 코레앙],우리는 한국 남성들이에요.,
25,32,,Vous êtes français ?,[vu z‿ɛt fʁɑ̃sɛ / 부‿제트 프랑쎄],프랑스 남성이세요?,
26,32,,Tu es français ?,[ty ɛ fʁɑ̃sɛ / 튀 에 프랑쎄],너 프랑스 남성이니?,
27,32,,Il est américain.,[il ɛ ameʁikɛ̃ / 일 에 아메리켕],그는 미국 남성이에요.,
28,32,,Ils sont américains.,[il sɔ̃ ameʁikɛ̃ / 일 송 아메리켕],그들은 미국 남성들이에요.,
29,32,,Elle est américaine.,[ɛl ɛ ameʁikɛn / 엘 에 아메리켄],그녀는 미국 여성이에요.,
30,32,,Elles sont américaines.,[ɛl sɔ̃ ameʁikɛn / 엘 송 아메리켄],그녀들은 미국 여성들이에요.,
31,32,,Il est japonais.,[il ɛ ʒapɔnɛ / 일 에 자포네],그는 일본 남성이에요.,
32,32,,Ils sont japonais.,[il sɔ̃ ʒapɔnɛ / 일 송 자포네],그들은 일본 남성들이에요.,
33,32,,Ils sont français.,[il sɔ̃ fʁɑ̃sɛ / 일 송 프랑쎄],그들은 프랑스 남성들이에요.,
34,32,,Elle est française.,[ɛl ɛ fʁɑ̃sɛz / 엘 에 프랑쎄즈],그녀는 프랑스 여성이에요.,
35,32,,Vous êtes professeur ?,[vu z‿ɛt pʁɔfesœʁ / 부‿제트 프로페써],교수이세요?,
36,32,,Elle est professeure ?,[ɛl ɛ pʁɔfesœʁ / 엘 에 프로페써],그녀는 여교수예요?,
37,32,,Tu es étudiante ?,[ty ɛ etydjɑ̃t / 튀 에 에튀디앙트],너 여학생이니?,
38,32,,Il est étudiant ?,[il ɛ etydjɑ̃ / 일 에 에튀디앙],그는 남학생이니?,
39,32,,Il est musicien.,[il ɛ myzisjɛ̃ / 일 에 뮈지시앙],그는 음악가예요.,
40,32,,Elles sont musiciennes.,[ɛl sɔ̃ myzisjɛn / 엘 송 뮈지시엔],그녀들은 음악가들이에요.,
41,32,,Nous sommes journalistes.,[nu sɔm ʒuʁnalist / 누 솜 쥐르날리스트],우리는 기자들이에요.,
42,32,,Elle est journaliste.,[ɛl ɛ ʒuʁnalist / 엘 에 쥐르날리스트],그녀는 기자예요.,
43,32,,Tu es prête ?,[ty ɛ pʁɛt / 튀 에 프레트],너 준비됐니?,
44,32,,Ils sont prêts ?,[il sɔ̃ pʁɛ / 일 송 프레],그들 준비됐니?,
45,32,,Elles sont contentes ?,[ɛl sɔ̃ kɔ̃tɑ̃t / 엘 송 콩탕트],그녀들 기분 좋니?,
46,32,,Il est content ?,[il ɛ kɔ̃tɑ̃ / 일 에 콩탕],그 기분 좋니?,
