no,group,speaker,original,pron,trans,comment
24,142,,"Ce soir, nous nous promenons dans le parc.","[sə swaʁ, nu nu pʁɔmənɔ̃ dɑ̃ lə paʁk / 스 수아르, 누 누 프로므넝 당 르 파르크]","오늘 저녁, 우리는 공원에서 산책합니다. (현재)",
25,142,,"Ce soir, nous allons nous promener dans le parc.","[sə swaʁ, nu zalɔ̃ nu pʁɔmne dɑ̃ lə paʁk / 스 수아르, 누 잘롱 누 프로므네 당 르 파르크]","오늘 저녁, 우리는 공원에서 산책할 거예요. (근접미래)",
26,142,,J'envoie un message à ma copine.,[ʒɑ̃vwɑ œ̃ mesaʒ a ma kɔpin / 즈앙부아 엉 메사주 아 마 코핀],여자친구에게 메시지를 보냅니다. (현재),
27,142,,Je viens d'envoyer un message à ma copine.,[ʒə vjɛ̃ d‿ɑ̃vwaje œ̃ mesaʒ a ma kɔpin / 즈 비앙당부아이에 엉 메사주 아 마 코핀],여자친구에게 메시지를 방금 보냈습니다. (근접과거),
28,142,,Le cours de français commence.,[lə kuʁ də fʁɑ̃sɛ kɔmɑ̃s / 르 쿠르 드 프랑세 코망스],프랑스어 수업이 시작합니다. (현재),
29,142,,Le cours de français vient de commencer.,[lə kuʁ də fʁɑ̃sɛ vjɛ̃ də kɔmɑ̃se / 르 쿠르 드 프랑세 비앙 드 코망세],프랑스어 수업이 방금 시작했습니다. (근접과거),
30,142,,Ils ont trente ans.,[il zɔ̃ tʁɑ̃t ɑ̃ / 일존 트랑트 앙],그들은 30살입니다.,
31,142,,Ils viennent d'avoir trente ans.,[il vjɛn d‿avwaʁ tʁɑ̃t ɑ̃ / 일 비엔 다브와르 트랑트 앙],그들이 막 30살이 되었습니다. (근접과거),
32,142,,Nous étudions le futur proche et le passé récent.,[nu zetydjɔ̃ lə fytœʁ pʁɔʃ e lə pase ʁesɑ̃ / 누 제튀디옹 르 퓌퇴르 프로슈 에 르 파세 헤쌍],우리는 근접미래와 근접과거를 공부합니다.,
33,142,,Nous venons d'étudier le futur proche et le passé récent.,[nu vənɔ̃ detydje lə fytœʁ pʁɔʃ e lə pase ʁesɑ̃ / 누 버농 데튀디에 르 퓌퇴르 프로슈 에 르 파세 헤쌍],우리는 근접미래와 근접과거를 방금 공부했습니다.,
