"no","group","speaker","original","pron","trans","comment"
"14","La baguette","A","Voyons à présent l'évolution de La baguette.","부아용 아 프헤장 레볼뤼씨옹 드 라 바게뜨","이제 바게트의 변화를 살펴보자.","voyons=함께 보자 (제안 표현)"
"15","La baguette","A","À sa naissance, La baguette mesurait 40 centimètres pour 300 grammes.","아 사 네쌍스 라 바게뜨 므쥬헤 꺄헝뜨 쌍띠메트흐 푸흐 트후아쌍 그하므","처음에는 바게트의 길이가 40cm, 무게가 300g이었다.","mesurer=길이/크기 나타내다"
"16","La baguette","A","Aujourd'hui, elle mesure 80 centimètres pour 250 grammes.","오주흐뒤 엘 므쥬흐 꺄흑트방 쌍띠메트흐 푸흐 되쌍 상 그하므","오늘날 그것은 길이 약 80cm, 무게 250g이다.","mesurer=치수를 나타내다"
"17","La baguette","A","Il s'agit ici de dimensions standards.","일 사지씨 이씨 드 디멍씨옹 스땅다흐","여기서 말하는 것은 표준 규격이다.","il s'agit de=~이다"
"18","La baguette","A","Si vous entrez dans une boulangerie en France et que vous commandez une baguette, elle mesurera environ 80 centimètres et pèsera 250 grammes.","씨 부 장트헤 당 윈 불랑주히 앙 프헝스 에 끄 부 꼬망데 윈 바게뜨 엘 므쥬헤하 앙비홍 꺄흑트방 쌍띠메트흐 에 뻬즈하 되쌍 상 그하므","프랑스의 빵집에 들어가 바게트를 주문하면 약 80cm에 250g 정도일 것이다.","mesurera / pèsera=미래형"
"19","La baguette","A","À votre avis, pourquoi est-on passé d'un pain à la mie noire à un pain à la mie blanche ?","아 보트르 아비 뿌흐꾸아 에통 빠쎄 됭 팽 아 라 미 누아흐 아 엉 팽 아 라 미 블랑쉬","당신 생각에는 왜 검은 속살 빵에서 흰 속살 빵으로 바뀌었을까?","est-on passé=수동적 변화 표현"
"20","La baguette","A","À l'époque, on voulait manger son pain quotidien blanc.","알레뽀끄 옹 불레 망제 송 팽 꼬띠디앙 블랑","당시 사람들은 매일 먹는 빵을 흰색으로 먹고 싶어 했다.","on voulait=일반적 과거"
"21","La baguette","A","Pourquoi blanc ?","뿌흐꾸아 블랑","왜 흰색일까?","강조 질문"
"22","La baguette","A","Parce que cette couleur est associée avec ce qui est beau, ce qui est pur, avec l'ascension sociale !","빠흐쓰 끄 쎄뜨 꿀뢰흐 에 따쏘씨에 아벡 쓰 끼 에 보 쓰 끼 에 퓌흐 아벡 라쌍씨옹 소씨알","왜냐하면 이 색은 아름다움, 순수함 그리고 사회적 상승과 연결되기 때문이다.","être associé avec=~와 연관되다"
"23","La baguette","A","Or, à l'époque, le pain était quasiment noir.","오흐 알레뽀끄 르 팽 에떼 까지망 누아흐","그런데 당시 빵은 거의 검은색이었다.","or=그런데 (전환 표현)"
"24","La baguette","A","On a commencé à faire un pain blanc même dans une situation de pénurie en pétrissant très rapidement la pâte.","옹 나 꼬망쎄 아 페흐 엉 팽 블랑 멤 당 쥔 씨뛰아씨옹 드 페뉘히 앙 페트히쌍 트헤 하삐드망 라 빠뜨","사람들은 부족한 상황에서도 반죽을 매우 빠르게 하여 흰 빵을 만들기 시작했다.","en + 현재분사=동시동작"
"25","La baguette","A","Il s'agit donc du même pain, de la même pâte mais pétrir rapidement permet de changer la couleur de la mie.","일 사지 동 뒤 멤 팽 드 라 멤 빠뜨 메 페트히흐 하삐드망 뻬흐메 드 상제 라 꿀뢰흐 드 라 미","즉 같은 빵, 같은 반죽이지만 빠르게 반죽하면 속살의 색을 바꿀 수 있다.","permettre de=~을 가능하게 하다"
"26","La baguette","A","La baguette est véritablement parisienne.","라 바게뜨 에 베히따블망 빠히지엔","바게트는 진정으로 파리에서 유래한 것이다.","véritablement=진정으로"
"27","La baguette","A","Elle a mis du temps à se faire accepter dans les campagnes.","엘 아 미 뒤 땅 아 스 페흐 악쎕떼 당 레 껑빠뉴","그것은 시골 지역에서 받아들여지기까지 시간이 걸렸다.","mettre du temps à=시간이 걸리다"
"28","La baguette","A","Pourquoi ?","뿌흐꾸아","왜일까?","의문 강조"
"29","La baguette","A","Parce que les paysans préféraient un pain qui tenait bien au corps et qui durait toute la semaine.","빠흐쓰 끄 레 페이장 프헤페헤 엉 팽 끼 뜨네 비앙 오 꼬흐 에 끼 뒤헤 뚜뜨 라 스멘","왜냐하면 농민들은 배를 든든하게 해주고 일주일 내내 보관 가능한 빵을 더 선호했기 때문이다.","tenir au corps=포만감을 주다"
"30","La baguette","A","Vous le savez, les Français sont très friands de baguette, ce pain tout en longueur, copié mais rarement égalé, dans différents pays du monde, et notamment en Allemagne.","부 르 사베 레 프헝쎄 송 트헤 프히앙 드 바게뜨 쓰 팽 뚜 탕 롱괴흐 꼬피에 메 하흐망 에갈레 당 디페헝 빠이 뒤 몽드 에 노타망 앙 알르마뉴","아시다시피 프랑스인들은 길쭉한 빵인 바게트를 매우 좋아하는데, 세계 여러 나라에서 모방되지만 좀처럼 그 수준에 이르지 못하며 특히 독일에서 그렇다.","friand de=~을 매우 좋아하는 / copié mais rarement égalé=모방되지만 거의 동등하지 않음"
"31","La baguette","A","C'est, même avec le béret qui n’est d’ailleurs plus beaucoup porté, le stéréotype pour représenter le Français franchouillard.","쎄 멤 아벡 르 베헤 끼 네 다이외흐 플뤼 보꾸 포흐떼 르 스테헤오티프 푸흐 헤프헤장떼 르 프헝쎄 프헝슈야흐","이는 요즘은 많이 쓰지 않는 베레모와 함께 프랑스 토박이 이미지를 나타내는 전형적인 상징이다.","stéréotype=고정관념 / franchouillard=프랑스 토박이(다소 구어·뉘앙스 있음)"
"32","La baguette","A","Bon, cette baguette n'a pas toujours existé.","봉 쎄뜨 바게뜨 나 빠 뚜주흐 엑지스떼","자, 이 바게트가 항상 존재했던 것은 아니다.","ne...pas toujours=항상 ~한 것은 아니다"
"33","La baguette","A","Auparavant, les pains étaient plutôt ronds, avec une mie plus dense.","오파하방 레 팽 제떼 플뤼또 홍 아벡 윈 미 플뤼 당스","이전에는 빵이 대체로 둥글고 속살이 더 단단했다.","plutôt=대체로 / mie dense=치밀한 속살"
"34","La baguette","A","Nous sommes à la toute fin du 19e siècle, la première ligne du métropolitain est en construction.","누 솜 아 라 뚜뜨 팽 뒤 디즈뇌비엠 시에끌 라 프흐미에흐 린뉴 뒤 메트호뽈리탱 에 앙 꽁스트흑씨옹","우리는 19세기 말에 와 있으며, 지하철 첫 노선이 건설 중이다.","être en construction=건설 중이다"
"35","La baguette","A","Paris est sens dessus dessous.","빠히 에 상 드쉬 뒤수","파리는 완전히 뒤집혀 어수선한 상태이다.","sens dessus dessous=엉망진창 상태"
"36","fr_history2","A","C’est l'ingénieur Fulgence Bienvenüe, qui après avoir réalisé l'avant-projet avec Edmond Huet, dirige maintenant l'énorme chantier, un chantier mené en un temps record.","쎄 랭제뉘어 퓔장스 비앙브뉘 끼 아프헤 아부아흐 헤알리제 라방 프로제 아벡 에드몽 위에 디히주 망뜨낭 레노흐므 샹티에 엉 샹티에 므네 앙 땅 흐코흐","이는 엔지니어 퓔장스 비앙브뉘로, 에드몽 위에와 함께 사전 계획을 수립한 뒤 현재 이 거대한 공사를 지휘하고 있으며 이 공사는 기록적인 시간 안에 진행되고 있다.","après avoir + pp=~한 후에 / en un temps record=기록적인 시간에"
"37","fr_history2","A","Il débute en octobre 1898, et, dès juillet 1900, la ligne 1, Porte de Vincennes-Porte Maillot, est ouverte au public, juste à temps pour l'Exposition universelle et les Jeux olympiques qui se déroulent justement à Vincennes.","일 데뷔트 앙 옥또브흐 밀 위쌍 꺄트흐방 뒤즈 에 데 쥐예 밀 뇌쌍 라 린뉴 엉 포흐뜨 드 방쎈느 포흐뜨 마이요 에 투브흐뜨 오 퓌블릭 쥐스트 아 땅 푸흐 렉스뽀지씨옹 유니베흐셀 에 레 쥬 올랭피끄 끼 스 데흘룰 쥐스뜨망 아 방쎈느","이 공사는 1898년 10월에 시작되어 1900년 7월에는 1호선이 방센-마이요 구간으로 개통되었고 방센에서 열리는 만국박람회와 올림픽에 맞춰 대중에게 개방되었다.","dès=~하자마자 / se dérouler=열리다"
"38","La baguette","A","À propos, la station de métro Montparnasse-Bienvenüe ne signifie pas « Bienvenue à Montparnasse », comme le croient naïvement les étrangers et même certains Français, mais s'appelle ainsi en hommage à Fulgence Bienvenüe.","아 프로뽀 라 스타씨옹 드 메트호 몽빠흐나스 비앙브뉘 느 씨니피 빠 비앙브뉘 아 몽빠흐나스 꼼 르 크화 나이브망 레 제트헝제 에 멤 세흐땡 프헝쎄 메 사펠 앙씨 앙 오마주 아 퓔장스 비앙브뉘","참고로 몽파르나스-비앙브뉘 지하철역은 외국인이나 일부 프랑스인들이 순진하게 생각하는 것처럼 ‘몽파르나스에 오신 것을 환영합니다’라는 뜻이 아니라 퓔장스 비앙브뉘를 기리기 위해 그렇게 이름 붙여졌다.","à propos=참고로 / en hommage à=~를 기리기 위해"
"39","La baguette","A","De très nombreux ouvriers ont trouvé du travail sur ce chantier titanesque ; beaucoup sont même venus de leur lointaine province tout exprès à Paris.","드 트헤 노므흐 우브히에 존 트후베 뒤 트하바이 쉬흐 스 샹티에 티타네스크 보꾸 송 멤 브뉘 드 뢰흐 르앵뗀 프로방스 뚜 텍스프헤 아 빠히","수많은 노동자들이 이 거대한 공사 현장에서 일을 찾았고 많은 이들이 멀리 지방에서 일부러 파리로 왔다.","tout exprès=일부러 / titanesque=거대한"
"40","La baguette","A","La promiscuité crée une forte tension dans les galeries souterraines.","라 프로미스뀌떼 크헤 윈 포흐뜨 땅씨옹 당 레 갈흐히 수떼헹","밀집된 환경은 지하 터널에서 큰 긴장을 만들어냈다.","promiscuité=밀집 상태 / tension=긴장"
"41","La baguette","A","On rapporte, notamment qu’entre Auvergnats et Bretons, l'entente n'est pas au beau fixe.","옹 하포흐뜨 노타망 깡트흐 오베흐냐 에 브흐똥 랑땅뜨 네 빠 보 픽스","특히 오베르뉴 사람들과 브르타뉴 사람들 사이의 관계가 좋지 않았다고 전해진다.","on rapporte=~라고 전해진다 / au beau fixe=좋은 상태"
"42","La baguette","A","Les bagarres éclatent et dégénèrent fréquemment pour se régler à coups de couteaux.","레 바가흐 에클라뜨 에 데제네흐 프헤깡망 푸흐 스 헤글레 아 꾸 드 꾸또","싸움이 자주 일어나고 격화되어 칼부림으로 이어졌다.","à coups de=~로 치며 / 격하게"
"43","La baguette","A","En effet, les ouvriers portent tous sur eux un bon couteau bien tranchant car ils en ont besoin pour se couper des tranches dans les grosses miches de pain, l’aliment de base de la classe ouvrière à l’époque.","앙 네페 레 주브히에 포흐뜨 뚜 쉬흐 외 엉 봉 꾸또 비앙 트헝샹 까힐 일 장 옹 브주앙 푸흐 스 꾸페 데 트헝쉬 당 레 그호스 미슈 드 팽 랄리망 드 바즈 드 라 클라스 주브히에흐 알레뽀끄","실제로 노동자들은 날이 잘 드는 칼을 항상 지니고 있었는데 이는 당시 노동자 계층의 주식이었던 큰 빵 덩어리를 잘라 먹기 위해 필요했기 때문이다.","en avoir besoin=그것이 필요하다 / miche=큰 둥근 빵"
"44","La baguette","A","Fulgence Bienvenüe aurait alors demandé à un boulanger parisien de lui créer un pain que les ouvriers puissent couper sans couteau à la main.","퓔장스 비앙브뉘 오흐레 알로흐 드망데 아 엉 불랑제 빠히지앙 드 뤼 크헤 엉 팽 끄 레 주브히에 뿌이스 꾸페 상 꾸또 아 라 맹","퓔장스 비앙브뉘는 노동자들이 손에 칼을 들지 않고도 자를 수 있는 빵을 만들어 달라고 파리의 제빵사에게 요청했을 것이라고 전해진다.","aurait demandé=추정/전언 (조건법) / sans=없이"
"45","La baguette","A","Ce sera la baguette.","쓰 쓰하 라 바게뜨","그것이 바로 바게트가 될 것이다.","futur simple=미래 서술"
"46","La baguette","A","Et elle sera tout en longueur pour respecter le poids d'un pain.","에 엘 쓰하 뚜 탕 롱괴흐 푸흐 헤스펙떼 르 뿌아 댕 팽","그리고 빵의 무게를 맞추기 위해 길쭉한 형태가 될 것이다.","respecter=맞추다/준수하다"
"47","La baguette","A","Les ouvriers n'ont plus besoin de couteau.","레 주브히에 농 플뤼 브주앙 드 꾸또","노동자들은 더 이상 칼이 필요하지 않게 되었다.","ne...plus=더 이상 ~않다"
"48","La baguette","A","On peut donc les empêcher de descendre dans les galeries avec cette arme potentielle.","옹 뿌 되 레 장페셰 드 데썽드흐 당 레 갈흐히 아벡 쎄뜨 아흐므 뽀땅씨엘","따라서 이 잠재적 무기를 가지고 지하 터널로 내려가는 것을 막을 수 있게 되었다.","empêcher de=~하지 못하게 하다"
"49","La baguette","A","Quant aux bagarres, elles se déroulent dorénavant à coups de poings ou de baguettes, ce qui est quand même nettement moins dangereux qu’un coup de couteau.","깡토 바가흐 엘 스 데흘룰 도헤나방 아 꾸 드 뿌앵 우 드 바게뜨 쓰 끼 에 깡 멤 넷망 무앵 당쥬흐 꿍 꿰 둥 꾸 드 꾸또","싸움은 이제 주먹이나 바게트로 이루어지며 이는 칼부림보다 훨씬 덜 위험하다.","quant à=~에 관해서는 / nettement=훨씬"
"50","La baguette","A","Vous le savez, les Français sont très friands de baguette, 1ce pain 2tout en longueur, copié mais rarement égalé, dans différents pays du monde, et","부 르 사베 레 프헝쎄 송 트헤 프히앙 드 바게뜨 쓰 팽 뚜 탕 롱괴흐 꼬피에 메 하흐망 에갈레 당 디페헝 빠이 뒤 몽드 에","아시다시피 프랑스인들은 바게트를 매우 좋아하는데 이 길쭉한 빵은 세계 여러 나라에서 모방되지만 좀처럼 따라잡히지 않는다 그리고","문장 미완성 (다음 문장과 연결)"
"51","La baguette","A","# Explication","# 익스쁠리까씨옹","# 설명","설명 섹션 표시"
