"no","group","speaker","original","pron","trans","comment"
"25","8.1","A","Oui. Ah, vous n'êtes pas psychanalysée ? Ça se voit.","위 아 부 네뜨 빠 프씨코아날리제 싸 스 부아","A: 그렇군요. 정신분석 받지 않으셨나요? 티가 나네요.","ça se voit=티가 난다"
"26","8.1","J","Jamais. (rire)","자메 히흐","J: 한 번도요. (웃음)","jamais=전혀 ~않다"
"27","8.1","A","Comment est-ce que votre carrière a commencé ? Prenons la découverte.","꼬망 에스 끄 보트흐 까히에흐 아 꼬망쎄 프흐농 라 데꾸베흐트","A: 커리어는 어떻게 시작되었나요? 처음 발견된 시점부터 이야기해보죠.","comment est-ce que=어떻게 / découverte=발견"
"28","8.1","J","J'étais en Iowa, à Marshalltown.","제떼 앙 아이오와 아 마샬타운","J: 저는 아이오와의 마셜타운에 있었어요.",""
"29","8.1","J","J'avais dix-sept ans.","자베 디세트 장","J: 17살이었어요.",""
"30","8.1","J","J'avais follement envie de faire du théâtre et j'avais voulu être une actrice depuis j'avais euh, douze ans,","자베 폴르망 앙비 드 페흐 뒤 떼아뜨흐 에 자베 뷸뤼 에트흐 윈 악트히스 드퓌 자베 어 두즈 장","J: 저는 연극을 정말 하고 싶었고, 12살 때부터 배우가 되고 싶었어요.","follement=몹시 / avoir envie de=~하고 싶다"
"31","8.1","J","parce que j'avais vu le premier film de Brando, euh, The Men, ça s'appelle.","빠흐스 끄 자베 뷔 르 프흐미에 필름 드 브헝도 더 멘 싸 사펠","J: 브란도의 첫 영화 ‘The Men’을 보고 나서였어요.","s’appeler=~라고 불리다"

"32","8.1","A","Oui, Les Hommes, c'était le film sur les paraplégiques.","위 레 옴 쎄떼 르 필름 쉬흐 레 빠하쁠레지끄","A: 네, ‘Les Hommes’는 하반신 마비 환자에 대한 영화였죠.","paraplégique=하반신 마비 환자"
"33","8.1","J","Et, c'était la première fois que j'étais vraiment impressionnée par peut-être le, le force ou le pouvoir qu'un acteur pouvait avoir or le fait qu'il pouvait être aussi émouvant.","에 쎄떼 라 프흐미에흐 푸아 끄 제떼 브헤망 앙프헤씨오네 파흐 뿌테트흐 르 르 포흐스 우 르 푸부아 끙 악퇴흐 뿌베 아부아흐 오흐 르 페 끼일 뿌베 에트흐 오씨 에무방","J: 배우가 가질 수 있는 힘과 영향력, 그리고 감동을 줄 수 있다는 점에 처음으로 깊이 감명받았어요.","impressionné=감명받은 / émouvant=감동적인"
"34","8.1","J","Et j'ai tout de suite lu tous les articles que je pouvais sur Marlon Brando.","에 제 뚜 드 쉬트 뤼 뚜 레 자흐티클 끄 쥬 뿌베 쉬흐 말롱 브헝도","J: 그래서 바로 말론 브란도에 관한 모든 기사를 읽었어요.","tout de suite=즉시"
"35","8.1","J","J'ai lu qu'il détestait la publicité et qu'il aimait le calme.","제 뤼 끼일 데떼스떼 라 퓌블리씨떼 에 끼일 에메 르 깔므","J: 그는 광고를 싫어하고 조용한 걸 좋아한다는 것도 알게 되었어요.","détester=싫어하다"
"36","8.1","J","Alors, je l'avais écrit une lettre en lui invitant de venir vivre avec ma famille et moi à Iowa.","알로흐 쥬 라베 에크히 윈 레트흐 앙 뤼 앵비땅 드 브니흐 비브르 아벡 마 파미유 에 무아 아 아이오와","J: 그래서 그에게 편지를 써서 우리 가족과 아이오와에서 함께 살자고 초대했어요.","inviter=초대하다"
"37","8.1","A","À Marshalltown ?","아 마샬타운","A: 마셜타운에서요?",""
"38","8.1","J","Oui.","위","J: 네.",""
"39","8.1","A","Et il a répondu ?","에 일 아 헤퐁뒤","A: 답장은 왔나요?","répondre=답하다"
