"no","group","speaker","original","pron","trans","comment"
"11","7.1","J","J : C’est vrai, c’est vrai.","쎄 브헤 쎄 브헤","J: 맞아요, 맞아요.",""
"12","7.1","A","Et la question que je me pose, c'est qui est Jodie Foster quand elle parle français.","에 라 께스씨옹 끄 쥬 므 포즈 쎄 끼 에 조디 포스터 껑 엘 빠흘 프헝세","A: 제가 궁금한 건 프랑스어로 말할 때의 조디 포스터는 어떤 사람인가입니다.","se poser une question=자문하다"
"13","7.1","A","Qu'est-ce qui vous surprend chez elle ?","께스 끼 부 쉬흐프헝 쉐 엘","A: 그녀에게서 무엇이 가장 놀라운가요?","surprendre=놀라게 하다"
"14","7.1","J","J : J'ai peur, je suis vulnérable.","제 뿌흐 쥬 쒸 뷜네하블","J: 저는 두렵고, 취약해요.","vulnérable=취약한"
"15","7.1","A","C'est vrai ?","쎄 브헤","A: 정말요?",""
"16","7.1","J","J : Euh parce que c'est difficile de maîtriser la langue quand on joue en même temps.","어 빠흐스 끄 쎄 디피씰 드 메트히제 라 랑그 껑 옹 주 앙 멤 떵","J: 왜냐하면 연기하면서 동시에 언어를 완전히 구사하는 게 어렵기 때문이에요.","maîtriser=능숙하게 다루다"
"17","7.1","J","J : Alors euh et puis aussi je voulais que ça soit un grand défi pour moi, j'ai vraiment pratiqué avec euh et j'ai, j'ai beaucoup appris aussi.","알로흐 어 에 퓌 오씨 쥬 불레 끄 싸 스와 엉 그헝 데피 푸흐 무아 제 브헤망 프하티께 아벡 어 에 제 제 보꾸 아프히 오씨","J: 그래서 저에게 큰 도전이 되길 원했고, 많이 연습했고 또 많이 배웠어요.","défi=도전 / pratiquer=연습하다"
"18","7.1","A","Je me suis demandé, Jodie Foster, quelle est la spécificité de l'acteur français par rapport à l'acteur américain sur un tournage.","쥬 므 쒸 드망데 조디 포스터 껠 에 라 스페씨피씨떼 드 락퇴흐 프헝세 빠흐 하포흐 아 락퇴흐 아메히캥 쉬흐 엉 투흐나쥬","A: 프랑스 배우와 미국 배우의 차이점이 무엇인지 궁금했습니다.","spécificité=특징 / tournage=촬영"
"19","7.1","A","Parce que c'est l'une des grandes questions que pose Rebecca Zlotovski dans ce film qui vous documente quand même aussi en tant qu'actric, qui vous regarde avec les fantômes de vos rôles passés et elle se pose la question, j'ai l'impression, de savoir si vous êtes la même actrice en anglais ou en français.","빠흐스 끄 쎄 륀 데 그헝드 께스씨옹 끄 포즈 헤베카 즐로토브스키 당 쓰 필름 끼 부 도뀌망뜨 껑 멤 오씨 앙 떵 끄 악트히스 끼 부 흐가흐드 아벡 레 팡톰 드 보 홀 빠쎄 에 엘 스 포즈 라 께스씨옹 제 랭프헤씨옹 드 사부아흐 씨 부 제뜨 라 멤 악트히스 앙 앙글레 우 앙 프헝세","A: 이 영화에서 레베카 즐로토브스키는 과거 역할의 잔상을 통해 당신을 바라보며, 영어와 프랑스어에서 같은 배우인지 묻는다는 느낌을 받았습니다.","fantôme=유령/잔상 / rôle passé=과거 역할"
"20","7.1","J","J : Ah non, totalement différent.","아 농 토탈망 디페헝","J: 아니요, 완전히 달라요.","totalement=완전히"
"21","7.1","J","J : Totalement différent.","토탈망 디페헝","J: 완전히 달라요.",""
"22","7.1","J","J : C'est parce que j'ai peur un peu.","쎄 빠흐스 끄 제 뿌흐 엉 쁘","J: 조금 두렵기 때문이에요.","avoir peur=두려워하다"
"23","7.1","J","J : J'ai peur de faire des fautes en français.","제 뿌흐 드 페흐 데 포뜨 앙 프헝세","J: 프랑스어에서 실수할까 봐 두려워요.","faire des fautes=실수하다"
"24","7.1","J","J : Euh j'ai j'ai je suis un peu toujours un peu angoissée parce que je ne peux pas improviser comme les autres.","어 제 제 쥬 쒸 엉 쁘 뚜주흐 엉 쁘 앙구와세 빠흐스 끄 쥬 느 뿌 빠 앙프로비제 꼼 레 조트흐","J: 저는 항상 조금 긴장되어 있는데 다른 사람들처럼 즉흥적으로 할 수 없기 때문이에요.","angoissé=불안한 / improviser=즉흥적으로 하다"
"25","7.1","J","J : Alors je suis toujours en train de de trouver mes mots d'une façon différente.","알로흐 쥬 쒸 뚜주흐 앙 트헝 드 드 트후베 메 모 둔 파쏭 디페헝뜨","J: 그래서 항상 다른 방식으로 단어를 찾으려고 노력해요.","être en train de=~하는 중"
"26","7.1","J","J : Par exemple la relation que j'ai avec mon fils dans le film Vincent joué par Vincent Lacoste, je trouve que c'est très beau parce que c'est le fils d'une Américaine et pourtant il a décidé quand il était petit qu'il allait pas parler l'anglais et c'est comme une sorte de la de chantage qu‘il lui fait,","빠흐 엑상플 라 흘라씨옹 끄 제 아벡 몽 피스 당 르 필름 방쌍 주에 파흐 방쌍 라꼬스트 쥬 트후브 끄 쎄 트헤 보 빠흐스 끄 쎄 르 피스 둔 아메히캥 에 푸흐땅 일 아 데씨데 껑 일 에떼 쁘띠 끼 일 알레 빠 빠흘레 랑글레 에 쎄 꼼 윈 소흐트 드 샹따쥬 끼 뤼 페","J: 예를 들어 영화에서 제 아들 역할인 뱅상(뱅상 라코스트가 연기)과의 관계는 매우 아름답다고 생각해요. 그는 미국인 어머니의 아들이지만 어릴 때 영어를 하지 않겠다고 결정했는데, 일종의 심리적 압박처럼 느껴지기도 해요.","chantage=협박 / 심리적 압박"
"27","7.1","J","J : genre je je te dominerai toujours hein parce que je serais toujours plus à l'aise dans la langue.","장흐 쥬 쥬 뜨 도미느헤 뚜주흐 앵 빠흐스 끄 쥬 쓰헤 뚜주흐 플뤼 아 레즈 당 라 랑그","J: 예를 들어 ‘나는 항상 너보다 언어적으로 더 편해서 우위를 점할 거야’ 같은 느낌이죠.","dominer=지배하다 / à l’aise=편한"
"28","7.1","J","J : Je je vais t'interrompre, je vais avoir des un sens d'humour que toi tu ne pourras jamais trouver.","쥬 쥬 베 탱떼흐홍프흐 쥬 베 아부아흐 앙 쌍스 뒤무흐 끄 투아 튀 느 뿌하 자메 트후베","J: ‘나는 널 끊을 거고 너는 절대 이해 못할 유머를 가질 거야’라는 식이죠.","interrompre=끊다 / sens de l’humour=유머 감각"
"29","7.1","J","J : Et c'est intéressant comme comme une sorte de détail.","에 쎄 앙떼헤쌍 꼼 꼼 윈 소흐트 드 데따이","J: 이런 디테일이 흥미로운 부분이에요.","intéressant=흥미로운 / détail=세부 요소"
"30","7.1","A","Ce qui est intéressant, c'est de vous voir analyser ce personnage aussi.","쓰 끼 에 앙떼헤쌍 쎄 드 부 부아흐 아날리제 쓰 뻬흐소나쥬 오씨","A: 이 캐릭터를 분석하는 모습도 흥미롭습니다.","analyser=분석하다"
"31","7.1","A","Et je rappelle que vous jouez dans Vie privée le rôle d'une psy.","에 쥬 하펠 끄 부 주에 당 비 프히베 르 홀 듄 씨","A: 그리고 ‘비 프리베’에서 심리학자 역할을 맡으셨다는 점도 말씀드립니다.","rappeler=상기시키다 / psy=심리학자"
"32","7.1","J","J : Oui, c'est vrai.","위 쎄 브헤","J: 네, 맞아요.",""
"33","7.1","A","En quoi c'est intéressant de jouer une psy quand on est une actrice justement ?","앙 꾸아 쎄 앙떼헤쌍 드 주에 윈 씨 껑 옹 에 튄 악트히스 쥐스뜨망","A: 배우로서 심리학자 역할을 하는 게 왜 흥미로운가요?","en quoi=어떤 점에서"
"34","7.1","J","J : Ben, les acteurs, ça s'intéresse aux relations entre les êtres humains.","뱅 레 작퇴흐 싸 쌍떼헤스 오 헤라씨옹 앙트흐 레 제트흐 위멩","J: 배우들은 인간 관계에 관심을 가지니까요.","s’intéresser à=관심을 가지다"
"35","7.1","J","J : Alors, ben voilà, c'est la psychologie.","알로흐 뱅 부알라 쎄 라 프씨콜로지","J: 그래서 결국 심리학이죠.",""
"36","7.1","A","Et à soi aussi.","에 아 스와 오씨","A: 자기 자신도 포함되겠죠.","soi=자기 자신"
"37","7.1","J","J : Euh et à soi bien sûr, mais euh mais surtout bah il y a les deux hein, c'est c'est un film qui est qui a un un petit une voix intellectuelle mais qui est aussi très émotionnel et qui a de l'humour en même temps.","어 에 아 스와 비앙 쉬흐 메 어 메 쉬흐뚜 뱅 일 이아 레 되 앵 쎄 쎄 텅 필름 끼 에 끼 아 엉 쁘띠 윈 부아 앙떼렉튀엘 메 끼 에 오씨 트헤 에모씨오넬 에 끼 아 드 르뮈흐 앙 멤 떵","J: 물론 자기 자신도 포함되지만, 이 영화는 지적인 면과 감정적인 면, 그리고 유머까지 모두 담고 있어요.","intellectuel=지적인 / émotionnel=감정적인"
"38","7.1","J","J : Et pour moi, j'ai toujours été intéressée par le l'analyse, par le freudianisme à travers la littérature et je faisais ça beaucoup à l'université.","에 푸흐 무아 제 뚜주흐 에떼 앙떼헤쎄 파흐 라날리즈 파흐 르 프뢰디아니즘 아 트하베흐 라 리떼하튀흐 에 쥬 페제 싸 보꾸 아 뤼니베흐씨떼","J: 저는 항상 문학을 통해 분석과 프로이트 이론에 관심이 있었고 대학에서도 많이 공부했어요.","freudianisme=프로이트 이론"
"39","7.1","J","J : Et c'est, en fait... c'est une lenti... mais c'est un peu... pour nous, Freud est dépassé, nous on l'utilise plus il est un peu à l'égard comme on dit, mais pour le cinéma, pour la littérature, c'est vraiment une lentille qui est vraiment riche.","에 쎄 앙 페 쎄 튄 랑띠유 메 쎄 엉 쁘 뿌흐 누 프뢰드 에 데파쎄 누 옹 뤼띠리즈 플뤼 일 에 엉 쁘 아 레가흐 꼼 옹 디 메 푸흐 르 씨네마 푸흐 라 리떼하튀흐 쎄 브헤망 윈 랑띠유 끼 에 브헤망 히쉬","J: 사실 프로이트 이론은 지금은 시대에 뒤처진 면도 있지만, 영화와 문학에서는 여전히 매우 풍부한 해석의 틀로 사용됩니다.","dépassé=시대에 뒤처진 / lentille=해석의 틀"
"40","7.1","A","Vous avez commencé le cinéma très jeune.","부 자베 꼬망쎄 르 씨네마 트헤 쥰","A: 아주 어린 나이에 영화 일을 시작하셨죠.","commencer=시작하다"
"41","7.1","A","Quand on est un enfant acteur, quelle relation au plaisir et au jeu est-ce qu'on a ?","껑 옹 에 텅 앙팡 악퇴흐 껠 헤라씨옹 오 쁠레지흐 에 오 쥬 에스 껑 나","A: 아역 배우일 때 즐거움과 연기에 대한 관계는 어떤가요?","plaisir=즐거움"
"42","7.1","A","Est-ce que ça a toujours été votre choix ?","에스 끄 싸 아 뚜주흐 에떼 보트흐 슈와","A: 항상 본인의 선택이었나요?","choix=선택"
"43","7.1","A","Est-ce que ça a toujours été votre envie au fond ?","에스 끄 싸 아 뚜주흐 에떼 보트흐 앙비 오 퐁","A: 마음 깊은 곳에서도 늘 원하셨던 건가요?","envie=욕구"
"44","7.1","J","J : En fait ça a jamais été mon choix.","앙 페 싸 아 자메 에떼 몽 슈와","J: 사실 제 선택이었던 적은 없어요.","jamais=절대 ~않다"
"45","7.1","J","J : J'ai commencé à l'âge de 3 ans.","제 꼬망쎄 아 라쥬 드 트화 장","J: 3살 때 시작했어요.","à l’âge de=~나이에"
"46","7.1","J","J : Je me souviens même pas mes premiers feuilletons tout ça.","쥬 므 수비앙 멤 빠 메 프흐미에 푀이통 뚜 싸","J: 처음 드라마들은 기억도 잘 안 나요.","se souvenir=기억하다"
"47","7.1","J","J : Et euh c'est comme si je suis rentré dans un travail de famille.","에 어 쎄 꼼 씨 쥬 쒸 헝트헤 당 쟁 트하바유 드 파미유","J: 마치 가족 일이었던 것처럼 자연스럽게 들어갔어요.","comme si=마치 ~인 것처럼"
"48","7.1","J","J : Euh et ma mère me disait toujours bah tu tu seras quand tu seras grande, tu seras pas acteur parce que de toute façon à l'âge de 16 ans, ta carrière ça sera fini.","어 에 마 메흐 므 디제 뚜주흐 바 튀 튀 쓰하 껑 튀 쓰하 그헝드 튀 쓰하 빠 악퇴흐 빠흐스 끄 드 뚜뜨 파쏭 아 라쥬 드 세즈 장 타 까히에흐 싸 쓰하 피니","J: 엄마는 항상 ‘너는 크면 배우가 아닐 거야, 어차피 16살이면 커리어가 끝날 거니까’라고 말했어요.","de toute façon=어차피 / carrière=경력"
"49","7.1","J","J : Et qu'est-ce que tu veux faire ? Tu veux être avocat ? Tu veux être écrivain ? Tu veux être président ?","에 께스 끄 튀 뵈 페흐 튀 뵈 에트흐 아보까 튀 뵈 에트흐 에크히뱅 튀 뵈 에트흐 프헤지덩","J: ‘너는 뭐 하고 싶어? 변호사? 작가? 대통령?’ 이렇게 물었죠.",""
"50","7.1","J","J : Et alors, je pensais pas que ça m'intéresserait.","에 알로흐 쥬 빵쎄 빠 끄 싸 망떼헤쎄헤","J: 저는 그게 흥미로울 거라고 생각하지 않았어요.","penser que=~라고 생각하다"
"51","7.1","J","J : Et c'est seulement à travers peut-être quand j'avais 12 13 ans, je commençais à savoir que, à reconnaître que le jeu c'était plus plus de plus une défi que juste de dire des paroles que quelqu'un d'autre a écrit.","에 쎄 슬르망 아 트하베흐 뿌테트흐 껑 자베 두즈 트헤즈 장 쥬 꼬망쎄 아 사부아흐 끄 아 흐꼬네뜨흐 끄 르 쥬 쎄떼 플뤼 플뤼 드 플뤼 엉 데피 끄 쥐스트 드 디흐 데 빠홀 끄 껠깽 도트흐 아 에크히","J: 하지만 12~13살쯤 되어서야 연기가 단순히 대사를 말하는 것이 아니라 하나의 도전이라는 걸 깨닫기 시작했어요.","reconnaître=깨닫다 / défi=도전"
