no,group,speaker,original,pron,trans,comment
14,A,student,"Excusez-moi, je ne me sens pas bien, est-ce que je peux aller à l’infirmerie ?","[ɛkskyze mwa, ʒə nə mə sɑ̃ pa bjɛ̃, ɛs kə ʒə pø ale a lɛ̃fiʁməʁi / 엑스꾸이제무아, 쥬느므 썽파비앙, 에스끄쥬 쁘알레 알랑 피ㅎ므휘]",죄송하지만 몸이 안 좋아서 보건실에 가도 될까요?,
15,A,student,Ça va comme ça ? Je ne sais pas.,[sa va kɔm sa? ʒə nə sɛ pa / 싸바 콤싸? 쥬느ㅆ이빠],이렇게 하면 되나요? 잘 모르겠습니다.,
16,A,student,J’ai oublié.,[ʒe ublije / 제우블리 예],잊어버렸습니다.,
17,A,student,Je serai absent(e) demain.,[ʒə səʁe apsɑ̃ dəmɛ̃ / 쥬스헤 압썽 드멍],내일 결석합니다.,
18,A,student,Je serai absent(e) la semaine prochaine.,[ʒə səʁe apsɑ̃ la səmɛn pʁɔʃɛn / 쥬 스헤 압썽 라쓰멘 프호쉔],다음 주에 결석합니다.,
19,A,student,J’étais absent(e) la semaine dernière.,[ʒetɛ apsɑ̃ la səmɛn dɛʁnjɛʁ / 제떼 압썽 라쓰멘 데흐니에흐],지난주에 결석했습니다.,
20,B,teacher,Épelez.,[epəle / 에쁘레],철자 말해 보세요.,
21,B,teacher,Écrivez.,[ekʁive / 에크히베],쓰세요.,
22,B,teacher,Écoutez.,[ekute / 에꾸테],들으세요.,
23,B,teacher,Répétez.,[ʁepete / 레뻬테],따라 하세요.,
24,B,teacher,Ne regardez pas le livre.,[nə ʁəgaʁde pa lə livʁ / 느흐가흐데 빠르 리브흐],책을 보지 마세요.,
25,B,teacher,Ouvrez votre livre.,[uvʁe vɔtʁ livʁ / 우브헤 보트헤 리브흐],책을 펴세요.,
26,B,teacher,Fermez le livre.,[fɛʁme lə livʁ / 페흐메 르 리브흐],책을 덮으세요.,
27,B,teacher,Attendez.,[atɑ̃de / 아떵데],기다리세요.,
28,B,teacher,Encore une fois.,[ɑ̃kɔʁ yn fwa / 엉코흐 윈프와],다시 한 번.,
29,B,teacher,Peut-on utiliser le dictionnaire ?,[pø tɔ̃ ytilize lə diksjɔnɛʁ / 쁘통 위틸리제 르 딕씨요네흐],사전을 사용해도 되나요?,
30,B,teacher,C’est pour quand ?,[sɛ puʁ kɑ̃ / 쎄뿌흐껑],언제까지인가요?,
31,B,teacher,Vous pouvez m’aider ?,[vu puve mɛde / 부뿌베 메데],도와주실 수 있나요?,
32,B,teacher,Venez ici.,[vəne isi / 브네 이씨],이리 오세요.,
33,B,teacher,Venez au tableau.,[vəne o tablo / 브네 오 따블로],칠판으로 나오세요.,
34,B,teacher,Qui est absent ?,[ki ɛ apsɑ̃ / 끼 에ㅌ 압썽],누가 결석했나요?,
35,B,teacher,Est-ce qu’il y a un(e) volontaire ?,[ɛs kil i a œ̃ vɔlɔ̃tɛʁ / 에스낄 리아엉 볼롱테ㅎ],자원자가 있나요?,
36,B,teacher,Vous avez 10 minutes pour faire le test.,[vu z‿ave di minyt puʁ fɛʁ lə tɛst / 부자베 디~미뉴트 뿌ㅎ 페흐르 떼스트],시험 볼 시간 10분입니다.,
37,B,teacher,C’est fini.,[sɛ fini / 쎄 피니],끝났습니다.,
38,B,teacher,Travaillez par groupe de deux personnes.,[tʁavaje paʁ gʁup də dø pɛʁsɔn / 트하바예 파ㅎ그홉 드둑 빼ㅎ쏜],두 명씩 그룹으로 활동하세요.,
39,B,teacher,Faites des groupes de trois personnes.,[fɛt de gʁup də tʁwa pɛʁsɔn / 페뜨 데그홉 드트ㅎ아 빼ㅎ쏜],세 명씩 그룹을 만드세요.,
40,B,teacher,Demandez à votre voisin(e).,[dəmɑ̃de a vɔtʁ vwazɛ̃ / 드망데 아 보트흐 부아장],옆 사람에게 물어보세요.,
41,A,student,Excusez-moi.,[ɛkskyze mwa / 액스뀌제 무아],실례합니다.,
42,A,student,J’ai une question.,[ʒe yn kɛstjɔ̃ / 제윈 깨스티용],질문이 있습니다.,
43,A,student,"Répétez, s’il vous plaît.","[ʁepete, sil vu plɛ / 레페테, 씰부 플레]",다시 말씀해 주세요.,
44,A,student,"Vous pouvez répéter, s’il vous plaît ?","[vu puve ʁepete, sil vu plɛ / 부푸베 레뻬테, 실부 플레]",다시 말씀해 주실 수 있나요?,
45,A,student,Comment on dit « … » en français ?,[kɔmɑ̃ ɔ̃ di « … » ɑ̃ fʁɑ̃sɛ / 코멍 옹디 엉 프헝세],프랑스어로 어떻게 말하나요?,
46,A,student,Je ne sais pas.,[ʒə nə sɛ pa / 쥬느 쓰이빠],모르겠습니다.,
47,A,student,C’est important.,[sɛ t‿ɛ̃pɔʁtɑ̃ / 쎄땅 뽀ㅎ떵],중요합니다.,
48,A,student,C’est facile.,[sɛ fasil / 쎄파실],쉽습니다.,
49,A,student,C’est difficile.,[sɛ difisil / 쎄 디피씰],어렵습니다.,
50,A,student,C’est bien.,[sɛ bjɛ̃ / 쎄비앙],좋습니다.,
51,A,student,C’est bizarre.,[sɛ bizaʁ / 쎄 비자흐],이상합니다.,
52,A,student,C’est la pause.,[sɛ la poz / 쎄라 뽀즈],쉬는 시간입니다.,
53,B,teacher,Parlez plus fort.,[paʁle ply fɔʁ / 파ㅎ레 쁠뤼 포ㅎ],더 크게 말하세요.,
54,B,teacher,Parlez français.,[paʁle fʁɑ̃sɛ / 파ㅎ레 프헝세],프랑스어로 말하세요.,
55,B,teacher,Faites des phrases.,[fɛt de fʁaz / 페ㄸ 데프하즈],문장을 만드세요.,
56,B,teacher,Ouvrez le livre.,[uvʁe lə livʁ / 우브헤 르 리브흐],책을 펴세요.,
57,B,teacher,Fermez le livre.,[fɛʁme lə livʁ / 페ㅎ메 르 리브흐],책을 덮으세요.,
58,A,student,Vous comprenez ?,[vu kɔ̃pʁəne / 부꽁프허네],이해하셨나요?,
59,A,student,Je comprends.,[ʒə kɔ̃pʁɑ̃ / 쥬콩프헝],이해합니다.,
60,A,student,Je ne comprends pas.,[ʒə nə kɔ̃pʁɑ̃ pa / 쥬느콩프헝 빠],이해하지 못합니다.,
61,A,student,Ça va ?,[sa va / 싸바],괜찮아요?,
62,A,student,Ça va.,[sa va / 싸바],괜찮아요.,
63,A,student,Ça ne va pas.,[sa nə va pa / 싸느 바파],괜찮지 않아요.,
64,A,student,Vous connaissez… ?,[vu kɔnɛse / 부코네쎄],아시나요?,
65,A,student,Je connais…,[ʒə kɔnɛ / 쥬코네],압니다.,
66,A,student,Je ne connais pas…,[ʒə nə kɔnɛ pa / 쥬느 코네빠],모릅니다.,
67,B,teacher,Ouvrir. Ouvrez.,[uvʁiʁ. uvʁe / 우브휘ㅎ. 우브헤],열다. 여세요.,
68,B,teacher,Fermer. Fermez.,[fɛʁme. fɛʁme / 페ㅎ메. 페ㅎ메],닫다. 닫으세요.,
69,B,teacher,Écouter. Écoutez.,[ekute. ekute / 에쿠테. 에쿠테],듣다. 들으세요.,
70,B,teacher,Lire. Lisez.,[liʁ. lize / 리ㅎ. 리제],읽다. 읽으세요.,
71,B,teacher,Associer.,[asɔsje / 아소시에],연결하다.,
72,B,teacher,Associez.,[asɔsje / 아소시에],연결하세요.,
73,B,teacher,Regarder.,[ʁəgaʁde / 흐가ㅎ데],보다.,
74,B,teacher,Regardez.,[ʁəgaʁde / 흐가ㅎ데],보세요.,
75,B,teacher,Répéter. Répétez.,[ʁepete. ʁepete / 레페테. 레페테],반복하다. 반복하세요.,
76,B,teacher,Interroger. Interrogez.,[ɛ̃teʁɔʒe. ɛ̃teʁɔʒe / 앙테호제. 앙테호제],질문하다. 질문하세요.,
77,B,teacher,Entourer. Entourez.,[ɑ̃tuʁe. ɑ̃tuʁe / 앙투헤. 앙투헤],동그라미 치다. 동그라미 치세요.,
78,B,teacher,Relier. Reliez.,[ʁəlje. ʁəlje / 허리에. 허리에],연결하다. 연결하세요.,
79,C,teacher,Les objets de la classe.,[le z‿ɔbʒɛ də la klas / 레조브제 드라 클라쓰],교실의 물건들,
80,C,vocab,Un cahier.,[œ̃ kaje / 앙까이에],공책,
81,C,vocab,Une chaise.,[yn ʃɛz / 윈셰즈],의자,
82,C,vocab,Un crayon.,[œ̃ kʁɛjɔ̃ / 앙크헤용],연필,
83,C,vocab,Un livre.,[œ̃ livʁ / 앙리브흐,책,
84,C,vocab,Un ordinateur.,[œ̃ n‿ɔʁdinatœʁ / 앙오ㅎ디나뜨어ㅎ],컴퓨터,
85,C,vocab,Un smartphone.,[œ̃ smaʁtfɔn / 앙 스마ㅎ트뽄],스마트폰,
86,C,vocab,Un stylo.,[œ̃ stilo / 앙스띨로],펜,
87,C,vocab,Une table.,[yn tabl / 윈따블],테이블,
88,C,vocab,Un tableau.,[œ̃ tablo / 앙따블로],칠판,
89,C,vocab,Une tablette.,[yn tablɛt / 윈따블렛],태블릿,
