no,group,speaker,original,pron,trans,comment
52,15,word,lampe,[lɑ̃p / 랑프],램프,[ɑ̃]
53,15,word,tendance,[tɑ̃dɑ̃s / 탕당스],경향,[ɑ̃]
54,15,word,enfant,[ɑ̃fɑ̃ / 앙팡],아이,[ɑ̃]
55,15,word,empire,[ɑ̃piʁ / 앙피흐],제국,[ɑ̃]
56,15,word,tempête,[tɑ̃pɛt / 탕페트],폭풍,[ɑ̃]
57,15,word,vin,[vɛ̃ / 뱅],와인,[ɛ̃]
58,15,word,fin,[fɛ̃ / 팽],끝,[ɛ̃]
59,15,word,main,[mɛ̃ / 맹],손,[ɛ̃]
60,15,word,bain,[bɛ̃ / 뱅],목욕,[ɛ̃]
61,15,word,faim,[fɛ̃ / 팽],배고픔,[ɛ̃]
62,15,word,teint,[tɛ̃ / 탱],안색,[ɛ̃]
63,15,word,sein,[sɛ̃ / 쌩],가슴,[ɛ̃]
64,15,word,syndicat,[sɛ̃dika / 쌩디카],노조,[ɛ̃]
65,15,word,sympa,[sɛ̃pa / 쌩파],좋은/친절한,[ɛ̃]
66,15,word,bien,[bjɛ̃ / 비앙],잘,[jɛ̃]
67,15,word,lien,[ljɛ̃ / 리앙],연결,[jɛ̃]
68,15,word,rien,[ʁjɛ̃ / 히앙],아무것도,[jɛ̃]
69,15,word,combien,[kɔ̃bjɛ̃ / 콩비앙],얼마,[jɛ̃]
70,15,word,parisien,[paʁizjɛ̃ / 파히지앙],파리 사람,[jɛ̃]
71,15,word,le héros,[lə eʁo / 르 에호],영웅,[h]
72,15,word,la hache,[la aʃ / 라 아슈],도끼,[h]
73,15,word,le hibou,[lə ibu / 르 이부],올빼미,[h]
74,15,word,le huit,[lə ɥit / 르 윗],숫자 8,[h]
75,15,word,haut,[o / 오],높은,[h]
76,15,word,partie,[paʁti / 파흐티],부분/경기,[ti]
77,15,word,amitié,[amitje / 아미티에],우정,[tje]
78,15,word,question,[kɛstjɔ̃ / 케스티옹],질문,[tjɔ̃]
79,15,word,action,[aksjɔ̃ / 악씨옹],행동,[sjɔ̃]
80,15,word,prononciation,[pʁɔnɔ̃sjasjɔ̃ / 프로농씨아씨옹],발음,[sjɔ̃]
81,15,word,diplomatie,[diplɔmasi / 디플로마시],외교,[si]
82,15,word,démocratie,[demɔkʁasi / 데모크하시],민주주의,[si]
83,15,word,café,[kafe / 카페],커피,[k]
84,15,word,cacao,[kakao / 카카오],코코아,[k]
85,15,word,code,[kɔd / 코드],코드,[k]
86,15,word,cube,[kyb / 큐브],정육면체,[k]
87,15,word,célébrité,[selebʁite / 셀레브히테],명성,[s]
88,15,word,ceci,[səsi / 스시],이것,[s]
89,15,word,ça,[sa / 싸],그것,[s]
90,15,word,façade,[fasad / 파사드],외관,[s]
91,15,word,leçon,[ləsɔ̃ / 르송],수업,[s]
92,15,word,garçon,[gaʁsɔ̃ / 가흐송],소년,[s]
93,15,word,bagage,[baɡaʒ / 바가주],짐,[g]
94,15,word,gomme,[ɡɔm / 곰],지우개,[g]
95,15,word,légume,[leɡym / 레귬],채소,[g]
96,15,word,général,[ʒeneʁal / 제네흐랄],장군,[ʒ]
97,15,word,girafe,[ʒiʁaf / 지하프],기린,[ʒ]
98,15,word,guide,[ɡid / 기드],안내,[g]
99,15,word,Guy,[ɡi / 기],이름,[g]
100,15,word,vague,[vaɡ / 바그],파도,[g]
101,15,word,longue,[lɔ̃ɡ / 롱그],긴,[g]
102,15,word,chambre,[ʃɑ̃bʁ / 샹브흐],방,[ʃ]
103,15,word,charité,[ʃaʁite / 샤히테],자선,[ʃ]
104,15,word,cheminée,[ʃəmine / 슈미네],굴뚝,[ʃ]
105,15,word,machine,[maʃin / 마신],기계,[ʃ]
106,15,word,chrétien,[kʁetjɛ̃ / 크헤티앙],기독교인,[k]
107,15,word,chaos,[kao / 카오],혼돈,[k]
108,15,word,orchestre,[ɔʁkɛstʁ / 오흐케스트흐],오케스트라,[k]
109,15,word,écho,[eko / 에코],메아리,[k]
110,15,word,santé,[sɑ̃te / 상테],건강,[s]
111,15,word,sensible,[sɑ̃sibl / 상시블],민감한,[s]
112,15,word,soleil,[sɔlɛj / 솔레이],태양,[s]
113,15,word,parasol,[paʁasɔl / 파하솔],파라솔,[s]
114,15,word,rose,[ʁoz / 호즈],장미,[z]
115,15,word,oiseau,[wazo / 와조],새,[z]
116,15,word,musique,[myzik / 뮈지크],음악,[z]
117,15,word,thé,[te / 테],차,[t]
118,15,word,thème,[tɛm / 템],주제,[t]
119,15,word,méthode,[metɔd / 메토드],방법,[t]
120,15,word,avril,[avʁil / 아브힐],4월,[l]
121,15,word,fil,[fil / 필],실,[l]
122,15,word,cil,[sil / 실],속눈썹,[l]
123,15,word,mille,[mil / 밀],천,[l]
124,15,word,ville,[vil / 빌],도시,[l]
125,15,word,fusil,[fyzi / 퓌지],총,[j]
126,15,word,outil,[uti / 우티],도구,[j]
127,15,word,gentil,[ʒɑ̃ti / 장티],친절한,[j]
128,15,word,famille,[famij / 파미유],가족,[j]
129,15,word,fille,[fij / 피유],소녀,[j]
130,15,word,gentille,[ʒɑ̃tij / 장티유],친절한,[j]
131,15,word,travail,[tʁavaj / 트하바이],일,[j]
132,15,word,bataille,[bataj / 바타이],전투,[j]
133,15,word,orgueil,[ɔʁɡœj / 오흐괴이],자만,[j]
134,15,word,fauteuil,[fotœj / 포퇴이],안락의자,[j]
135,15,word,feuille,[fœj / 퍼이],잎,[j]
136,15,word,texte,[tɛkst / 텍스트],텍스트,[ks]
137,15,word,luxe,[lyks / 뤽스],사치,[ks]
138,15,word,fixe,[fiks / 픽스],고정된,[ks]
139,15,word,sexe,[sɛks / 섹스],성별,[ks]
140,15,word,exemple,[ɛɡzɑ̃pl / 엑잠플],예시,[ɡz]
141,15,word,examen,[ɛɡzamɛ̃ / 엑자맹],시험,[ɡz]
142,15,word,exotique,[ɛɡzɔtik / 엑조틱],이국적인,[ɡz]
143,15,word,exception,[ɛksɛpsjɔ̃ / 엑셉씨옹],예외,[ks]
144,15,word,excessif,[ɛksɛsif / 엑세시프],과도한,[ks]
145,15,word,deuxième,[døzjɛm / 되지엠],두 번째,[z]
146,15,word,dix-neuf,[diznœf / 디즈뇌프],19,[z]
147,15,word,six,[sis / 시스],6,[s]
148,15,word,dix,[dis / 디스],10,[s]
149,15,word,soixante,[swasɑ̃t / 스와상트],60,[s]
150,15,sentence,petit homme,[pətit ɔm / 프티 오므],작은 남자,[t] 연음
151,15,sentence,pas à pas,[paz a pa / 파자 파],한 걸음씩,[z] 연음
152,15,sentence,grand effort,[ɡʁɑ̃ t‿efɔʁ / 그랑 테포흐],큰 노력,[t] 연음
153,15,sentence,neuf ans,[nœv ɑ̃ / 뇌방],9세,[v] 연음
