"no","group","speaker","original","pron","trans","comment"
"27","L'école des fans","A","A: Qu'est-ce qu'on fait dans ton école ?","께스 끄 옹 페 당 통 에꼴","아: 너희 학교에서는 무엇을 하니?","qu'est-ce que=무엇"
"28","L'école des fans","G","G: On fait de la patate à modeler.","옹 페 드 라 빠따뜨 아 모델레","소년: 우리는 ‘감자 반죽’을 해요.","patate à modeler=말장난( pâte à modeler)"
"29","L'école des fans","A","A: De la patate à m.. De la ?","드 라 빠따뜨 아 음 드 라","아: 감자 반죽? 뭐라고?","말 더듬음"
"30","L'école des fans","G","G: La patate à modeler.","라 빠따뜨 아 모델레","소년: 감자 반죽이요.",""
"31","L'école des fans","A","A: De la patate à modeler.","드 라 빠따뜨 아 모델레","아: 감자 반죽.","반복 확인"
"32","L'école des fans","F","F: Patate à modeler. [rires]","빠따뜨 아 모델레","여자: 감자 반죽이래요. (웃음)","rires=웃음"
"33","L'école des fans","A","A : Oui. De la Oui oui oui oui oui. De la patate à modeler.","위 드 라 위 위 위 위 위 드 라 빠따뜨 아 모델레","아: 그래. 맞아 맞아 맞아. 감자 반죽.","강조 반복"
"34","L'école des fans","A","A: Moi j'en fais aussi.","무아 장 페 오씨","아: 나도 그것 해.","en=그것을"
"35","L'école des fans","F","F : Ça va faire de la purée à modeler.","사 바 페흐 드 라 퓌헤 아 모델레","여자: 그럼 감자 으깬 반죽이 되겠네.","ça va faire=~가 되겠다"
"36","L'école des fans","A","A : Et qu'est-ce que tu fais avec la patate à modeler ?","에 께스 끄 튀 페 아벡 라 빠따뜨 아 모델레","아: 그 감자 반죽으로 뭐 하니?","avec=~로"
"37","L'école des fans","G","G : Je fais...","즈 페","소년: 나는… 만들어요…","문장 미완성"
"38","L'école des fans","A","A : Des bonshommes ?","데 봉좀","아: 사람 모양(인형)들?","bonhomme=사람 모양/인형"
"39","L'école des fans","F","F : Pas des frites quand même mon chéri.","빠 데 프히뜨 깡 멤 몽 쉐히","여자: 감자튀김은 아니지, 자기야.","quand même=그래도"
"40","L'école des fans","G","G : Non, j'ai des sapins, des boules et puis je mets un rond et je mets des boules.","농 제 데 사팽 데 불 에 뿌이 즈 메 앙 홍 에 즈 메 데 불","소년: 아니요, 나무도 만들고 공도 만들고, 그리고 원을 그리고 공을 넣어요.","mettre=놓다/만들다"
"41","L'école des fans","A","A : Mais ça c'est formidable.","메 싸 쎄 포흐미다블","아: 그거 정말 대단하다.","formidable=대단한"
"42","L'école des fans","A","A : Où est-ce que tu habites toi ?","우 에스 끄 튀 아비뜨 뚜와","아: 너 어디 살아?","où est-ce que=어디"
"43","L'école des fans","G","G : À Boulevard de Champigny.","아 불바흐 드 샹피니","소년: 샹피니 대로에요.","주소 표현"
"44","L'école des fans","A","A : C'est près de Paris ?","쎄 프헤 드 빠히","아: 파리 근처야?","près de=~근처"
"45","L'école des fans","G","G : Non, c'est à côté dans Chantal.","농 쎄 따 꼬떼 당 샹탈","소년: 아니요, 샹탈 옆이에요.","à côté=옆에"
"46","L'école des fans","A","A : À côté de Chantal.","아 꼬떼 드 샹탈","아: 샹탈 옆이라고.","반복 확인"
"47","L'école des fans","G","G : Oui.","위","소년: 네.",""
"48","L'école des fans","A","A : Et qui c'est Chantal ?","에 끼 쎄 샹탈","아: 샹탈은 누구야?","qui c'est=누구"
"49","L'école des fans","G","G : Ma copine.","마 꼬핀","소년: 내 여자친구요.","copine=여자친구"
"50","L'école des fans","A","[rires]","히흐","(웃음)","rires=웃음"
"51","L'école des fans","A","A : Avec qui tu es venu aujourd'hui ?","아벡 끼 튀 에 브뉘 오주흐뒤","아: 오늘 누구랑 왔어?","avec qui=누구와 함께"
"52","L'école des fans","G","G : Avec mon papa, ma mamie et mon papa, ma maman, mamie Alex ? et, Pa..euh, ah parrain.","아벡 몽 빠빠 마 마미 에 몽 빠빠 마 마망 마미 알렉스 에 빠 으 아 빠헹","소년: 아빠랑 할머니랑 또 아빠랑 엄마랑 알렉스 할머니랑, 그리고… 아, 대부요.","parrain=대부 / 말 더듬음"
"53","L'école des fans","A","A : Parrain.","빠헹","아: 대부.","반복 확인"
"54","L'école des fans","G","G : [...] et tata et [...] et Tony et puis c’est tout.","에 따따 에 토니 에 뿌이 쎄 뚜","소년: 그리고 이모랑… 그리고 토니랑, 그리고 끝이에요.","tata=이모 / puis c’est tout=그게 다"
"55","L'école des fans","A","A : Et ben dis donc, il y a plus personne là-bas à champigner les machins là.","에 벵 디 동 일 이아 플뤼 페흐손 라바 아 샹피니에 레 마쉥 라","아: 이야, 거긴 샹피니 쪽에 사람이 아무도 안 남았겠네.","il y a plus=더 이상 없다 (구어)"
"56","L'école des fans","A","A : Alors toi, qu'est-ce que tu sais faire ? Est-ce que tu sais compter ?","알로흐 뚜와 께스 끄 튀 쎄 페흐 에스 끄 튀 쎄 꽁떼","아: 그럼 너는 뭐 할 줄 아니? 숫자 셀 줄 알아?","savoir faire=~할 줄 알다"
"57","L'école des fans","G","G : Oui.","위","소년: 네.",""
"58","L'école des fans","A","A : Jusqu'à combien ?","쥐스카 꼼비앙","아: 어디까지 셀 수 있어?","jusqu'à=~까지"
"59","L'école des fans","G","G : 1.","엉","소년: 1이요.",""
"60","L'école des fans","A","A : Mais c'est pas mal.","메 쎄 빠 말","아: 그래도 괜찮네.","pas mal=꽤 괜찮다"
"61","L'école des fans","G","G : Si, c'est compté.","씨 쎄 꽁떼","소년: 아니요, 셀 수 있어요.","si=부정에 대한 긍정"
"62","L'école des fans","A","A : Oui.","위","아: 그래.",""
"63","L'école des fans","G","G : Oui, c'est compté.","위 쎄 꽁떼","소년: 네, 셀 수 있어요.","répétition 강조"
"64","L'école des fans","A","A : Oui.","위","아: 그래.",""
"65","L'école des fans","F","F : Vas-y, mon chéri. Vas-y.","바지 몽 쉐히 바지","여자: 해봐, 자기야. 해봐.","vas-y=해봐/가봐"
"66","L'école des fans","A","A : Jusqu'à combien ?","쥐스카 꼼비앙","아: 어디까지 셀 수 있어?","jusqu'à=~까지"
"67","L'école des fans","G","G : 1.","엉","소년: 1이요.",""
"68","L'école des fans","A","A : Tu sais compter jusqu'à 1 ?","튀 쎄 꽁떼 쥐스카 엉","아: 1까지 셀 줄 안다고?","savoir=~할 줄 알다"
"69","L'école des fans","G","G : Oui. 1, 2, 3, 4, 5.","위 엉 되 뜨화 꺄트흐 쌩크","소년: 네. 1, 2, 3, 4, 5.","숫자 나열"
"70","L'école des fans","A","A : Tu manges à l'école ou tu manges chez toi ?","튀 망쥬 알레꼴 우 튀 망쥬 쉐 뚜와","아: 학교에서 먹니, 아니면 집에서 먹니?","ou=또는"
"71","L'école des fans","G","G : Mange chez moi.","망쥬 쉐 무아","소년: 집에서 먹어요.","주어 생략 구어체"
"72","L'école des fans","A","A : Ah, tu à midi tu vas pas manger à l'école à la cantine ?","아 튀 아 미디 튀 바 빠 망제 알레꼴 아 라 깡띤","아: 점심에 학교 급식 안 먹어?","à midi=점심에 / cantine=급식"
"73","L'école des fans","G","G : Non, je mange pas la cantine parce que maman n’a pas payé la cantine.","농 즈 망쥬 빠 라 깡띤 빠흐쓰 끄 마망 나 빠 페예 라 깡띤","소년: 아니요, 엄마가 급식비를 안 내서 학교 급식을 안 먹어요.","payer=지불하다 / ne 생략"
"74","L'école des fans","A","[rires]","히흐","(웃음)",""
"75","L'école des fans","A","A : Ben, écoutez.","벵 에꾸떼","아: 자, 들어보세요.","ben=구어 전환 표현"
"76","L'école des fans","G","G : Et moi comme sera, moi comme serai grand et ben je vais avoir une moto et je vais en faire la bois et c'est une motocrosse que je vais avoir.","에 무아 꼼 쓰하 무아 꼼 쓰헤 그헝 에 벵 즈 베 아부아흐 윈 모또 에 즈 베 앙 페흐 라 부아 에 쎄 튄 모또크호스 끄 즈 베 아부아흐","소년: 나는 나중에 크면 오토바이를 가질 거고 숲에서 탈 거고 모토크로스를 가질 거예요.","futur (vais)=근접 미래 / enfant langage=아이 표현"
"77","L'école des fans","A","A : Est-ce que tu voudrais avoir un petit frère ou une petite soeur ?","에스 끄 튀 부드헤 아부아흐 엉 쁘띠 프헤흐 우 윈 쁘띠뜨 쇠흐","아: 남동생이 좋니, 여동생이 좋니?","voudrais=조건법 (정중)"
"78","L'école des fans","G","G : Euh, une petite soeur en fille.","어 윈 쁘띠뜨 쇠흐 앙 피유","소년: 음, 여자 여동생이요.","아이식 중복 표현"
"79","L'école des fans","A","A : Une petite soeur en fille.","윈 쁘띠뜨 쇠흐 앙 피유","아: 여자 여동생.","반복 확인"
"80","L'école des fans","A","A : Dites donc, vous pouvez pas me faire ça, vous hein ?","디뜨 동 부 푸베 빠 므 페흐 싸 부 앵","아: 아니, 그렇게 하면 안 되죠, 그렇죠?","vous=존댓말 / ne 생략"
"81","L'école des fans","A","A : En rentrant des courses hein?","앙 헝트헝 데 꾸흐스 앵","아: 장 보고 집에 오는 길에 말이에요?","en + 현재분사=~하면서"
"82","L'école des fans","A","A : Une bah.","윈 바","아: 음…","말 끊김"
"83","L'école des fans","A","A : Tu préfères une petite soeur à un petit frère.","튀 프헤페흐 윈 쁘띠뜨 쇠흐 아 엉 쁘띠 프헤흐","아: 여동생을 남동생보다 더 좋아하는구나.","préférer A à B"
"84","L'école des fans","G","G : Une petite soeur en fille.","윈 쁘띠뜨 쇠흐 앙 피유","소년: 여자 여동생이요.","반복"
"85","L'école des fans","A","A : Une petite soeur en fille.","윈 쁘띠뜨 쇠흐 앙 피유","아: 여자 여동생.",""
"86","L'école des fans","A","A : J'ai bien compris.","제 비앙 꽁프히","아: 잘 알았어.","bien=확실히"
"87","L'école des fans","A","A : Alors Damien, qu'est-ce que tu vas faire quand tu seras grand à part faire une moto, faire faire de la moto ?","알로흐 다미앙 께스 끄 튀 바 페흐 깡 튀 쓰하 그헝 아 빠흐 페흐 윈 모또 페흐 페흐 드 라 모또","아: 다미앙, 커서 오토바이 타는 것 말고 뭐 할 거니?","quand tu seras=미래 / à part=~외에"
"88","L'école des fans","A","A : Tu as choisi un métier ?","튀 아 슈아지 엉 메띠에","아: 직업을 정했니?","choisir=선택하다"
"89","L'école des fans","G","G : Euh je peux faite faire la moto comme des patrouilles sur l'autoroute.","어 즈 뿌 페흐트 페흐 라 모또 꼼 데 빠뜨후이 쉬흐 로또후뜨","소년: 음, 나는 고속도로에서 순찰하는 것처럼 오토바이를 탈 수 있어요.","아이식 표현 / patrouille=순찰"
"90","L'école des fans","A","A : Ah, patrouilleur de moto sur l'autoroute. Oui. Oui.","아 빠뜨후이외흐 드 모또 쉬흐 로또후뜨 위 위","아: 아, 고속도로에서 오토바이 순찰하는 사람이구나. 그래 그래.","patrouilleur=순찰자"
"91","L'école des fans","A","A : Parce que papa s'est fait arrêter par les, par les motards.","빠흐쓰 끄 빠빠 쎄 페 아헤떼 파흐 레 빠흐 레 모따흐","아: 아빠가 오토바이 경찰에게 잡혔었거든.","se faire + pp=당하다"
"92","L'école des fans","G","G : Non.","농","소년: 아니요.",""
"93","L'école des fans","A","A : Jamais. Il conduit bien papa.","자메 일 꽁뒤 비앙 빠빠","아: 아니야? 아빠 운전 잘하시잖아.","jamais=절대 (부정 강조)"
"94","L'école des fans","G","G : Non, il conduit trop vite.","농 일 꽁뒤 트호 비뜨","소년: 아니요, 너무 빨리 운전해요.","trop=너무"
"95","L'école des fans","G","G : Alors, alors il faut qu'il se dérouille avec sa voiture avec sa roue.","알로흐 알로흐 일 포 끼 일 스 데흐루이 아벡 사 부아튀흐 아벡 사 후","소년: 그래서 차를 잘 움직여야 해요, 바퀴로요.","il faut que=~해야 한다 (접속법)"
"96","L'école des fans","A","A : Ah il conduit trop vite à ton avis ?","아 일 꽁뒤 트호 비뜨 아 통 나비","아: 네 생각엔 너무 빨리 운전하시는 거야?","à ton avis=네 생각에"
"97","L'école des fans","G","G : Oui,","위","소년: 네.",""
"98","L'école des fans","A","A : Il faut lui dire papa va plus doucement.","일 포 뤼 디흐 빠빠 바 플뤼 두스망","아: 아빠한테 더 천천히 운전하라고 말해야겠다.","lui dire=그에게 말하다"
"99","L'école des fans","G","G : Oui.","위","소년: 네.",""
"100","L'école des fans","A","A : Et tu lui dis ?","에 튀 뤼 디","아: 그래서 말하니?",""
"101","L'école des fans","G","G : Euh qu'il faut faire attention parce que il faut pas aller à côté de l'école Binta parce que sinon les flics ils arrêtent papa.","어 끼 일 포 페흐 아땅씨옹 빠흐쓰 끄 일 포 빠 알레 아 꼬떼 드 레꼴 빈타 빠흐쓰 끄 씨농 레 플릭 일 자헤뜨 빠빠","소년: 음, 조심해야 한다고 말해요. 빈타 학교 근처로 가면 안 된다고요, 그러면 경찰이 아빠를 잡거든요.","faire attention=주의하다 / flics=경찰(구어)"
"102","L'école des fans","A","A : Vous méfiez-vous des flics hein.","부 메피예 부 데 플릭 앵","아: 경찰을 조심해야겠죠, 그렇죠.","se méfier de=경계하다"
"103","L'école des fans","A","A : Vous avez compris ?","부 자베 꽁프히","아: 이해하셨죠?","avoir compris=이해하다"
"104","L'école des fans","A","A : Voyez que les enfants regardent tout, observent tout.","부아예 끄 레 장팡 흐가흐드 뚜 옵세흐브 뚜","아: 아이들이 모든 것을 보고 관찰한다는 걸 보세요.","observer=관찰하다"
"105","L'école des fans","A","A : Ils vivent dans notre société.","일 비브 당 노뜨르 소씨에떼","아: 아이들은 우리 사회 속에서 살아가고 있어요.","vivre dans=~속에서 살다"
"106","L'école des fans","A","A : Ils savent que là où il y a des flics, il faut mettre le frein.","일 사브 끄 라 우 일 이아 데 플릭 일 포 메뜨흐 르 프헹","아: 경찰이 있는 곳에서는 브레이크를 밟아야 한다는 걸 알고 있어요.","mettre le frein=브레이크를 밟다"
"107","L'école des fans","A","A : Vous comprenez, monsieur ?","부 꽁프헤네 므슈","아: 이해하시겠죠, 선생님?","vous comprenez=정중 표현"
