"no","group","speaker","original","pron","trans","comment"
"13","8.2","A","A : Dans l'histoire de la littérature.","당 리스트와흐 드 라 리떼하튀흐","A: 문학사에서 말입니다.",""

"14","8.2","Ariane","Deux stars, mais à l'époque on disait plutôt deux vedettes.","드 스타 메 아 레뽀끄 옹 디제 플뤼토 되 베데뜨","아리안: 두 스타였지만 당시에는 ‘베데트’라고 불렀습니다.","vedette=스타"
"15","8.2","Ariane","Donc un écrivain qui a reçu le prix Goncourt en 1956, ce qui n'est pas rien, qui a été consul de France à Los Angeles.","동크 엉 네크히뱅 끼 아 흐쉬 르 프히 공쿠흐 앙 밀뇌쌍 쌍깡뜨식스 쓰 끼 네 빠 히앙 끼 아 에떼 꽁쉴 드 프헝스 아 로스 앙젤레스","아리안: 1956년 공쿠르상을 받은 작가이자 로스앤젤레스 프랑스 영사였습니다.","recevoir=수상하다"
"16","8.2","Ariane","Et puis une actrice qui a tourné à Hollywood et surtout qui a tourné dans le fameux film de Godard.","에 퓌 윈 악트히스 끼 아 투흐네 아 할리우드 에 쉬흐뚜 끼 아 투흐네 당 르 파뫼 필름 드 고다흐","아리안: 그리고 할리우드에서 활동하고 고다르의 유명한 영화에 출연한 배우였습니다.","fameux=유명한"
"17","8.2","Animateur","A bout de souffle.","아 부 드 수플","진행자: ‘네 멋대로 해라’.",""
"18","8.2","Ariane","A bout de souffle et qui est devenue tout d'un coup une icône internationale.","아 부 드 수플 에 끼 에 드브뉘 뚜 덩 쿠 윈 이꼰 앵테흐나씨오날","아리안: ‘네 멋대로 해라’로 갑자기 국제적인 아이콘이 되었습니다.","tout d’un coup=갑자기"
"19","8.2","Ariane","C'est-à-dire on la connaît en France, aux Etats-Unis.","쎄따디흐 옹 라 꼬네 앙 프헝스 오 제타쥐니","아리안: 즉 프랑스와 미국에서 모두 알려졌습니다.",""
"20","8.2","Ariane","Et voilà, quand ils se rencontrent, ils sont tous les deux mariés.","에 부알라 껑 일 스 헝꽁트흐 일 송 뚜 레 되 마히에","아리안: 그리고 그들이 만났을 때 둘 다 이미 결혼한 상태였습니다.",""
"21","8.2","Ariane","Et ça explique... Il faut vraiment se remettre dans le contexte de l'époque.","에 싸 엑스플리끄 일 푸 브헤망 스 흐메뜨흐 당 르 꽁텍스트 드 레뽀끄","아리안: 그래서 이해하려면 당시 상황을 고려해야 합니다.","se remettre dans=~에 다시 놓다"
"22","8.2","Ariane","C'est-à-dire qu'ils sont mariés.","쎄따디흐 끼일 송 마히에","아리안: 즉, 둘 다 결혼 상태였다는 것입니다.",""
"23","8.2","Ariane","Et c'est l'époque au début du gaullisme triomphant où Mme de Gaulle règne sur les moeurs.","에 쎄 레뽀끄 오 데뷔 뒤 골리즘 트히옹팡 우 마담 드 골 헤뉴 쉬흐 레 뫼흐","아리안: 그리고 드골주의가 전성기였고 드골 부인이 사회 도덕을 지배하던 시기였습니다.","régner=지배하다 / moeurs=사회 관습"
"24","8.2","Ariane","Et d'ailleurs, elle effraie beaucoup Romain Gary.","에 다이외흐 엘 에프헤 보꾸 호맹 가히","아리안: 게다가 그녀는 로맹 가리를 매우 두렵게 했습니다.","effrayer=겁주다"

"25","8.2","Animateur","Vous racontez qu'Yvonne de Gaulle, à l'Élysée, interdit l'entrée de l'Élysée à certains ministres de De Gaulle comme Olivier Guichard, qui ont notoirement une maîtresse.","부 하꽁떼 끼본 드 골 아 렐리제 앵떼흐디 랑트헤 드 렐리제 아 쎄흐땡 미니스트흐 드 드 골 꼼 올리비에 기샤흐 끼 옹 노또아흐망 윈 메트헤쓰","진행자: 이본 드골이 엘리제궁에서 올리비에 기샤르 같은 정부 인사들의 출입을 금지했다고 하셨죠.","interdire=금지하다 / maîtresse=정부"
"26","8.2","Animateur","Bref, il est impossible pour un diplomate comme Gary... Par ailleurs, compagnon de la Libération, aviateur, héros de la guerre.","브헤프 일 에 땅뽀씨블 푸흐 엉 디플로마트 꼼 가히 빠하이외흐 꽁빠뇽 드 라 리베하씨옹 아비아퇴흐 헤호 드 라 게흐","진행자: 요컨대 가리 같은 외교관에게는 불가능한 일이었죠. 그는 해방의 동지이자 비행사, 전쟁 영웅이었습니다.","bref=요컨대 / diplomate=외교관"
"27","8.2","Animateur","Impossible, tant qu'il est marié, de s'afficher avec Jean Seberg.","앵뽀씨블 땅 끼일 에 마히에 드 사피셰 아벡 장 시베흐그","진행자: 결혼 상태에서는 장 세버그와 함께 공개적으로 다닐 수 없었습니다.","tant que=~하는 동안"
"28","8.2","Ariane","Ça n'est pas possible à Hollywood non plus.","싸 네 빠 뽀씨블 아 할리우드 농 플뤼","아리안: 할리우드에서도 마찬가지로 불가능했습니다.","non plus=역시 ~아니다"
"29","8.2","Ariane","Donc voilà.","동크 부알라","아리안: 그래서 그렇습니다.",""
"30","8.2","Ariane","Ils vont d'abord divorcer l'un et l'autre.","일 봉 다보흐 디보흐쎄 렁 에 로트흐","아리안: 두 사람은 먼저 각각 이혼을 하게 됩니다.","l’un et l’autre=양쪽 모두"
"31","8.2","Ariane","C'est pas facile.","쎄 빠 파씰","아리안: 쉽지 않은 일이었습니다.",""
"32","8.2","Ariane","Romain Gary vit avec un écrivain formidable qui s'appelle Lesley Blanch, une Anglaise un peu fantasque qui lui dit « Je préfère être veuve plutôt que divorcée ».","호맹 가히 비 아벡 엉 네크히뱅 포흐미다블 끼 사펠 레슬리 블랑쉬 윈 앙글레즈 엉 쁘 팡타스크 끼 뤼 디 쥬 프헤페흐 에트흐 뵈브 플뤼토 끄 디보흐쎄","아리안: 로맹 가리는 레슬리 블랑쉬라는 영국 작가와 살고 있었는데, 그녀는 ‘나는 이혼녀보다 과부가 낫다’고 말했습니다.","veuve=과부 / plutôt que=~보다는"
"33","8.2","Ariane","Et puis voilà, et donc... ça, c'est la première raison de ce secret.","에 퓌 부알라 에 동크 싸 쎄 라 프흐미에흐 헤종 드 스 스크헤","아리안: 그래서 이것이 이 비밀의 첫 번째 이유입니다.","raison=이유"
"34","8.2","Ariane","C'est-à-dire qu'il faut respecter les convenances et la morale gaulliste, la morale d'Hollywood.","쎄따디흐 끼일 푸 헤스펙떼 레 꽁브낭스 에 라 모할 골리스트 라 모할 드 할리우드","아리안: 즉, 사회적 관습과 드골주의적 도덕, 할리우드의 도덕을 지켜야 했습니다.","convenances=관습"
"35","8.2","Ariane","Et puis, ils ont un enfant aussi.","에 퓌 일 종 엉 나팡 오씨","아리안: 그리고 두 사람은 아이도 있었습니다.",""
"36","8.2","Ariane","Ils ont un petit garçon qui s'appelle Diego.","일 종 엉 쁘띠 가흐송 끼 사펠 디에고","아리안: 디에고라는 아들이 있었습니다.",""
"37","8.2","Ariane","Et Jean Seberg, c'est une protestante éduquée de manière très stricte, etc.","에 장 시베흐그 쎄 튄 프로테스땅뜨 에듀께 드 마니에흐 트헤 스트릭트 엑쎄떼하","아리안: 장 세버그는 매우 엄격한 교육을 받은 개신교인이었습니다.","protestante=개신교도"
"38","8.2","Ariane","Elle n'ose même pas dire à ses parents qu'elle a eu un enfant.","엘 노즈 멤 빠 디흐 아 세 빠헝 끌 엘 아 위 엉 나팡","아리안: 그녀는 부모에게 아이가 있다는 사실조차 말하지 못했습니다.","oser=감히 ~하다"
"39","8.2","Ariane","Donc, il faut tout cacher.","동크 일 푸 뚜 까셰","아리안: 그래서 모든 것을 숨겨야 했습니다.","cacher=숨기다"
"40","8.2","Ariane","Et puis, c'est aussi 1963, l'année des paparazzis.","에 퓌 쎄 오씨 밀뇌쌍 쏘아썽뜨트화 라네 데 빠빠하찌","아리안: 그리고 1963년은 파파라치의 시대이기도 했습니다.",""
"41","8.2","Ariane","C'est l'année du Mépris.","쎄 라네 뒤 메프히","아리안: ‘경멸’의 해였습니다.",""
"42","8.2","Ariane","C'est l'année...","쎄 라네","아리안: 그리고 그 해는…",""

"43","8.2","Animateur","Alors ça, c'est formidable.","알로흐 싸 쎄 포흐미다블","진행자: 정말 대단하네요.","formidable=대단한"
"44","8.2","Animateur","Parce que tout à coup, on comprend pourquoi...","빠흐스 끄 뚜 따 쿠 옹 꽁프헝 푸흐꾸아","진행자: 갑자기 왜 그런지 이해가 됩니다.","tout à coup=갑자기"
"45","8.2","Animateur","Cette enquête sur un mariage qui voulait être secret est un morceau de littérature.","쎄뜨 앙껫 쉬흐 엉 마히아쥬 끼 불레 에트흐 스크헤 에 텅 모르소 드 리떼하튀흐","진행자: 비밀로 남기려 했던 결혼에 대한 이 조사가 하나의 문학 작품이 됩니다.","morceau=작품"
"46","8.2","Animateur","Tout à coup, oui, on se dit, tout déboule.","뚜 따 쿠 위 옹 스 디 뚜 데불","진행자: 갑자기 모든 게 한꺼번에 밀려옵니다.","débouler=밀려오다"
"47","8.2","Animateur","La pudibonderie de la Ve République à l'époque, la pudibonderie et le puritanisme américain, et puis l'arrivée de ces fameux paparazzi.","라 퓌디봉드리 드 라 생끼엠 헤퓌블리끄 아 레뽀끄 라 퓌디봉드리 에 르 퓌히타니즘 아메히캥 에 퓌 라히베 드 쎄 파뫼 빠빠하찌","진행자: 당시 제5공화국의 위선적인 도덕관, 미국의 청교도주의, 그리고 파파라치의 등장까지 모두요.","pudibonderie=위선적 도덕성 / puritanisme=청교도주의"

"48","8.2","Ariane","Paparazzi qui notamment empoisonnent... le tournage, sur la, du Mépris, dans la, sur la terrasse de la maison de Malaparte.","빠빠하찌 끼 노타망 엉쁘와종느 르 투흐나쥬 쉬흐 라 뒤 메프히 당 라 쉬흐 라 떼하스 드 라 메종 드 말라빠흐뜨","아리안: 특히 파파라치들이 ‘경멸’ 촬영을 방해했는데, 말라파르테 저택의 테라스에서였습니다.","empoisonner=망치다 / tournage=촬영"
"49","8.2","Ariane","Ils sont là partout.","일 송 라 빠흐뚜","아리안: 그들은 어디에나 있었습니다.","partout=어디나"
"50","8.2","Ariane","Il y a d'ailleurs un film formidable qui a été fait sur ces paparazzis.","일 이아 다이외흐 엉 필름 포흐미다블 끼 아 에떼 페 쉬흐 쎄 빠빠하찌","아리안: 이 파파라치에 대한 훌륭한 영화도 있습니다.",""
"51","8.2","Ariane","Le mot est apparu quelques années avant.","르 모 에 따빠뤼 껠끄 자네 아방","아리안: 이 단어는 몇 년 전에 등장했습니다.","apparaître=등장하다"
"52","8.2","Ariane","Et donc, tout ça, rend l’affaire très compliquée.","에 동크 뚜 싸 헝 래페흐 트헤 꽁쁠리께","아리안: 그래서 이 모든 것이 사건을 매우 복잡하게 만들었습니다.","rendre=~하게 만들다"
"53","8.2","Ariane","Et puis, Romain Gary, c'est un aventurier.","에 퓌 호맹 가히 쎄 탱 나방튀히에","아리안: 그리고 로맹 가리는 모험가입니다.","aventurier=모험가"
"54","8.2","Ariane","C'est ce qui fait son charme.","쎄 쓰 끼 페 송 샤흐므","아리안: 그것이 그의 매력입니다.","charme=매력"
"55","8.2","Ariane","Et tout d'un coup, il dit, on va se marier, mais il fait ça comme un agent secret.","에 뚜 덩 쿠 일 디 옹 바 스 마히에 메 일 페 싸 꼼 엉 나장 스크헤","아리안: 그리고 갑자기 결혼하자고 하지만, 비밀 요원처럼 행동합니다.","agent secret=비밀 요원"
"56","8.2","Ariane","Et il est très lié, évidemment, au service secret gaulliste, puisqu'il était lui-même compagnon de la Libération.","에 일 에 트헤 리에 에비당망 오 세흐비스 스크헤 골리스트 퓌스킬 에떼 뤼 멤 꽁빠뇽 드 라 리베하씨옹","아리안: 그는 드골의 비밀 정보기관과 밀접한 관계가 있었는데, 그 자신이 해방의 동지였기 때문입니다.","lié à=~와 연결된"
"57","8.2","Ariane","Et il demande... un ancien compagnon de la Libération avec qui il était dans un avion en 1940 au-dessus du nord de la France, il lui dit, je veux me marier, comment on peut faire ça ?","에 일 드망드 엉 앙씨앙 꽁빠뇽 드 라 리베하씨옹 아벡 끼 일 에떼 당 쟁 나비옹 앙 밀뇌쌍 꺄헝뜨 오드쉬 뒤 노흐 드 라 프헝스 일 뤼 디 쥬 뵈 스 마히에 꼬망 옹 뿌 페흐 싸","아리안: 그는 함께 비행했던 해방 동지에게 결혼하고 싶다고 하며 방법을 묻습니다.",""
"58","8.2","Ariane","Et ce chef des services secrets lui dit, il faudrait trouver un maire qui accepte de faire ça secrètement.","에 쓰 쉐프 데 세흐비스 스크헤 뤼 디 일 포흐드흐 트후베 엉 메흐 끼 악셉뜨 드 페흐 싸 스크헤뜨망","아리안: 비밀정보 책임자는 비밀리에 결혼을 진행해 줄 시장을 찾아야 한다고 말합니다.","il faudrait=~해야 한다"
"59","8.2","Ariane","Il n'a pas d'autre idée que la Corse.","일 나 빠 도트흐 이데 끄 라 꼬흐스","아리안: 그는 코르시카밖에 방법이 없다고 생각합니다.",""
"60","8.2","Ariane","Et tout d'un coup, il envoie l'un de ses subordonnés en Corse, qui est Corse, il lui dit, écoute, je t'envoie, mon cher Domi, je t'envoie en Corse, trouve-moi un maire qui accepte de les marier secrètement.","에 뚜 덩 쿠 일 앙부아 루 드 세 쉬보흐도네 앙 꼬흐스 끼 에 꼬흐스 일 뤼 디 에꾸뜨 쥬 떵부아 몽 쉐흐 도미 쥬 떵부아 앙 꼬흐스 트후브 무아 엉 메흐 끼 악셉뜨 드 레 마히에 스크헤뜨망","아리안: 그는 부하를 코르시카로 보내며 비밀 결혼을 허락할 시장을 찾으라고 지시합니다.","subordonné=부하"
"61","8.2","Ariane","Et le jeune homme, à l'époque... s'en va, trouve un maire qui finit par accepter, qui ne voit absolument pas qui est Romain Gary ni Jean Seberg.","에 르 쥰 옴 아 레뽀끄 쌍 바 트후브 엉 메흐 끼 피니 파흐 악셉떼 끼 느 부아 압쏠뤼망 빠 끼 에 호맹 가히 니 장 시베흐그","아리안: 그 젊은이는 결국 한 시장을 찾아내고 그는 로맹 가리와 장 세버그가 누구인지도 모른 채 결혼을 허락합니다.","absolument pas=전혀 아니다"

"62","8.2","Animateur","Oui, c’est ça qui est assez drôle d'ailleurs.","위 쎄 싸 끼 에 아쎄 드홀 다이외흐","진행자: 네, 그게 꽤 재미있는 부분이죠.","drôle=재미있는"
"63","8.2","Ariane","Il ne va jamais au cinéma, il est dans ses vignes.","일 느 바 자메 오 씨네마 일 에 당 세 빈뉴","아리안: 그는 영화관에 전혀 가지 않고 포도밭에 있습니다.","vigne=포도밭"
"64","8.2","Ariane","Bon, il comprend qu'il faut rendre service.","봉 일 꽁프헝 끼일 푸 헝드흐 세흐비스","아리안: 그는 도와야 한다는 것을 이해합니다.","rendre service=도와주다"
"65","8.2","Ariane","C'est un homme de clan, à vrai dire, un homme très sympathique.","쎄 탱 놈 드 클랑 아 브헤 디흐 엉 놈 트헤 쌍빠띠끄","아리안: 사실 그는 집단 의식이 강한 사람이자 매우 호감 가는 인물입니다.","à vrai dire=사실"
"66","8.2","Animateur","Il faut rendre service au service de l'Etat.","일 푸 헝드흐 세흐비스 오 세흐비스 드 레따","진행자: 국가를 위해 봉사해야 하는 것이죠.",""
"67","8.2","Animateur","Parce que ce que vous racontez, c'est qu'il a ses secrets défenses, ça remonte jusqu’à l’Elysée.","빠흐스 끄 쓰 끄 부 하꽁떼 쎄 끼일 아 세 스크헤 데펑스 싸 흐몽뜨 쥐스까 렐리제","진행자: 당신의 이야기를 보면 국가 기밀과 연결되어 있고 엘리제궁까지 이어진다는 거죠.","secret défense=국가기밀 / remonter=거슬러 올라가다"
