"no","group","speaker","original","pron","trans","comment"
"11","Paris en poésie","A","- Ces soirées, notamment, incitent les convives à consommer du hachisch, ce qui était une pratique très à la mode à cette époque.","쎄 수아헤 노타망 앙씨뜨 레 꽁비브 아 꽁소메 뒤 아시쉬 쓰 끼 에떼 윈 프하띠끄 트헤 아 라 모드 아 쎄뜨 에뽀끄","- 이러한 모임은 특히 참석자들이 대마를 소비하도록 유도했는데, 이는 당시 매우 유행하던 관습이었다.","convives=참석자 / à la mode=유행하는"
"12","Paris en poésie","A","Balzac, les frères Goncourt et d'autres en parleront dans leurs oeuvres.","발작 레 프헤흐 공꾸흐 에 도트흐 장 파흘흐롱 당 뢰흐 주브흐","발자크와 공쿠르 형제 등 다른 작가들도 그들의 작품에서 이를 언급한다.","en parler=그것에 대해 말하다"
"13","Paris en poésie","A","D'après le témoignage de Théophile Gautier, Baudelaire n'a donc pas consommé ce hachisch lors de ces soirées.","다프흐 르 떼무아냐주 드 떼오필 고띠에 보들레흐 나 동크 빠 꽁소메 쓰 아시쉬 로흐 드 쎄 수아헤","테오필 고티에의 증언에 따르면 보들레르는 이 모임에서 대마를 사용하지 않았다.","d'après=~에 따르면 / témoignage=증언"
"14","Paris en poésie","A","Il venait en simple observateur.","일 브네 앙 쌍플 옵세흐바퇴흐","그는 단순한 관찰자로 참석했다.","observateur=관찰자"
"15","Paris en poésie","A","Pourtant, il est l'auteur des Paradis artificiels.","푸흐땅 일 에 로퇴흐 데 빠하디 아흐티피씨엘","그럼에도 그는 『인공 낙원』의 저자이다.","pourtant=그럼에도 불구하고"
"16","Paris en poésie","A","On a cru que c'était une apologie de la drogue, de la consommation de hachisch.","옹 아 크뤼 끄 쎄떼 윈 아뽈로지 드 라 드로그 드 라 꽁소마씨옹 드 아시쉬","사람들은 이것이 마약과 대마 소비를 찬양하는 것이라고 믿었다.","apologie=옹호"
"17","Paris en poésie","A","Non, Baudelaire dénonce parfois l'abus de la consommation.","농 보들레흐 데농스 빠흐푸아 라뷔 드 라 꽁소마씨옹","아니, 보들레르는 때때로 과도한 소비를 비판한다.","dénoncer=비판하다 / abus=남용"
"18","Paris en poésie","A","Mais pour lui, il veut montrer par cet ouvrage que l'homme a besoin d'artifice pour sortir de la dureté, de la réalité du monde.","메 푸흐 뤼 일 뵈 몽트헤 파흐 쎄뜨 우브하주 끄 롬 아 브주앵 다흐티피스 푸흐 소흐티흐 드 라 뒤흐떼 드 라 헤알리떼 뒤 몽드","하지만 그에게 이 작품은 인간이 현실의 कठ함에서 벗어나기 위해 인공적인 것(예술)을 필요로 한다는 것을 보여주려는 것이다.","avoir besoin de=~이 필요하다 / sortir de=~에서 벗어나다"
"19","Paris en poésie","A","En dehors de cette attraction pour l'île Saint-Louis, qui a marqué ses années de jeunesse, le poète a longuement vagabondé de petits hôtels en pensions médiocres, quelquefois sordides.","앙 드오흐 드 쎄뜨 아트하끄씨옹 푸흐 릴 생 루이 끼 아 마흐케 세 자네 드 쥬네스 르 뽀에뜨 아 롱그망 바가봉데 드 쁘띠 오텔 앙 빵씨옹 메디오크흐 껠끄푸아 쏘흐디드","생루이 섬에 대한 애정을 제외하면, 그의 젊은 시절을 특징짓는 것은 시인이 작은 호텔과 형편없는 하숙집, 때로는 음침한 곳들을 오랫동안 떠돌았다는 점이다.","en dehors de=~을 제외하고 / vagabonder=떠돌다"
"20","Paris en poésie","A","Il écrira : « J'ai vu l'horreur de mon taudis. »","일 에크히하 제 뷔 로흐뢰흐 드 몽 또디","그는 ‘나는 내 누추한 집의 끔찍함을 보았다’라고 쓴다.","taudis=누추한 집 / écrira=문어체 미래"
"21","Paris en poésie","A","- Parmi ces installations de fortune, on peut citer notamment (le) un garni, au 61, rue Pigalle, ou encore l'hôtel du Maroc, 57, rue de Seine, ou enfin l'hôtel de Normandie, au 13, rue 9 des Bons-Enfants.","빠흐미 쎄 장스탈라씨옹 드 포흐튄 옹 뿌 씨떼 노타망 엉 가흐니 오 쌍쌍 엉 뤼 피갈 우 앙꼬흐 로텔 뒤 마호끄 쌍쌍쌍뜨셋 뤼 드 센 우 앙팽 로텔 드 노흐망디 오 트헤즈 뤼 데 봉 장팡","이러한 임시 거처들 중에는 피갈 거리 61번지의 가르니 숙소, 센 거리 57번지의 모로코 호텔, 그리고 봉장팡 거리 13번지의 노르망디 호텔 등이 있다.","installation de fortune=임시 거처 / citer=언급하다"
"22","Paris en poésie","A","Tous ces lieux sont méconnaissables.","뚜 쎄 류 송 메꽁네싸블","이 모든 장소들은 알아볼 수 없을 정도로 변했다.","méconnaissable=알아볼 수 없는"
"23","Paris en poésie","A","Plus rien n'y rappelle le passage de Baudelaire.","플뤼 히앙 니 하펠 르 빠싸주 드 보들레흐","그곳에는 보들레르가 머물렀던 흔적이 더 이상 남아 있지 않다.","plus rien=아무것도 ~않다 / rappeler=떠올리게 하다"
"24","Paris en poésie","A","Heureusement, d'autres existent encore.","외흐뢰즈망 도트흐 엑지스트 앙꼬흐","다행히 다른 장소들은 아직 존재한다.","heureusement=다행히"
"25","Paris en poésie","A","- Comme l'hôtel Voltaire, au 19 du quai du même nom, ou l'hôtel de Dieppe, au 22, rue d'Amsterdam, à deux pas de la gare Saint-Lazare, ou enfin l'hôtel d’York, au 61, rue Sainte-Anne, qui porte aujourd'hui le nom d'Hôtel Baudelaire.","꼼 로텔 볼떼흐 오 디즈뇌프 뒤 께 뒤 멤 놈 우 로텔 드 디에프 오 방되 뤼 담스테흐담 아 되 빠 드 라 가흐 생 라자흐 우 앙팽 로텔 디욕 오 쌍쌍 엉 뤼 생탄느 끼 포흐트 오주흐뒤 르 놈 도텔 보들레흐","- 볼테르 호텔(같은 이름의 강변 19번지), 생라자르 역 근처 암스테르담 거리 22번지의 디에프 호텔, 그리고 오늘날 보들레르 호텔이라 불리는 생탄느 거리 61번지의 요크 호텔과 같은 곳들이다.","à deux pas de=아주 가까이 / porter le nom de=~라는 이름을 가지다"
"26","Paris en poésie","A","Rechercher Baudelaire dans Paris peut s'avérer difficile.","흐쉐흐셰 보들레흐 당 빠히 뿌 세아베헤 디피씰","파리에서 보들레르의 흔적을 찾는 것은 어려울 수 있다.","s'avérer=드러나다 / 밝혀지다"
"27","Paris en poésie","A","Ainsi vaut-il mieux s'approprier sa façon de voir et de sentir la ville.","앙씨 보띨 뮤 수아프로프히에 사 파쏭 드 부아르 에 드 쌍띠흐 라 빌","따라서 그의 도시를 보는 방식과 느끼는 방식을 이해하는 것이 더 낫다.","il vaut mieux=~하는 것이 낫다 / s’approprier=자신의 것으로 만들다"
"28","Paris en poésie","A","Ce paysage urbain sert de toile de fond à ce que Baudelaire appelle le « Spleen de Paris ».","쓰 페이자주 위흐뱅 세흐 드 뜨왈 드 퐁 아 쓰 끄 보들레흐 아펠 르 스플린 드 빠히","이 도시 풍경은 보들레르가 ‘파리의 우울(Spleen de Paris)’이라 부르는 것의 배경이 된다.","servir de=~의 역할을 하다 / toile de fond=배경"
"29","Paris en poésie","A","Dégoût et fascination, l’assaillent en même temps.","데구 에 파씨나씨옹 라싸이 앙 멤 떵","혐오와 매혹이 동시에 그를 사로잡는다.","assaillir=엄습하다"

