"no","group","speaker","original","pron","trans","comment"
"12","-","00:00:58,380 --> 00:01:02,520","qui en l’espace d’une vingtaine d’années, transforma complètement la physionomie de","끼 앙 레스파스 듄 방텐 땅네 트헝스포흐마 꽁쁠레뜨망 라 피지오노미 드","약 20년 사이에 도시의 모습을 완전히 바꾼 인물입니다.",""
"13","-","00:01:02,520 --> 00:01:04,920","la capitale pour en faire celle que nous connaissons aujourd’hui.","라 까삐탈 푸흐 앙 페흐 쎌 끄 누 꼬네쏭 오주흐뒤","수도를 오늘날 우리가 아는 모습으로 만들었습니다.",""
"14","-","00:01:18,300 --> 00:01:25,380","En 1850, Paris, c’est ça. La capitale ne dispose alors que de 12 arrondissements numérotés de","앙 밀위쌍쌍깡뜨 빠히 쎄 싸 라 까삐탈 느 디스뽀즈 알로흐 끄 드 두즈 아홍디스망 뉘메호떼 드","1850년의 파리는 이렇습니다. 수도는 당시 12개 구로만 구성되어 있었습니다.",""
"15","-","00:01:25,380 --> 00:01:29,640","gauche à droite, et les limites de la ville sont définies par le mur des fermiers généraux,","고슈 아 드와뜨 에 레 리미뜨 드 라 빌 송 데피니 파흐 르 뮈흐 데 페흐미에 제네호","좌에서 우로 번호가 매겨졌고 도시 경계는 세금 장벽으로 정해졌습니다.",""
"16","-","00:01:29,640 --> 00:01:35,520","une enceinte construite juste avant la Révolution française. Paris a beau ne pas être aussi étendue","윈 앙쌍뜨 꽁스트휘뜨 쥐스트 아방 라 헤볼뤼씨옹 프헝세즈 빠히 아 보 느 빠 에트흐 오씨 에땅뒤","이 장벽은 프랑스 혁명 직전에 지어졌습니다. 파리는 지금만큼 넓지 않았지만",""
"17","-","00:01:35,520 --> 00:01:40,020","qu’aujourd’hui, sa population à cette époque ne cesse d’augmenter, et elle ne compte pas","꼬주흐뒤 사 뽀퓰라씨옹 아 쎄뜨 에뽀끄 느 쎄스 도그멍떼 에 엘 느 꽁뜨 빠","그 당시 인구는 계속 증가했고",""
"18","-","00:01:40,020 --> 00:01:44,400","moins d’un millions d’habitants, ce qui en fait la ville la plus peuplée d’Europe derrière Londres.","무앵 덩 밀리옹 다비땅 쓰 끼 앙 페 라 빌 라 플뤼 뻬쁠레 데유호쁘 데히에흐 롱드흐","백만 명이 넘는 인구로 런던 다음으로 유럽에서 가장 큰 도시였습니다.",""
"19","-","00:01:44,400 --> 00:01:49,380","Mais voilà : ces changements démographiques mettent en évidence de nombreux problèmes.","메 부알라 쎄 샹쥬망 데모그하피끄 메뜨 앙 에비덩스 드 노므흐 문제","하지만 이러한 인구 변화는 많은 문제를 드러냈습니다.",""
"20","-","00:01:50,940 --> 00:01:55,740","Le premier, c’est que Paris est une vieille ville : les rues sont trop étroites et","르 프흐미에 쎄 끄 빠히 에 튄 비에이으 빌 레 뤼 송 트호 에트흐와뜨 에","첫 번째 문제는 파리가 오래된 도시라서 거리들이 너무 좁다는 점입니다.",""

"21","-","00:01:55,740 --> 00:01:59,520","forment de véritables labyrinthes. Il est très difficile d’y circuler,","포흐망 드 베히따블 라비헝뜨 일 에 트헤 디피씰 디 시흐뀔레","진짜 미로처럼 되어 있어 이동하기 매우 어렵습니다.",""
"22","-","00:01:59,520 --> 00:02:03,540","sans compter le manque de lumière qui font d’elles de véritables coupe-gorges","쌍 꽁떼 르 망끄 드 뤼미에흐 끼 퐁 델 드 베히따블 쿠프고흐쥬","빛이 부족해 위험한 장소가 됩니다.",""
"23","-","00:02:03,540 --> 00:02:08,640","à la tombée de la nuit. Également, Paris est sale : elle est dépourvue de réseau d’égouts","아 라 똥베 드 라 뉘 에갈망 빠히 에 살 엘 에 데푸흐뷔 드 헤조 데구","밤이 되면 더욱 위험해집니다. 또한 파리는 매우 더럽고 하수 시스템이 없었습니다.",""
"24","-","00:02:08,640 --> 00:02:12,120","et les Parisiens ont parfois recours à l’eau de la Seine pour se laver.","에 레 빠히지앙 종 파흐푸아 흐꾸흐 아 로 드 라 센 푸흐 스 라베","파리 사람들은 세느강 물로 몸을 씻기도 했습니다.",""
"25","-","00:02:13,800 --> 00:02:19,320","Cette saleté ambiante favorise évidemment le risque de maladie, notamment le choléra. Au total,","쎄뜨 살르떼 앙비앙뜨 파보히즈 에비당망 르 히스크 드 말라디 노타망 르 콜레하 오 토탈","이러한 환경은 질병, 특히 콜레라를 유발했습니다.",""
"26","-","00:02:19,320 --> 00:02:27,180","entre 1832 et 1849, on estime à 40 000 le nombre de victimes de la maladie. Une hécatombe qui","앙트흐 밀위쌍트헝뜨드 외 밀위쌍까헝뜨뇌프 옹 에스띰 아 까헝뜨 밀 르 놈브르 드 빅팀 드 라 말라디 윈 에카톰브 끼","1832년부터 1849년 사이 약 4만 명이 사망했습니다.",""
"27","-","00:02:27,180 --> 00:02:32,820","s’ajoute à la réputation déplorable de la ville en France et à l’international. Victor Considérant,","사주뜨 아 라 헤퓌따씨옹 데플로하블 드 라 빌 앙 프헝스 에 알랭떼흐나씨오날 빅또흐 꽁씨데헝","이로 인해 파리의 평판은 매우 나빠졌습니다.",""
"28","-","00:02:32,820 --> 00:02:37,260","philosophe et économiste, écrira dans un de ses ouvrages que Paris est « un","필로조프 에 에꼬노미스트 에크히하 당 쟁 드 세 주브하쥬 끄 빠히 에 탱","철학자이자 경제학자인 빅토르 콩시데랑은 이렇게 말했습니다.",""
"29","-","00:02:37,260 --> 00:02:42,120","immense atelier de putréfaction, où la misère, la peste et les maladies travaillent de concert,","이망스 아뜰리에 드 퓌트헤팍씨옹 우 라 미제흐 라 페스트 에 레 말라디 트하바이 드 꼬쎄흐","파리는 거대한 부패의 공장과 같다고 했습니다.",""
"30","-","00:02:42,120 --> 00:02:46,560","où ne pénètrent guère l’air ni le soleil, un mauvais lieu où les plantes","우 느 뻬네뜨흐 게흐 레흐 니 르 솔레이 엉 모베 리외 우 레 플랑뜨","공기와 햇빛도 잘 들어오지 않는 곳이라고 했습니다.",""

"31","-","00:02:46,560 --> 00:02:50,580","s’étiolent et périssent, où sur sept petits enfants, il en meurt quatre dans l’année ».","세티올 에 페히쓰 우 쉬흐 쎗 쁘띠 장팡 일 앙 뫼흐 까뜨흐 당 라네","식물은 시들고 죽으며, 일곱 아이 중 네 명이 1년 안에 죽는 곳이라고 했습니다.",""
"32","-","00:02:51,840 --> 00:02:58,560","Remanier la capitale devient alors une priorité. En 1852, Louis-Napoléon Bonaparte devient Empereur","흐마니에 라 까삐탈 드비앙 알로흐 윈 프히오히떼 앙 밀위쌍쌍깡뜨드 루이 나뽈레옹 보나파흐뜨 드비앙 앙쁘흐흐","수도를 재정비하는 것이 우선 과제가 되었고, 1852년 루이 나폴레옹 보나파르트가 황제가 됩니다.",""
"33","-","00:02:58,560 --> 00:03:03,180","et décide de lancer les travaux. Ayant vécu à Londres pendant deux ans, il y a vu une","에 데씨드 드 랑쎄 레 트하보 아양 베퀴 아 롱드흐 팡당 되 장 일 이아 뷔 윈","그는 공사를 시작하기로 결정합니다. 런던에서 2년간 살면서",""
"34","-","00:03:03,180 --> 00:03:06,900","capitale pourvue de grands parcs et de réseaux d'assainissements dont il souhaite s’inspirer","까삐탈 푸흐뷔 드 그헝 파흐크 에 드 헤조 다쌔니쓰망 동 일 수웨뜨 쌍스피헤","큰 공원과 위생 시설을 갖춘 수도를 보고 이를 본받고자 했습니다.",""
"35","-","00:03:06,900 --> 00:03:11,820","pour Paris. Il nomme alors comme préfet de la Seine Georges Eugène Haussmann, dont il avait eu","푸흐 빠히 일 놈 알로흐 꼼 프헤페 드 라 센 조흐쥬 외젠 오스만 동 일 아베 위","파리를 위해 세느 주지사로 조르주 오젠 오스만을 임명합니다.",""
"36","-","00:03:11,820 --> 00:03:16,680","écho des succès en tant que préfet de la Gironde. C’est lui qui devra s’occuper de la métamorphose","에코 데 쉬쎄 앙 떵 끄 프헤페 드 라 지홍드 쎄 뤼 끼 드브하 소퀴페 드 라 메따모흐포즈","그는 지롱드 주지사로서의 성공으로 알려져 있었습니다.",""
"37","-","00:03:16,680 --> 00:03:22,200","de Paris et la mission qui lui est donnée est simple : aérer, unifier et embellir la ville.","드 빠히 에 라 미씨옹 끼 뤼 에 도네 에 쌍쁠 아에헤 위니피에 에 앙벨리흐 라 빌","그의 임무는 단순했습니다. 도시를 확장하고 통합하며 아름답게 만드는 것이었습니다.",""
"38","-","00:03:31,260 --> 00:03:37,560","Le premier travail d’Haussmann consiste à aérer la ville. Pour ce faire, il annexe une douzaine","르 프흐미에 트하바이 도스만 꽁시스트 아 아에헤 라 빌 푸흐 쓰 페흐 일 아넥스 윈 두젠","오스만의 첫 작업은 도시를 확장하는 것이었습니다. 이를 위해 약 12개의",""
"39","-","00:03:37,560 --> 00:03:44,280","de communes limitrophes à la capitale, augmentant ainsi sa superficie de 40% et sa population de 350","드 꼬뮌 리미트호프 아 라 까삐탈 오그멍땅 앙씨 사 쉬페흐피씨 드 까헝뜨 뿌흐쌍 에 사 뽀퓰라씨옹 드 트화썽깡뜨","인접 지역을 합병하여 면적을 40% 늘리고 인구를",""
"40","-","00:03:44,280 --> 00:03:48,060","000 personnes. Il procède également à un nouveau découpage des arrondissements,","밀 페흐손 일 프로쎄드 에갈망 아 엉 누보 데꾸빠쥬 데 자홍디스망","35만 명 증가시켰으며 행정구역도 재편했습니다.",""

"41","-","00:03:48,060 --> 00:03:52,740","les faisant passer de 12 à 20 en les ordonnant cette fois-ci en forme d’escargot.","레 페장 빠쎄 드 두즈 아 방 앙 레 조흐도낭 쎄뜨 푸아씨 앙 포흐므 데스까흐고","구를 12개에서 20개로 늘리고 달팽이 형태로 배열했습니다.",""
"42","-","00:03:54,120 --> 00:04:00,180","Pour lui, Paris doit se doter de grands boulevards harmonieux et structurés. Assisté par l’architecte","푸흐 뤼 빠히 두아 스 도떼 드 그헝 불르바흐 아흐모니외 에 스트뤽튀헤 아씨스떼 파흐 라흐쉬떼끄뜨","그에게 파리는 조화롭고 체계적인 대로를 가져야 했습니다.",""
"43","-","00:04:00,180 --> 00:04:05,040","Deschamps, il commence d’abord par tracer un axe du nord au sud, qui sera traversé par","데샹 일 꼬망스 다보흐 파흐 트라쎄 엉 악스 뒤 노흐 오 쉬드 끼 쓰하 트하베흐쎄 파흐","그는 먼저 남북 축을 계획했습니다.",""
"44","-","00:04:05,040 --> 00:04:10,920","le boulevard de Strasbourg et de Sebastopol au Nord, et le boulevard Saint-Michel au sud. Puis,","르 불르바흐 드 스트라스부흐 에 드 세바스또폴 오 노흐 에 르 불르바흐 생미쉘 오 쉬드 퓌","북쪽에는 스트라스부르와 세바스토폴, 남쪽에는 생미셸 대로가 놓였습니다.",""
"45","-","00:04:10,920 --> 00:04:16,500","il trace un axe est-ouest comprenant la rue de Rivoli et la rue Saint-Antoine. Ces deux axes","일 트라쎄 엉 악스 에스트 우에 꽁프흐낭 라 뤼 드 히볼리 에 라 뤼 생앙투안 쎄 되 악스","그는 동서 축도 계획해 리볼리 거리와 생앙투안 거리를 포함시켰습니다.",""
"46","-","00:04:16,500 --> 00:04:21,300","seront la colonne vertébrale de son projet, et d’autres voies bien connues seront percées autour,","쓰홍 라 꼴론 베흐떼브할 드 송 프로제 에 도트흐 부아 비앙 꼬뉘 쓰홍 뻬흐쎄 오뚜흐","이 두 축은 프로젝트의 핵심이 되었고 주변에 많은 도로가 추가되었습니다.",""
"47","-","00:04:21,300 --> 00:04:27,960","notamment le boulevard Saint-Germain ou encore le boulevard Magenta. Au total en 20 ans, c’est plus","노타망 르 불르바흐 생제흐맹 우 앙꼬흐 르 불르바흐 마정따 오 토탈 앙 방 장 쎄 플뤼","특히 생제르맹과 마젠타 대로 등이 포함됩니다.",""
"48","-","00:04:27,960 --> 00:04:33,420","de 70 voies et 9 ponts qui seront ouverts, sous lesquelles sera érigé un réseau d’égouts et de","드 쏘상뜨 부아 에 뇌프 뽕 끼 쓰홍 우베흐 수 레껠 쓰하 에히제 엉 헤조 데구 에 드","20년 동안 70개 이상의 도로와 9개의 다리가 건설되었고",""
"49","-","00:04:33,420 --> 00:04:39,180","canalisations d’eau de 585 kilomètres, source des travaux de l’ingénieur Eugène Belgrand.","까날리자씨옹 도 드 쌍쌍깡뜨생 킬로메트흐 소흐쓰 데 트하보 드 랭제니외흐 외젠 벨그헝","585km의 하수 및 수도망도 구축되었습니다.",""
"50","-","00:04:40,740 --> 00:04:46,320","Pour organiser ces nouvelles grandes artères, des places-carrefours sont créées ou réaménagées. La","푸흐 오흐가니제 쎄 누벨 그헝자흐떼흐 데 플라쓰 까흐흐푸흐 송 크레에 우 헤아메나제 라","이 새로운 도로망을 위해 광장과 교차로도 새로 만들어졌습니다.",""

"51","-","00:04:46,320 --> 00:04:50,400","plus emblématique reste la place de l’Étoile avec son arc de triomphe à l’ouest de Paris,","플뤼 장블레마띠끄 헤스트 라 플라쓰 드 레뚜알 아벡 송 나흐크 드 트히옹프 아 루에스트 드 빠히","가장 대표적인 곳은 파리 서쪽의 개선문이 있는 에투알 광장입니다.",""
"52","-","00:04:50,400 --> 00:04:55,260","où 12 larges avenues se rejoignent en son centre, lui donnant cette fameuse forme d’étoile.","우 두즈 라흐쥬 아브뉘 스 흐주앙 앙 송 썽뜨흐 뤼 도낭 쎄뜨 파뫼즈 포흐므 데뚜알","12개의 넓은 도로가 중심에서 만나 별 모양을 이룹니다.",""
"53","-","00:04:56,340 --> 00:05:01,260","Non loin de là, l’actuelle place du Maréchal Juin suit le même principe, tout comme la","농 루앵 드 라 락튀엘 플라쓰 뒤 마헤샬 쥐앵 쉬 위 르 멤 프랭씨프 뚜 꼼 라","그 근처의 마레샬 쥐앵 광장도 같은 원리를 따릅니다.",""
"54","-","00:05:01,260 --> 00:05:06,360","place de la République, dont seule la forme rectangulaire diffère du modèle. Au total,","플라쓰 드 라 헤퓌블리끄 동 쓸 라 포흐므 헥탕귤레흐 디페흐 뒤 모델 오 토탈","레퓌블리크 광장도 비슷하지만 직사각형 형태입니다.",""
"55","-","00:05:06,360 --> 00:05:10,620","c’est plus d’une dizaine de places qui seront créées ou modifiées par la main d’Haussmann.","쎄 플뤼 듄 디젠 드 플라쓰 끼 쓰홍 크레에 우 모디피에 파흐 라 맹 도스만","총 10개 이상의 광장이 오스만에 의해 만들어지거나 재정비되었습니다.",""
"56","-","00:05:12,360 --> 00:05:17,940","Enfin, aérer la ville se fait aussi par la création d’espaces verts. Même si il existe déjà","앙팽 아에헤 라 빌 스 페 오씨 파흐 라 크레아씨옹 데스파스 베흐 멤 씨 일 엑지스트 데자","마지막으로 도시 확장은 녹지 공간 조성으로도 이루어졌습니다.",""
"57","-","00:05:17,940 --> 00:05:23,100","de nombreux parcs à Paris, l’ingénieur Adolphe Alphand se chargera d’en créer deux autres : le","드 노므흐 파흐크 아 빠히 랭제니외흐 아돌프 알팡 스 샤흐쥬하 덩 크레에 되 오트흐 르","이미 공원이 많았지만 알팡은 두 개를 더 만들었습니다.",""
"58","-","00:05:23,100 --> 00:05:29,700","Parc des Buttes Chaumont au nord-est et le parc Montsouris au sud. Il aménagera également deux","파흐크 데 뷔뜨 쇼몽 오 노흐 에스트 에 르 파흐크 몽수히 오 쉬드 일 아메나쥬하 에갈망 되","북동쪽의 뷔트 쇼몽 공원과 남쪽의 몽수리 공원입니다.",""
"59","-","00:05:29,700 --> 00:05:34,740","grands bois : le bois de Vincennes à l’est de Paris, et celui de Boulogne à l’ouest. Mais","그헝 부아 르 부아 드 방쎈느 아 레스트 드 빠히 에 슬뤼 드 불로뉴 아 루에스트 메","또한 방센 숲과 불로뉴 숲도 조성했습니다.",""
"60","-","00:05:34,740 --> 00:05:40,140","ce n’est pas tout : 80 000 arbres d’alignement seront plantés et 24 petits squares seront mis","쓰 네 빠 뚜 꺄트흐방 밀 아흐브르 달리뉴망 쓰홍 플랑떼 에 방꺄트흐 쁘띠 스꿰흐 쓰홍 미","그리고 8만 그루의 가로수와 24개의 소규모 공원이 조성되었습니다.",""

"61","-","00:05:40,140 --> 00:05:44,940","sur pied avec un rêve en tête : chaque Parisien doit toujours pouvoir apercevoir un arbre.","쉬흐 삐에 아벡 엉 헤브 앙 떼뜨 샤끄 빠히지앙 두아 뚜주흐 푸부아 아페흐스부아흐 엉 나흐브르","모든 파리 시민이 항상 나무를 볼 수 있도록 한다는 목표였습니다.",""
"62","-","00:05:46,140 --> 00:05:48,180","Il est ensuite question d’embellir la ville,","일 에 앙스위뜨 께스씨옹 담벨리흐 라 빌","그 다음은 도시를 아름답게 만드는 일이었습니다.",""
"63","-","00:05:48,180 --> 00:05:52,380","et les plus gros changements ont lieu dans le centre historique de Paris : l’île de la Cité.","에 레 플뤼 그호 샹쥬망 종 리외 당 르 썽뜨흐 이스토히끄 드 빠히 릴 드 라 씨떼","가장 큰 변화는 시테 섬에서 이루어졌습니다.",""
"64","-","00:05:54,360 --> 00:05:58,740","La quasi intégralité de la zone est rasée pour ériger des édifices imposants et modernes comme","라 꺄지 앙떼그랄리떼 드 라 존 에 하제 푸흐 에히제 데 제디피스 앵뽀장 에 모데흐느 꼼","이 지역 대부분이 철거되고 현대적인 건물이 세워졌습니다.",""
"65","-","00:05:58,740 --> 00:06:03,420","le palais de Justice, la caserne de la Cité où siège aujourd’hui la Préfecture de Police,","르 빨레 드 쥐스띠스 라 까제흐느 드 라 씨떼 우 씨에쥬 오주흐뒤 라 프헤펙튀흐 드 폴리스","사법궁, 경찰청 등이 세워졌습니다.",""
"66","-","00:06:03,420 --> 00:06:09,420","le tribunal de commerce ou encore l’hôpital de l’Hôtel Dieu, reconstruit pour agrandir","르 트히뷔날 드 꼬메흐스 우 앙꼬흐 로삐딸 드 로뗄 디외 흐콩스트휘 푸흐 아그헝디흐","상업법원과 병원도 재건되었습니다.",""
"67","-","00:06:09,420 --> 00:06:14,520","le parvis de la cathédrale Notre-Dame. Dans tout Paris, de vastes constructions ont lieu,","르 빠흐비 드 라 까떼드할 노트르담 당 뚜 빠히 드 바스트 꽁스트흑씨옹 종 리외","노트르담 성당 앞 광장도 확장되었습니다.",""
"68","-","00:06:14,520 --> 00:06:18,720","en particulier sur la rive droite où sont érigés les 12 pavillons des Halles centrales","앙 빠흐띠뀔리에 쉬흐 라 히브 드와뜨 우 송 에히제 레 두즈 빠비용 데 알 쌍트할","특히 오른쪽 강변에 시장 건물들이 세워졌습니다.",""
"69","-","00:06:18,720 --> 00:06:25,020","qui abriteront le marché de Paris jusqu’à leur destruction en 1971. On y trouve aussi le cirque","끼 아브히뜨홍 르 마흐셰 드 빠히 쥐스까 뢰흐 데스트흑씨옹 앙 밀뇌쌍 쏘아썽또넹즈 옹 이 트후브 오씨 르 시흐크","이곳은 1971년까지 파리 시장으로 사용되었습니다.",""
"70","-","00:06:25,020 --> 00:06:29,580","Napoléon que l’on connaît aujourd’hui sous le nom du cirque d’Hiver, ainsi que l’une des plus","나뽈레옹 끄 롱 꼬네 오주흐뒤 수 르 놈 뒤 시흐크 디베흐 앙씨 끄 뤼느 데 플뤼","또한 나폴레옹 서커스(현 겨울 서커스)도 있습니다.",""

"71","-","00:06:29,580 --> 00:06:35,220","célèbres constructions du Second Empire : l’opéra Garnier, édifice tant désiré par Napoléon III.","셀레브르 꽁스트흑씨옹 뒤 스공 엉삐흐 로페하 가흐니에 에디피스 떵 데지헤 파흐 나뽈레옹 트화","제2제정기의 대표 건축물인 가르니에 오페라가 있습니다.",""
"72","-","00:06:35,220 --> 00:06:40,860","Le XIXe siècle est aussi celui de la révolution industrielle, et les gares se","르 디즈뇌비엠 씨에끌 에 오씨 쎌뤼 드 라 헤볼뤼씨옹 앵뒤스트히엘 에 레 가흐 스","19세기는 산업혁명의 시대이기도 했으며 기차역이 중요한 역할을 했습니다.",""
"73","-","00:06:40,860 --> 00:06:45,540","révèlent centrales dans la restructuration de Paris. Au total, six grandes gares sont","헤벨 썽트할 당 라 헤스트흑튀하씨옹 드 빠히 오 토탈 씩스 그헝드 가흐 송","파리 재구성에서 핵심이 되었습니다.",""
"74","-","00:06:45,540 --> 00:06:49,260","construites ou réaménagées, ces dernières desservant chacune une partie de la France.","꽁스트휘뜨 우 헤아메나제 쎄 데흐니에흐 데쎄흐방 샤퀸 윈 빠흐띠 드 라 프헝스","총 6개의 주요 기차역이 건설 또는 개조되었습니다.",""
"75","-","00:06:50,400 --> 00:06:53,340","Leur construction se veut comme des monuments à admirer,","뢰흐 꽁스트흑씨옹 스 뵈 꼼 데 모뉘망타 아드미헤","이들은 감상할 가치가 있는 기념물로 지어졌습니다.",""
"76","-","00:06:53,340 --> 00:06:58,920","des bâtiments avec une architecture à part entière. Napoléon les considérant comme les","데 바띠망 아벡 윈 아흐쉬텍튀흐 아 빠흐 앙띠에흐 나뽈레옹 레 꽁씨데홍 꼼 레","건축적으로도 독립적인 작품입니다.",""
"77","-","00:06:58,920 --> 00:07:02,880","portes de la ville, il envisagera même de relier chaque gare par un chemin de fer,","포흐트 드 라 빌 일 앙비자쥬하 멤 드 흐리에 샤끄 가흐 파흐 엉 슈망 드 페흐","그는 기차역들을 도시의 관문으로 보았습니다.",""
"78","-","00:07:02,880 --> 00:07:07,560","mais il abandonnera finalement le projet et se contentera de les relier par des axes routiers.","메 일 아방도느하 피날망 르 프로제 에 스 꽁떵뜨하 드 레 흐리에 파흐 데 악스 후띠에","철도로 연결하려 했지만 결국 도로로 연결하는 데 그쳤습니다.",""
"79","-","00:07:09,780 --> 00:07:14,100","Il est enfin question d’unifier Paris, et Haussmann, en homme d’ordre qu’il était,","일 에 앙팽 께스씨옹 뒤니피에 빠히 에 오스만 앙 놈 도흐드르 낄 에떼","마지막으로 파리의 통합이 논의되었습니다.",""
"80","-","00:07:14,100 --> 00:07:19,680","tenait à ce que le paysage urbain de la capitale soit parfaitement homogène et régulier. Il","뜨네 아 쓰 끄 르 페이자쥬 위흐뱅 드 라 까삐탈 스와 파흐페뜨망 오모젠 에 헤귤리에 일","오스만은 도시 경관이 완전히 통일되고 질서 있게 되기를 원했습니다.",""

"81","-","00:07:19,680 --> 00:07:24,300","commence par standardiser le mobilier urbain, que ce soit les réverbères, les bancs ou même","꼬망스 파흐 스탕다흐디제 르 모빌리에 위흐뱅 끄 쓰 스와 레 헤베흐베흐 레 방 우 멤","도시 시설을 표준화하는 것부터 시작했습니다.",""
"82","-","00:07:24,300 --> 00:07:29,820","encore les chasse-roues, tout doit être unifié. La règlementation est également très stricte pour","앙꼬흐 레 샤쓰후 뚜 두아 에트흐 위니피에 라 헤글르망따씨옹 에갈망 트헤 스트릭트 푸흐","모든 시설은 통일되어야 했고 규정도 매우 엄격했습니다.",""
"83","-","00:07:29,820 --> 00:07:34,380","l’aménagement des bâtiments et des rues. En plus de devoir respecter une architecture particulière,","라메나쥬망 데 바띠망 에 데 뤼 앙 플뤼 드 드부아흐 헤스펙떼 윈 아흐쉬텍튀흐 빠흐띠뀔리에흐","건물과 도로 설계에도 규제가 적용되었습니다.",""
"84","-","00:07:34,380 --> 00:07:39,600","la hauteur des bâtiments doit être proportionnelle à la largeur de la voirie. Dans la rue,","라 오떄흐 데 바띠망 두아 에트흐 프로포흐씨오넬 아 라 라흐쥬흐 드 라 부아히 당 라 뤼","건물 높이는 도로 폭에 비례해야 했습니다.",""
"85","-","00:07:39,600 --> 00:07:45,000","les arbres sont des marronniers, des platanes, des ormes ou des tilleuls. Ils sont placés à","레 자흐브흐 송 데 마호니에 데 플라따느 데 좀므 우 데 띠유르 일 송 플라쎄 아","가로수는 밤나무, 플라타너스, 느릅나무, 보리수 등이었습니다.",""
"86","-","00:07:45,000 --> 00:07:49,860","5 mètres au moins des façades, à 1 mètre 50 des trottoirs et l’intervalle qui les sépare","쌍크 메트흐 오 무앵 데 파싸드 아 엉 메트흐 쌍깡뜨 데 트호뚜아 에 랑떼흐발 끼 레 세빠흐","건물에서 최소 5m, 보도에서 1.5m 떨어져 심어졌습니다.",""
"87","-","00:07:49,860 --> 00:07:54,420","entre eux est de 5 mètres. Il est alors clair qu’Haussmann ne laisse aucune place au hasard,","앙뜨흐 외 에 드 쌍크 메트흐 일 에 알로흐 클레르 꼬스만 느 레쓰 오뀐 플라스 오 아자흐","나무 간격은 5m였습니다. 모든 것이 계획적이었습니다.",""
