no,group,speaker,original,pron,trans,comment
22,1,,Tu es contente ?,튀 에 꽁땅뜨?,너 기뻐? (여성에게),
23,1,,Tu n’es pas contente ?,튀 네 빠 꽁땅뜨?,너 기쁘지 않아? (여성에게),
24,1,,Ceci est une pipe.,스씨 에 튠 삐프.,이것은 파이프입니다.,
25,1,,Ceci n’est pas une pipe.,스씨 네 빠 튠 삐프.,이것은 파이프가 아닙니다.,
26,1,,C’est possible !,쎄 포시블!,가능합니다!,
27,1,,Je ne suis pas étudiant.,즈느 스위 빠 에튀디앙.,저는 학생이 아닙니다. (남성),
28,1,,Nous ne sommes pas coréens.,누 느 솜 빠 코레앙.,우리는 한국인이 아닙니다. (남성/혼성),
29,1,,"Madame, vous n’êtes pas française ?","마다므, 부 넷 빠 프헝세즈?","부인, 프랑스인(여성)이 아니신가요?",
30,1,,"Paul, tu n’es pas content ?","폴, 튀 네 빠 꽁땅?","폴, 너 기쁘지 않아?",
31,1,,Ce n’est pas possible !,스네 빠 포시블!,불가능합니다!,
32,1,,Vous êtes prêt ?,부젯 프레?,준비되셨나요? (남성/남성에게),
33,1,,Vous êtes prêt.,부젯 프레.,당신은 준비되었습니다. (남성),
34,1,,Est-ce que vous êtes prêt ?,에스끄 부젯 프레?,준비되셨나요?,
35,1,,Est-ce qu’il est de Lyon ?,에스킬레 드 리옹?,그는 리옹 출신인가요?,
36,1,,Est-ce qu’elles sont parisiennes ?,에스켈 송 파리지엔느?,그녀들은 파리 출신인가요?,
37,1,,Êtes-vous prêt ?,엣부 프레?,준비되셨나요? (격식),
38,1,,Vous êtes libre ?,부젯 리브르?,시간 괜찮으세요? (한가하세요?),
39,1,,Est-ce que vous êtes libre ?,에스끄 부젯 리브르?,시간 괜찮으세요?,
40,1,,Êtes-vous libre ?,엣부 리브르?,한가하십니까?,
41,1,,Vous êtes prête ?,부젯 프렛뜨?,준비되셨나요? (여성에게),
42,1,,Vous êtes prêts ?,부젯 프레?,준비되셨나요? (복수/혼성),
43,1,,Vous êtes prêtes ?,부젯 프렛뜨?,준비되셨나요? (복수/여성들),
44,1,,Je suis très content.,즈 스위 트레 꽁땅.,저는 아주 기쁩니다. (남성),
45,1,,Elle est très fatiguée.,엘레 트레 파티게.,그녀는 아주 피곤합니다.,
46,1,,Ils sont très grands.,일 송 트레 그항.,그들은 아주 큽니다.,
47,1,,Est-ce que vous êtes prêts ?,에스끄 부젯 프레?,준비되셨나요? (복수/혼성),
48,1,,"Non, nous ne sommes pas encore prêts.","농, 누 느 솜 빠 앙코흐 프레.","아니요, 우리는 아직 준비되지 않았습니다.",
49,1,,Est-ce que c’est fini ?,에스끄 쎄 피니?,끝났나요?,
50,1,,"Non, ce n’est pas encore fini.","농, 스네 빠 앙코흐 피니.","아니요, 아직 끝나지 않았습니다.",
51,1,,"Marie, tu es contente ?","마리, 튀 에 꽁땅뜨?","마리, 너 기뻐?",
52,1,,"Oui, je suis très contente.","위, 즈 스위 트레 꽁땅뜨.","응, 나는 아주 기뻐. (여성)",
53,1,,"Les enfants, est-ce que vous êtes prêts ?","레 장팡, 에스끄 부젯 프레?","얘들아, 준비됐니?",
54,1,,"Non, maman, nous ne sommes pas encore prêts.","농, 마망, 누 느 솜 빠 앙코흐 프레.","아니에요, 엄마. 우리는 아직 준비되지 않았어요.",
55,1,,Est-ce que Sylvie est triste ?,에스끄 실비 에 트히스트?,실비가 슬픈가요?,
56,1,,"Non, elle n’est pas triste.","농, 엘네 빠 트히스트.","아니요, 그녀는 슬프지 않아요.",
57,1,,Elle est fatiguée.,엘레 파티게.,그녀는 피곤해요.,
58,1,,"Madame, êtes-vous libre ?","마다므, 엣부 리브르?","부인, 한가하신가요?",
59,1,,"Non, je ne suis pas libre.","농, 즈느 스위 빠 리브르.","아니요, 저는 한가하지 않아요.",
60,1,,Je suis désolée.,즈 스위 데졸레.,죄송합니다. (여성),
61,1,,C’est vrai.,쎄 브레.,그건 사실이에요.,
62,1,,C’est possible.,쎄 포시블.,가능해요.,
63,1,,C’est grave.,쎄 그라브.,심각해요.,
64,1,,Ce n’est pas vrai !,스네 빠 브레!,사실이 아니에요!,
65,1,,Ce n’est pas possible !,스네 빠 포시블!,가능하지 않아요!,
66,1,,Ce n’est pas grave.,스네 빠 그라브.,괜찮아요.,
