no,group,speaker,original,pron,trans,comment
20,52,,Elle est chère.,[ɛl ɛ ʃɛʁ / 엘 에 쎄르],그녀는 비싸요.,
21,52,,Il est curieux.,[il ɛ kyʁjø / 일 에 큐리외],그는 호기심 많아요.,
22,52,,Elle est curieuse.,[ɛl ɛ kyʁjøz / 엘 에 큐리외즈],그녀는 호기심 많아요.,
23,52,,Il est sportif.,[il ɛ spɔʁtif / 일 에 스포르티],그는 운동을 좋아해요.,
24,52,,Elle est sportive.,[ɛl ɛ spɔʁtiv / 엘 에 스포르티브],그녀는 운동을 좋아해요.,
25,52,,Il est gentil.,[il ɛ ʒɑ̃ti / 일 에 장티],그는 친절해요.,
26,52,,Elle est gentille.,[ɛl ɛ ʒɑ̃tij / 엘 에 장티],그녀는 친절해요.,
27,52,,Il est doux.,[il ɛ du / 일 에 두],그는 부드러워요.,
28,52,,Elle est douce.,[ɛl ɛ dus / 엘 에 두스],그녀는 부드러워요.,
29,52,,Il est blanc.,[il ɛ blɑ̃ / 일 에 블랑],그는 하얗/흰색이에요.,
30,52,,Elle est blanche.,[ɛl ɛ blɑ̃ʃ / 엘 에 블랑쉬],그녀는 하얗/흰색이에요.,
31,52,,Il est gros.,[il ɛ gʁo / 일 에 그로],그는 뚱뚱해요.,
32,52,,Il est curieux.,[il ɛ kyʁjø / 일 에 큐리외],그는 호기심 많아요.,
33,52,,Il est original.,[il ɛ oʁiʒinal / 일 에 오리지날],그는 독특해요.,
34,52,,Il est beau.,[il ɛ bo / 일 에 보],그는 잘생겼어요.,
35,52,,Ils sont gros.,[il sɔ̃ gʁo / 일 송 그로],그들은 뚱뚱해요.,
36,52,,Ils sont curieux.,[il sɔ̃ kyʁjø / 일 송 큐리외],그들은 호기심 많아요.,
37,52,,Ils sont originaux.,[il sɔ̃ oʁiʒino / 일 송 오리지노],그들은 독특해요.,
38,52,,Ils sont beaux.,[il sɔ̃ bo / 일 송 보],그들은 잘생겼어요.,
39,52,,C'est beau !,[sɛ bo / 세 보],아름다워요!,
40,52,,C'est original.,[sɛ t‿oʁiʒinal / 세또리지날],독특해요.,
41,52,,C'est possible ?,[sɛ pɔsibl / 세 포시블],가능해요?,
42,52,,un petit appartement / une petite maison,[œ̃ pətit napartəmɑ̃ / yn pətit mɛzɔ̃ / 엉 쁘티 나파르트먼 / 인 쁘티 메종],작은 아파트 / 작은 집,
43,52,,un bon projet / une bonne idée,[œ̃ bɔ̃ pʁɔʒɛ / yn bɔn ide / 엉 봉 프로젤 / 인 본 이데],좋은 프로젝트 / 좋은 아이디어,
44,52,,un gros chat / une grosse chatte,[œ̃ gʁo ʃa / yn gʁos ʃat / 엉 그로 샤 / 인 그로스 샤트],뚱뚱한 고양이(수) / 뚱뚱한 고양이(암),
45,52,,un chanteur célèbre / une chanteuse célèbre,[œ̃ ʃɑ̃tœʁ selɛbʁ / yn ʃɑ̃tøz selɛbʁ / 엉 샹터 셀레브르 / 인 샹터즈 셀레브르],유명한 남자 가수 / 유명한 여자 가수,
46,52,,un homme curieux / une femme curieuse,[œ̃ nɔm kyʁjø / yn fam kyʁjøz / 엉 놈 큐리외 / 인 팜 큐리외즈],호기심 많은 남자 / 호기심 많은 여자,
47,52,,un sac cher / une voiture chère,[œ̃ sak ʃɛʁ / yn vwatyʁ ʃɛʁ / 엉 삭 쎄르 / 인 브와튀르 쎄르],비싼 가방 / 비싼 차,
48,52,,Ma mère est grande. [grand],[ma mɛʁ ɛ gʁɑ̃d / 마 메르 에 그랑],우리 어머니는 키가 커요. [grand],
49,52,,Tes frères sont mariés ? [marié],[te fʁɛʁ sɔ̃ maʁje / 테 프헤르 송 마리에],네 형제들은 결혼했니? [marié],
50,52,,Sa soeur est sportive. [sportif],[sa sœʁ ɛ spɔʁtiv / 사 쇠르 에 스포르티브],그의 여동생은 운동을 좋아해요. [sportif],
51,52,,Ma voisine est gentille. [gentil],[ma vwazin ɛ ʒɑ̃tij / 마 브와진 에 장티],우리 이웃 여자는 친절해요. [gentil],
52,52,,Sa voix est douce ? [doux],[sa vwa ɛ dus / 사 브와 에 두스],그녀 목소리 부드러워? [doux],
53,52,,C'est original. [original],[sɛ t‿oʁiʒinal / 세또리지날],독특해요. [original],
54,52,,Cette table est petite.,[sɛt tabl ɛ pətit / 쎄 타블 에 쁘티],이 탁자는 작아요.,
55,52,,Ces tables sont petites.,[se tabl sɔ̃ pətit / 세 타블 송 쁘티],이 탁자들은 작아요.,
56,52,,Cet enfant est adorable.,[sɛt‿ɑ̃fɑ̃ ɛ t‿adɔʁabl / 쎄땅팡 에따도라블],이 아이는 사랑스러워요.,
57,52,,Ces enfants sont adorables.,[se z‿ɑ̃fɑ̃ sɔ̃t‿adɔʁabl / 세 잉팡 송 어도라블],이 아이들은 사랑스러워요.,
58,52,,Ce fromage est bon.,[sə fʁɔmaʒ ɛ bɔ̃ / 스 프로마주 에 봉],이 치즈는 맛있어요.,
59,52,,Ces fromages sont bons.,[se fʁɔmaʒ sɔ̃ bɔ̃ / 세 프로마주 송 봉],이 치즈들은 맛있어요.,
60,52,,Mon voisin est curieux.,[mɔ̃ vwazɛ̃ ɛ kyʁjø / 몽 브와쟁 에 큐리외],우리 이웃 남자는 호기심 많아요.,
61,52,,Mes voisins sont curieux.,[me vwazɛ̃ sɔ̃ kyʁjø / 메 브와쟁 송 큐리외],우리 이웃들은 호기심 많아요.,
62,52,,C'est mon ami français.,[sɛ mɔ̃ nami fʁɑ̃sɛ / 세 몽 나미 프랑세],내 프랑스 친구(남)예요.,
63,52,,Ce sont mes amis français.,[sə sɔ̃ me zami fʁɑ̃sɛ / 스 송 메 자미 프랑세],내 프랑스 친구들(남)이에요.,
64,52,,C'est votre chanteur préféré ?,[sɛ vɔtʁ ʃɑ̃tœʁ pʁefeʁe / 세 보트르 샹터 프에헤레],당신이 좋아하는 남자 가수예요?,
65,52,,Ce sont vos chanteurs préférés ?,[sə sɔ̃ vo ʃɑ̃tœʁ pʁefeʁe / 스 송 보 샹터 프에헤레],당신이 좋아하는 남자 가수들이에요?,
