no,group,speaker,original,pron,trans,comment
19,131,,ils/elles se présentent,[il/ɛl sə pʁezɑ̃ / 일·엘 스 프레장],그들/그녀들은 자기소개한다,
20,131,,j'amuse,[ʒamyz / 잠뮈즈],나는 즐겁게 한다 (타동),
21,131,,je m'amuse,[ʒə m‿amyz / 즈 맘뮈즈],나는 즐긴다 (재귀),
22,131,,tu amuses,[ty amyz / 튀 아뮈즈],너는 즐겁게 한다,
23,131,,tu t'amuses,[ty t‿amyz / 튀 타뮈즈],너는 즐긴다,
24,131,,il/elle/on amuse,[il/ɛl/ɔ̃ amyz / 일·엘·옹 아뮈즈],그/그녀/우리는 즐겁게 한다,
25,131,,il/elle/on s'amuse,[il/ɛl/ɔ̃ s‿amyz / 일·엘·옹 삼뮈즈],그/그녀/우리는 즐긴다,
26,131,,nous amusons,[nu zamyzɔ̃ / 누 자뮈종],우리는 즐겁게 한다,
27,131,,nous nous amusons,[nu nu zamyzɔ̃ / 누 누 자뮈종],우리는 즐긴다,
28,131,,vous amusez,[vu zamyzɛ / 부 자뮈제],당신(들)은 즐겁게 한다,
29,131,,vous vous amusez,[vu vu zamyzɛ / 부 부 자뮈제],당신(들)은 즐긴다,
30,131,,ils/elles amusent,[il/ɛl amyz / 일·엘 아뮈즈],그들/그녀들은 즐겁게 한다,
31,131,,ils/elles s'amusent,[il/ɛl s‿amyz / 일·엘 삼뮈즈],그들/그녀들은 즐긴다,
32,131,,Je veux me présenter.,[ʒə vø mə pʁezɑ̃te / 즈 뵈 므 프레장테],자기소개를 하고 싶어요.,
33,131,,Vous pouvez vous amuser.,[vu puve vu zamyze / 부 뷔베 부 자뮈제],즐기셔도 됩니다.,
34,131,,Je me lave.,[ʒə mə lav / 즈 므 라브],나는 씻습니다.,
35,131,,Je ne me lave pas.,[ʒə nə mə lav pa / 즈 너 므 라브 파],나는 씻지 않습니다.,
36,131,,Tu te laves.,[ty tə lav / 튀 트 라브],너는 씻는다.,
37,131,,Tu ne te laves pas.,[ty nə tə lav pa / 튀 너 트 라브 파],너는 씻지 않는다.,
38,131,,Il/Elle/On se lave.,[il/ɛl/ɔ̃ sə lav / 일·엘·옹 스 라브],그/그녀/우리는 씻는다.,
39,131,,Il/Elle/On ne se lave pas.,[il/ɛl/ɔ̃ nə sə lav pa / 일·엘·옹 너 스 라브 파],그/그녀/우리는 씻지 않는다.,
40,131,,Nous nous lavons.,[nu nu lavɔ̃ / 누 누 라봉],우리는 씻습니다.,
41,131,,Nous ne nous lavons pas.,[nu nə nu lavɔ̃ pa / 누 너 누 라봉 파],우리는 씻지 않습니다.,
42,131,,Vous vous lavez.,[vu vu lave / 부 부 라베],당신(들)은 씻습니다.,
43,131,,Vous ne vous lavez pas.,[vu nə vu lave pa / 부 너 부 라베 파],당신(들)은 씻지 않습니다.,
44,131,,Ils/Elles se lavent.,[il/ɛl sə lav / 일·엘 스 라브],그들/그녀들은 씻습니다.,
45,131,,Ils/Elles ne se lavent pas.,[il/ɛl nə sə lav pa / 일·엘 너 스 라브 파],그들/그녀들은 씻지 않습니다.,
46,131,,Est-ce que tu te laves le matin ou le soir ?,[ɛs kə ty tə lav lə matɛ̃ u lə swaʁ / 에스크 튀 트 라브 르 마탱 우 르 스와르],아침에 씻어 저녁에 씻어?,
47,131,,Te laves-tu le matin ou le soir ?,[tə lav ty lə matɛ̃ u lə swaʁ / 트 라브 튀 르 마탱 우 르 스와르],아침에 씻니 저녁에 씻니?,
48,131,,Est-ce que vous vous amusez bien ?,[ɛs kə vu vu zamyze bjɛ̃ / 에스크 부 부 자뮈제 비앙],재미있게 즐기고 있어요?,
49,131,,Vous amusez-vous bien ?,[vu zamyze vu bjɛ̃ / 부 자뮈제 부 비앙],재미있게 즐기고 있어요?,
50,131,,Vous vous réveillez à quelle heure ? [se réveiller],[vu vu ʁevɛje a kɛl œʁ / 부 부 헤베예 아 켈 으르],몇 시에 일어나세요? [se réveiller],
51,131,,Nous nous couchons très tard le week-end. [se coucher],[nu nu kuʃɔ̃ tʁɛ taʁ lə wikɛnd / 누 누 쿠숑 트레 타르 르 위켄],주말에 우리는 매우 늦게 잡니다. [se coucher],
52,131,,Mes parents se lèvent très tôt le matin. [se lever],[me paʁɑ̃ sə lɛv tʁɛ to lə matɛ̃ / 메 파랑 스 레브 트레 토 르 마탱],우리 부모님은 아침에 매우 일찍 일어납니다. [se lever],
53,131,,Elle se douche tous les matins. [se doucher],[ɛl sə duʃ tu le matɛ̃ / 엘 스 두슈 투 레 마탱],그녀는 매일 아침 샤워합니다. [se doucher],
54,131,,Tu te rases tous les jours ? [se raser],[ty tə ʁaz tu le ʒuʁ / 튀 트 헤즈 투 레 주르],매일 면도해? [se raser],
55,131,,Je m'habille vite. [s'habiller],[ʒə m‿abi vit / 즈 마비 vit],빨리 옷을 입어요. [s'habiller],
56,131,,Je me douche le matin.,[ʒə mə duʃ lə matɛ̃ / 즈 므 두슈 르 마탱],아침에 샤워해요.,
57,131,,Je ne me douche pas le matin.,[ʒə nə mə duʃ pa lə matɛ̃ / 즈 너 므 두슈 파 르 마탱],아침에 샤워하지 않아요.,
58,131,,Tu te couches tôt ?,[ty tə kuʃ to / 튀 트 쿠쉬 토],일찍 자?,
59,131,,Tu ne te couches pas tôt ?,[ty nə tə kuʃ pa to / 튀 너 트 쿠쉬 파 토],일찍 안 자?,
60,131,,Vous vous rasez tous les jours ?,[vu vu ʁaze tu le ʒuʁ / 부 부 헤제 투 레 주르],매일 면도하세요?,
61,131,,Vous ne vous rasez pas tous les jours ?,[vu nə vu ʁaze pa tu le ʒuʁ / 부 너 부 헤제 파 투 레 주르],매일 면도하지 않으세요?,
62,131,,Elles s'amusent bien.,[ɛl s‿amyz bjɛ̃ / 엘 삼뮈즈 비앙],그녀들은 재미있게 즐깁니다.,
63,131,,Elles ne s'amusent pas bien.,[ɛl nə s‿amyz pa bjɛ̃ / 엘 너 삼뮈즈 파 비앙],그녀들은 재미있게 즐기지 않습니다.,
