no,group,speaker,original,pron,trans,comment
27,92,,j'offre,[ʒɔfʁ / 조프르],나는 준다 (offrir),
28,92,,tu offres,[ty ɔfʁ / 튀 오프르],너는 준다 (offrir),
29,92,,il/elle/on offre,[il/ɛl/ɔ̃ ɔfʁ / 일·엘·옹 오프르],그/그녀/우리는 준다 (offrir),
30,92,,nous offrons,[nu nɔfʁɔ̃ / 누 노프롱],우리는 준다 (offrir),
31,92,,vous offrez,[vu nɔfʁe / 부 노프레],당신(들)은 준다 (offrir),
32,92,,ils/elles offrent,[il/ɛl ɔfʁ / 일·엘 오프르],그들/그녀들은 준다 (offrir),
33,92,,j'ouvre,[ʒuvʁ / 주브르],나는 연다 (ouvrir),
34,92,,tu ouvres,[ty uvʁ / 튀 우브르],너는 연다 (ouvrir),
35,92,,il/elle/on ouvre,[il/ɛl/ɔ̃ uvʁ / 일·엘·옹 우브르],그/그녀/우리는 연다 (ouvrir),
36,92,,nous ouvrons,[nu nuvʁɔ̃ / 누 누브롱],우리는 연다 (ouvrir),
37,92,,vous ouvrez,[vu nuvʁe / 부 누브레],당신(들)은 연다 (ouvrir),
38,92,,ils/elles ouvrent,[il/ɛl uvʁ / 일·엘 우브르],그들/그녀들은 연다 (ouvrir),
39,92,,Léo offre un café à son client.,[leo ɔfʁ œ̃ kafe a sɔ̃ klijɑ̃ / 레오 오프르 엉 카페 아 송 클리양],레오는 손님에게 커피를 제공합니다.,
40,92,,Qu'est-ce que tu offres à Lina pour son anniversaire ?,[kɛs kə ty ɔfʁ a lina puʁ sɔ̃ anivɛʁsɛʁ / 케스크 튀 오프르 아 리나 퓌르 송 아니베르세르],리나 생일에 뭘 줄 거야?,
41,92,,Tu ouvres la porte ?,[ty uvʁ la pɔʁt / 튀 우브르 라 포르트],문 열어?,
42,92,,Elle ne court pas vite. [courir],[ɛl nə kuʁ pa vit / 엘 너 쿠르 파 비트],그녀는 빨리 달리지 않습니다. [courir],
43,92,,Ils courent à l'école. [courir],[il kuʁ a lekɔl / 일 쿠르 아 레��콜],그들은 학교로 달립니다. [courir],
44,92,,Vous partez demain ? [partir],[vu paʁte dəmɛ̃ / 부 파르테 드망],내일 떠나세요? [partir],
45,92,,Nous ne sortons pas ce soir. [sortir],[nu nə sɔʁtɔ̃ pa sə swaʁ / 누 너 소르통 파 스 수아르],우리는 오늘 밤 나가지 않습니다. [sortir],
46,92,,Tu ne dors pas ? [dormir],[ty nə dɔʁ pa / 튀 너 도르 파],안 자?,
47,92,,Il ouvre son livre. [ouvrir],[il uvʁ sɔ̃ livʁ / 일 우브르 송 리브르],그는 책을 펼칩니다. [ouvrir],
48,92,,Tu cours à l'école.,[ty kuʁ a lekɔl / 튀 쿠르 아 레�콜],너는 학교로 달려간다.,
49,92,,Vous courez à l'école.,[vu kuʁe a lekɔl / 부 쿠레 아 레콜],당신(들)은 학교로 달려갑니다.,
50,92,,Est-ce que j'ouvre la porte ?,[ɛs kə ʒuvʁ la pɔʁt / 에스크 주브르 라 포르트],제가 문을 열까요?,
51,92,,Est-ce que nous ouvrons la porte ?,[ɛs kə nu nuvʁɔ̃ la pɔʁt / 에스크 누 누브롱 라 포르트],우리가 문을 열까요?,
52,92,,Où est-ce qu'il part ?,[u ɛs kil paʁ / 우 에스 킬 파르],그는 어디로 떠나?,
53,92,,Où est-ce qu'ils partent ?,[u ɛs kil paʁ / 우 에스 킬 파르],그들은 어디로 떠나?,
54,92,,Elle dort bien ?,[ɛl dɔʁ bjɛ̃ / 엘 도르 비앙],그녀는 잘 자?,
55,92,,Elles dorment bien ?,[ɛl dɔʁ bjɛ̃ / 엘 도르 비앙],그녀들은 잘 자?,
56,92,,Qu'est-ce qu'il offre à ses parents ?,[kɛs kil ɔfʁ a se paʁɑ̃ / 케스 킬 오프르 아 세 파랑],그는 부모님께 뭘 드려?,
57,92,,Qu'est-ce qu'ils offrent à leurs parents ?,[kɛs kil ɔfʁ a lœʁ paʁɑ̃ / 케스 킬 오프르 아 뢰르 파랑],그들은 부모님께 뭘 드려?,
58,92,,Je pars en vacances.,[ʒə paʁ ɑ̃ vakɑ̃s / 즈 파르 앙 바깡스],나는 휴가를 떠납니다.,
59,92,,Nous partons en vacances.,[nu paʁtɔ̃ ɑ̃ vakɑ̃s / 누 파르통 앙 바깡스],우리는 휴가를 떠납니다.,
