no,group,speaker,original,pron,trans,comment
49,A,C,"Given that this trend will become more prevalent in the future, we should find ways to minimise its drawbacks.",,"이러한 경향이 앞으로 더 확산될 것이라는 점을 고려할 때, 우리는 그 부작용을 최소화할 방법을 찾아야 한다.",
50,E,I,"Over the past few decades, more individuals have taken an interest in the quality of life than ever before.",,지난 수십 년 동안 그 어느 때보다 더 많은 사람들이 삶의 질에 관심을 가져왔다.,
51,E,I,"To improve life quality, they are struggling to balance between work and other life values, but unfortunately many of them fail to accomplish it.",,"삶의 질을 향상시키기 위해 그들은 일과 다른 삶의 가치 사이에서 균형을 맞추려고 노력하지만, 안타깝게도 많은 사람들이 이를 이루지 못한다.",
52,E,I,This essay will attempt to identify possible challenges we can face in the process and suggest some measures to overcome the hurdles.,,이 글은 그 과정에서 우리가 직면할 수 있는 문제들을 파악하고 이를 극복하기 위한 몇 가지 방안을 제시하고자 한다.,
53,E,B,There are various contributing factors to the current situation.,,현재 상황에는 다양한 기여 요인들이 있다.,
54,E,B,Some may basically be workaholics and tend to prioritise their work for their career success.,,일부 사람들은 기본적으로 일중독자일 수 있으며 경력 성공을 위해 일을 우선시하는 경향이 있다.,
55,E,B,Others may fail to maintain the balance in their quality of life since they do not know how to spend their leisure time.,,다른 사람들은 여가 시간을 어떻게 보내야 할지 모르기 때문에 삶의 질에서 균형을 유지하는 데 실패할 수 있다.,
56,E,B,"Moreover, considering that current society is a competitive society, individuals are likely to take on many responsibilities and a heavy workload.",,"또한 현대 사회가 경쟁적인 사회라는 점을 고려하면, 개인들은 많은 책임과 과중한 업무를 맡게 될 가능성이 크다.",
57,E,B,"Furthermore, they may be afraid of others' negative impressions or feedback so that they give up their lives.",,또한 그들은 타인의 부정적인 인상이나 평가를 두려워하여 자신의 삶을 포기하게 될 수도 있다.,
58,E,B2,"To address this social problem, various efforts across society are required.",,이러한 사회적 문제를 해결하기 위해서는 사회 전반에 걸친 다양한 노력이 필요하다.,
59,E,B2,"First and foremost, individuals need to reset their priorities in life.",,무엇보다도 개인들은 삶의 우선순위를 재설정할 필요가 있다.,
60,E,B2,They should find other values in life like family and friends and appreciate them.,,그들은 가족과 친구와 같은 삶의 다른 가치들을 발견하고 그것을 소중히 여겨야 한다.,
61,E,B2,"They can make efforts to enjoy their lives, participating in various leisure activities.",,그들은 다양한 여가 활동에 참여하면서 삶을 즐기기 위해 노력할 수 있다.,
62,E,B2,Companies should guarantee certain holidays to support such individuals' efforts.,,기업은 이러한 개인들의 노력을 지원하기 위해 일정한 휴일을 보장해야 한다.,
63,E,B2,"Last but not least, society can launch public campaigns via mass media to raise awareness about the importance of life balance.",,"마지막으로, 사회는 삶의 균형의 중요성에 대한 인식을 높이기 위해 대중 매체를 통해 공공 캠페인을 시행할 수 있다.",
64,E,C,"In conclusion, we all occasionally indulge in unhealthy activities for pleasure or due to ignorance.",,결론적으로 우리는 모두 때때로 즐거움이나 무지로 인해 건강에 해로운 활동에 빠지기도 한다.,
65,E,C,"However, if we put strict measures in place like we do on smoking, it is possible that their influence could decline substantially.",,그러나 흡연 규제처럼 엄격한 조치를 시행한다면 이러한 영향은 상당히 줄어들 수 있다,
66,E,C,"We can restrict advertising of such activities, and can warn individuals through graphic and unsettling images of their fatal consequences.",,"우리는 이러한 활동의 광고를 제한하고, 치명적인 결과를 보여주는 충격적인 이미지로 사람들에게 경고할 수 있다",
67,E,C,"Moreover, heavy taxes on such consumption will place a financial burden on the consumers and eventually can deter further proliferation.",,또한 이러한 소비에 높은 세금을 부과하면 소비자에게 재정적 부담을 주어 결국 확산을 억제할 수 있다.,
68,T1,I,"This graph shows the three leading global suppliers of apples, bananas, grapes, and mangoes in 2012.",,"이 그래프는 2012년에 사과, 바나나, 포도, 망고의 세계 3대 주요 공급국을 보여준다.",
69,T1,I,"Overall, it is clear that we depend very heavily on two Asian giants, China and India, for sufficient supplies of some of our most popular fruits.",,전반적으로 우리는 가장 인기 있는 과일들 중 일부의 충분한 공급을 위해 중국과 인도라는 두 아시아 강대국에 크게 의존하고 있음을 알 수 있다.,
70,T1,I2,The chart shows the number of minutes per day that people in Japan watched television from three different sources between 2005 and 2012.,,이 차트는 2005년부터 2012년까지 일본 사람들이 세 가지 다른 매체를 통해 하루에 얼마나 많은 시간을 TV 시청에 사용했는지를 보여준다.,
71,T1,I2,"Although cable television continued to be the primary means of television entertainment throughout the period, the gap between the three categories narrowed significantly.",,"케이블 TV가 전체 기간 동안 주요 시청 수단으로 유지되었지만, 세 범주 간의 격차는 상당히 줄어들었다.",
72,T1,I3,"The table contains one nation's maximum, minimum and mean annual incomes for five different fields in the year 2010.",,"이 표는 2010년에 한 국가의 다섯 가지 분야에 대한 최대, 최소 및 평균 연간 소득을 보여준다.",
73,T1,I3,"One high-risk profession had the highest maximum salary, but also the lowest minimum.",,한 고위험 직업은 가장 높은 최고 소득을 기록했지만 동시에 가장 낮은 최소 소득도 보였다.,
74,T1,I3,"Two science-based professions had relatively high incomes, even at the low end.",,두 과학 기반 직업은 하위 수준에서도 비교적 높은 소득을 보였다.,
75,T1,I3,"The remaining two had lower incomes, but the gaps between the highest and lowest earners were smaller.",,나머지 두 분야는 소득이 더 낮았지만 최고 소득자와 최저 소득자 간의 격차는 더 작았다.,
76,T1,B,"China dominated apple exports, selling 38 million tonnes, more than five times the amount exported by the USA (4 million) and Turkey (3 million) combined.",,"중국은 사과 수출에서 3,800만 톤을 판매하며 압도적인 우위를 보였고, 이는 미국(400만 톤)과 터키(300만 톤)를 합친 것보다도 5배 이상 많은 수치이다.",
77,T1,B,"China also led all other countries in grape exports, but by a less dramatic margin.",,중국은 포도 수출에서도 다른 모든 국가를 앞섰지만 그 격차는 상대적으로 덜 컸다.,
78,T1,B,"China exported 11 million tonnes, whereas Italy's and the USA's grape exports were 6 and 7 million tonnes, respectively.",,"중국은 1,100만 톤을 수출했으며, 이탈리아와 미국은 각각 600만 톤과 700만 톤을 기록했다.",
79,T1,B,India was far and away the leading exporter of both bananas and mangoes.,,인도는 바나나와 망고 모두에서 단연 최고의 수출국이었다.,
80,T1,B,"India exported 27 million tonnes of bananas, followed by China at 12 million and the Philippines at 9 million.",,"인도는 2,700만 톤의 바나나를 수출했고, 그 뒤를 중국(1,200만 톤)과 필리핀(900만 톤)이 이었다.",
81,T1,B,"The margin was even more pronounced with mangoes, as India produced 16 million tonnes, 4 times more than either China or Thailand exported.",,"망고의 경우 그 격차는 더욱 두드러졌는데, 인도는 1,600만 톤을 생산하여 중국이나 태국의 수출량보다 4배 많았다.",
