no,group,speaker,original,pron,trans,comment
28,g1,narrator,I enjoyed having pets in my childhood.,아이 인조이드 해빙 펫츠 인 마이 차일드후드,나는 어린 시절 반려동물을 키우는 것을 즐겼다,
29,g1,narrator,I have lived in Seoul for five years.,아이 해브 리브드 인 서울 포 파이브 이어즈,나는 서울에서 5년 동안 살았다,
30,g1,narrator,They are planning to visit the exhibit.,데이 아 플래닝 투 비짓 디 이그지빗,그들은 그 전시회를 방문할 계획이다,
31,g1,narrator,She hikes a mountain every weekend.,쉬 하익스 어 마운틴 에브리 위켄드,그녀는 매주 주말 산을 탄다,article
32,g1,narrator,He transferred to another department.,히 트랜스퍼드 투 어나더 디파트먼트,그는 다른 부서로 전과했다,
33,g1,narrator,He has visited many different countries.,히 해즈 비지티드 매니 디퍼런트 컨트리즈,그는 여러 다른 나라들을 방문했다,
34,g1,narrator,I bought a new bag last week.,아이 보트 어 뉴 백 라스트 위크,나는 지난주에 새 가방을 샀다,
35,g1,narrator,Every senior attends the graduation rehearsal.,에브리 시니어 어텐즈 더 그래쥬에이션 리허설,모든 졸업반 학생은 졸업 리허설에 참석한다,
36,g1,narrator,She and her friend spend a lot of time at the library.,쉬 앤드 허 프렌드 스펜드 어 랏 오브 타임 앳 더 라이브러리,그녀와 그녀의 친구는 도서관에서 많은 시간을 보낸다,
37,g1,narrator,Both my sister and I want to get a dog.,보스 마이 시스터 앤드 아이 원트 투 겟 어 독,나와 여동생 둘 다 개를 키우고 싶어 한다,
38,g1,narrator,She always looks sleepy in the morning.,쉬 올웨이즈 룩스 슬리피 인 더 모닝,그녀는 아침마다 항상 졸려 보인다,
39,g1,narrator,Doing yoga every day helps me to stay healthy.,두잉 요가 에브리 데이 헬프스 미 스테이 헬시,매일 요가를 하는 것은 내가 건강을 유지하는 데 도움이 된다,
40,g1,narrator,People understand his difficult situation.,피플 언더스탠드 히즈 디피컬트 시추에이션,사람들은 그의 어려운 상황을 이해한다,
41,g1,narrator,The weather affects people's moods.,더 웨더 어펙츠 피플즈 무즈,날씨는 사람들의 기분에 영향을 준다,
42,g1,narrator,My company offers bonuses on holidays.,마이 컴퍼니 오퍼즈 보너시즈 온 할리데이즈,우리 회사는 명절에 보너스를 제공한다,
43,g1,narrator,I would enroll today if I had time.,아이 우드 인롤 투데이 이프 아이 해드 타임,시간이 있다면 오늘 등록할 텐데,
44,g1,narrator,The team could lose the game if they don't practice.,더 팀 쿠드 루즈 더 게임 이프 데이 돈트 프랙티스,그 팀은 연습하지 않으면 경기에 질 수도 있다,
45,g1,narrator,I should spend less time surfing the Internet.,아이 슈드 스펜드 레스 타임 서핑 디 인터넷,나는 인터넷 서핑에 쓰는 시간을 줄여야 한다,
46,g1,narrator,I will go to graduate school next year.,아이 윌 고 투 그래쥬엇 스쿨 넥스트 이어,나는 내년에 대학원에 갈 것이다,
47,g1,narrator,I can work and study at the same time.,아이 캔 워크 앤드 스터디 앳 더 세임 타임,나는 일과 공부를 동시에 할 수 있다,
48,g1,narrator,I would move to an apartment far from the campus.,아이 우드 무브 투 언 어파트먼트 파 프럼 더 캠퍼스,나는 캠퍼스에서 먼 아파트로 이사할 것이다,
49,g1,narrator,I should explain to my boss why I was absent.,아이 슈드 익스플레인 투 마이 보스 와이 아이 워즈 앱센트,나는 왜 결석했는지 상사에게 설명해야 한다,
50,g1,narrator,My favorite movie star could visit Korea next month.,마이 페이버릿 무비 스타 쿠드 비짓 코리아 넥스트 먼스,내가 가장 좋아하는 영화 배우가 다음 달 한국을 방문할 수도 있다,
51,g2,narrator,Learning by experience is the best way to learn.,러닝 바이 익스피어리언스 이즈 더 베스트 웨이 투 런,경험을 통해 배우는 것이 가장 좋은 학습 방법이다,
52,g2,narrator,I had cereal with milk for breakfast yesterday morning.,아이 해드 시리얼 위드 밀크 포 브렉퍼스트 예스터데이 모닝,나는 어제 아침 식사로 우유를 곁들인 시리얼을 먹었다,
53,g2,narrator,My brother is asking our parents to move to the city.,마이 브라더 이즈 애스킹 아워 페어런츠 투 무브 투 더 시티,내 남동생은 부모님께 도시로 이사하자고 부탁하고 있다,
54,g2,narrator,My family and I love eating out on weekends.,마이 패밀리 앤드 아이 러브 이팅 아웃 온 위켄즈,우리 가족과 나는 주말에 외식하는 것을 좋아한다,
55,g2,narrator,I could go to Canada next year if my application is accepted.,아이 쿠드 고 투 캐나다 넥스트 이어 이프 마이 애플리케이션 이즈 억셉티드,내 지원서가 합격되면 내년에 캐나다에 갈 수도 있다,
56,g2,narrator,My company hired 150 employees last year.,마이 컴퍼니 하이어드 원 헌드레드 피프티 엠플로이즈 라스트 이어,우리 회사는 작년에 직원 150명을 채용했다,
57,g2,narrator,Children can learn useful lessons from their mistakes.,칠드런 캔 런 유스풀 레슨즈 프럼 데어 미스테이크즈,아이들은 실수로부터 유용한 교훈을 배울 수 있다,
58,g2,narrator,A celebrity was giving a speech in the auditorium.,어 셀러브리티 워즈 기빙 어 스피치 인 디 오디토리엄,한 유명 인사가 강당에서 연설을 하고 있었다,
59,g2,narrator,They should cancel the field trip for next week.,데이 슈드 캔슬 더 필드 트립 포 넥스트 위크,그들은 다음 주 현장 학습을 취소해야 한다,
60,g2,narrator,Parents should help children complete their studies.,페어런츠 슈드 헬프 칠드런 컴플리트 데어 스터디즈,부모는 자녀가 학업을 마칠 수 있도록 도와야 한다,spelling
61,g2,narrator,I will go to Florida.,아이 윌 고 투 플로리다,나는 플로리다에 갈 것이다,
62,g2,narrator,I would read a lot of books and academic journals.,아이 우드 리드 어 랏 오브 북스 앤드 아카데믹 저널즈,나는 많은 책과 학술지를 읽을 것이다,
63,g2,narrator,Schools should make a new rule concerning mobile phones.,스쿨즈 슈드 메이크 어 뉴 룰 컨서닝 모바일 폰즈,학교는 휴대전화에 관한 새로운 규칙을 만들어야 한다,
64,g2,narrator,Most desk jobs are boring and unhealthy.,모스트 데스크 잡즈 아 보링 앤드 언헬시,대부분의 사무직은 지루하고 건강에 좋지 않다,
65,g2,narrator,My younger sister is funny and lively.,마이 영거 시스터 이즈 퍼니 앤드 라이블리,내 여동생은 재미있고 활발하다,spelling
66,g2,narrator,Reading books is one of my hobbies.,리딩 북스 이즈 원 오브 마이 하비스,독서는 내 취미 중 하나이다,
67,g2,narrator,I enjoy going on class field trips.,아이 인조이 고잉 온 클래스 필드 트립스,나는 반 단위 현장 학습에 가는 것을 즐긴다,
68,g2,narrator,My plan is to watch a concert next week.,마이 플랜 이즈 투 워치 어 콘서트 넥스트 위크,내 계획은 다음 주에 콘서트를 보는 것이다,
69,g2,narrator,She expected to get a higher score on her test.,쉬 익스펙티드 투 겟 어 하이어 스코어 온 허 테스트,그녀는 시험에서 더 높은 점수를 받을 거라고 기대했다,
70,g2,narrator,Eating a good breakfast is important to me.,이팅 어 굿 브렉퍼스트 이즈 임포턴트 투 미,나는 좋은 아침 식사를 하는 것이 중요하다,
71,g2,narrator,My goal is to become a well-known chef.,마이 골 이즈 투 비컴 어 웰 논 셰프,내 목표는 유명한 요리사가 되는 것이다,
72,g2,narrator,I cannot afford to upgrade my computer.,아이 캐넛 어포드 투 업그레이드 마이 컴퓨터,나는 컴퓨터를 업그레이드할 여유가 없다,
73,g2,narrator,The assignment is to find role models for young people.,디 어사인먼트 이즈 투 파인드 롤 모델즈 포 영 피플,과제는 젊은이들을 위한 롤모델을 찾는 것이다,
74,g2,narrator,Talking in the library disturbs other students.,토킹 인 더 라이브러리 디스터브즈 아더 스튜던츠,도서관에서 떠드는 것은 다른 학생들을 방해한다,
75,g2,narrator,I have a big goal to reach.,아이 해브 어 빅 골 투 리치,나는 이루고 싶은 큰 목표가 있다,
76,g2,narrator,He ran fast to catch the bus.,히 랜 패스트 투 캐치 더 버스,그는 버스를 타기 위해 빨리 달렸다,
77,g2,narrator,People don't get many chances to know their neighbors.,피플 돈트 겟 매니 챈시즈 투 노 데어 네이버즈,사람들은 이웃을 알 기회를 많이 얻지 못한다,spelling
78,g2,narrator,She stayed up last night to prepare for an exam.,쉬 스테이드 업 라스트 나이트 투 프리페어 포 언 이그잼,그녀는 시험 준비를 위해 어젯밤에 밤을 새웠다,
79,g2,narrator,I had an appointment to keep.,아이 해드 언 어포인트먼트 투 킵,나는 지켜야 할 약속이 있었다,
80,g2,narrator,The man collected old textbooks to sell to the bookstore.,더 맨 컬렉티드 올드 텍스트북스 투 셀 투 더 북스토어,그 남자는 서점에 팔기 위해 오래된 교과서를 모았다,
81,g2,narrator,I save ten percent of my income to buy a house.,아이 세이브 텐 퍼센트 오브 마이 인컴 투 바이 어 하우스,나는 집을 사기 위해 수입의 10퍼센트를 저축한다,
82,g2,narrator,Many people slept through the boring movie.,매니 피플 슬렙트 쓰루 더 보링 무비,많은 사람들이 지루한 영화 도중에 잠들었다,
83,g2,narrator,She was annoyed by the waiter.,쉬 워즈 어노이드 바이 더 웨이터,그녀는 웨이터 때문에 짜증이 났다,
84,g2,narrator,The class watched the pianist performing.,더 클래스 워치드 더 피아니스트 퍼포밍,그 수업은 피아니스트의 연주를 지켜보았다,
85,g2,narrator,She was disappointed with the result.,쉬 워즈 디스어포인티드 위드 더 리절트,그녀는 결과에 실망했다,
86,g2,narrator,The confused students kept asking questions.,더 컨퓨즈드 스튜던츠 켑트 애스킹 퀘스천즈,혼란스러운 학생들은 계속 질문했다,
87,g2,narrator,I saw him playing basketball.,아이 소 힘 플레이잉 바스켓볼,나는 그가 농구하는 것을 보았다,
88,g2,narrator,My mom was angry about the broken window.,마이 맘 워즈 앵그리 어바웃 더 브로큰 윈도우,우리 엄마는 깨진 창문 때문에 화가 나 있었다,
89,g2,narrator,It is pleasing to learn a new language.,잇 이즈 플리징 투 런 어 뉴 랭귀지,새로운 언어를 배우는 것은 즐겁다,
90,g2,narrator,It is uncomfortable to watch terrifying scenes on TV.,잇 이즈 언컴포터블 투 워치 테리파잉 신즈 온 티비,TV에서 무서운 장면을 보는 것은 불편하다,spelling
91,g2,narrator,His roommate has a lot of clothes to wash.,히즈 룸메이트 해즈 어 랏 오브 클로즈 투 워시,그의 룸메이트는 빨래할 옷이 많다,
92,g2,narrator,The presenter's explanation was confusing.,더 프리젠터즈 익스플러네이션 워즈 컨퓨징,발표자의 설명은 혼란스러웠다,
93,g2,narrator,I jog early in the morning to stay healthy.,아이 조그 얼리 인 더 모닝 투 스테이 헬시,나는 건강을 유지하기 위해 아침 일찍 조깅한다,
94,g2,narrator,I consider walking in the park the best exercise.,아이 컨시더 워킹 인 더 파크 더 베스트 엑서사이즈,나는 공원에서 걷는 것이 최고의 운동이라고 생각한다,
95,g2,narrator,He tried to solve the problem by himself.,히 트라이드 투 솔브 더 프라블럼 바이 힘셀프,그는 혼자서 그 문제를 해결하려고 했다,
96,g2,narrator,Photocopied booklets were available at the museum.,포토카피드 북클릿츠 워 어베일러블 앳 더 뮤지엄,복사된 소책자들이 박물관에 비치되어 있었다,
97,g2,narrator,My sister wants to enroll in an acting class.,마이 시스터 원츠 투 인롤 인 언 액팅 클래스,내 여동생은 연기 수업에 등록하고 싶어 한다,
98,g2,narrator,I saw my friends laughing.,아이 소 마이 프렌즈 래핑,나는 친구들이 웃고 있는 것을 보았다,
99,g2,narrator,I got a part-time job to pay my tuition.,아이 갓 어 파트 타임 잡 투 페이 마이 튜이션,나는 등록금을 내기 위해 아르바이트를 구했다,
100,g2,narrator,The company raised salaries to motivate employees.,더 컴퍼니 레이즈드 샐러리즈 투 모티베이트 엠플로이즈,그 회사는 직원들의 동기를 부여하기 위해 급여를 인상했다,spelling
101,g3,narrator,I want to work for a company to gain experience.,아이 원트 투 워크 포 어 컴퍼니 투 게인 익스피어리언스,나는 경험을 쌓기 위해 회사에서 일하고 싶다,plural
102,g3,narrator,I think communication is the most important skill.,아이 띵크 커뮤니케이션 이즈 더 모스트 임포턴트 스킬,나는 의사소통이 가장 중요한 기술이라고 생각한다,
103,g3,narrator,I want a job that allows me to use my creativity.,아이 원트 어 잡 댓 얼라우즈 미 투 유즈 마이 크리에이티비티,나는 창의성을 활용할 수 있는 일을 원한다,
104,g3,narrator,I love to eat delicious vegetable soup.,아이 러브 투 잇 딜리셔스 베지터블 수프,나는 맛있는 채소 수프를 먹는 것을 좋아한다,
105,g3,narrator,Donating money was the most important thing I've ever done.,도네이팅 머니 워즈 더 모스트 임포턴트 씽 아이브 에버 던,돈을 기부한 것은 내가 해본 일 중 가장 중요한 일이었다,
106,g3,narrator,I donate a little money every month.,아이 도네이트 어 리틀 머니 에브리 먼스,나는 매달 약간의 돈을 기부한다,
107,g3,narrator,Many students have applied for the internship.,매니 스튜던츠 해브 어플라이드 포 디 인턴십,많은 학생들이 그 인턴십에 지원했다,
108,g3,narrator,Few people enjoy reading long historical novels.,퓨 피플 인조이 리딩 롱 히스토리컬 노블즈,긴 역사 소설을 즐겨 읽는 사람은 거의 없다,
109,g3,narrator,I didn't have much time to spend with my sister.,아이 디든트 해브 머치 타임 투 스펜드 위드 마이 시스터,나는 여동생과 함께 보낼 시간이 많지 않았다,
110,g3,narrator,I think few people write letters by hand these days.,아이 띵크 퓨 피플 라이트 레터즈 바이 핸드 디즈 데이즈,요즘 손편지를 쓰는 사람은 거의 없다고 생각한다,
111,g3,narrator,The store had few shoes for young children.,더 스토어 해드 퓨 슈즈 포 영 칠드런,그 가게에는 어린아이용 신발이 거의 없었다,
112,g3,narrator,Many young people listen to pop music.,매니 영 피플 리슨 투 팝 뮤직,많은 젊은이들이 팝 음악을 듣는다,
113,g3,narrator,The article doesn't contain much information.,디 아티클 더즌트 컨테인 머치 인포메이션,그 기사는 많은 정보를 담고 있지 않다,
114,g3,narrator,I don't have much time to complete the task.,아이 돈트 해브 머치 타임 투 컴플리트 더 태스크,나는 그 일을 끝낼 시간이 많지 않다,
115,g3,narrator,I know a little about computer programming.,아이 노 어 리틀 어바웃 컴퓨터 프로그래밍,나는 컴퓨터 프로그래밍에 대해 조금 안다,
116,g3,narrator,I was too busy to watch a movie with her.,아이 워즈 투 비지 투 워치 어 무비 위드 허,나는 그녀와 영화를 볼 만큼 여유가 없었다,
117,g3,narrator,The traffic was so heavy that I was late for class.,더 트래픽 워즈 소 헤비 댓 아이 워즈 레이트 포 클래스,교통체증이 너무 심해서 수업에 늦었다,
118,g3,narrator,The music was loud enough to hurt my ears.,더 뮤직 워즈 라우드 이너프 투 허트 마이 이어즈,그 음악은 귀가 아플 만큼 시끄러웠다,
119,g3,narrator,My brother is too lazy to wake up early in the morning.,마이 브라더 이즈 투 레이지 투 웨이크 업 얼리 인 더 모닝,내 형은 아침 일찍 일어나기에는 너무 게으르다,
120,g3,narrator,He arrived so early that he had to wait for an hour.,히 어라이브드 소 얼리 댓 히 해드 투 웨이트 포 언 아워,그는 너무 일찍 도착해서 한 시간을 기다려야 했다,
121,g3,narrator,The test was easy enough to complete in less than an hour.,더 테스트 워즈 이지 이너프 투 컴플리트 인 레스 댄 언 아워,그 시험은 한 시간도 안 돼 끝낼 만큼 쉬웠다,
122,g3,narrator,She spoke slowly enough to be understood.,쉬 스포크 슬로울리 이너프 투 비 언더스투드,그녀는 이해될 만큼 천천히 말했다,
123,g3,narrator,The weather was so cold that I stayed inside.,더 웨더 워즈 소 콜드 댓 아이 스테이드 인사이드,날씨가 너무 추워서 나는 안에 머물렀다,
124,g3,narrator,My friend studied too little to pass the exam.,마이 프렌드 스터디드 투 리틀 투 패스 디 이그잼,내 친구는 시험에 합격하기에는 공부를 너무 적게 했다,
125,g3,narrator,She worked hard enough to get a promotion.,쉬 워크트 하드 이너프 투 겟 어 프로모션,그녀는 승진할 만큼 충분히 열심히 일했다,
126,g3,narrator,Taking public transportation is cheaper than driving a car.,테이킹 퍼블릭 트랜스포테이션 이즈 치퍼 댄 드라이빙 어 카,대중교통을 이용하는 것이 차를 운전하는 것보다 저렴하다,
127,g3,narrator,He is the tallest player on the basketball team.,히 이즈 더 톨리스트 플레이어 온 더 바스켓볼 팀,그는 농구팀에서 가장 키가 큰 선수이다,spelling
128,g3,narrator,The doughnuts are sweeter than usual.,더 도넛츠 아 스위터 댄 유주얼,그 도넛은 평소보다 더 달다,spelling
129,g3,narrator,The violin is the hardest instrument to learn.,더 바이올린 이즈 더 하디스트 인스트루먼트 투 런,바이올린은 배우기 가장 어려운 악기이다,
130,g3,narrator,"During final exams, my workload is heavier than normal.",듀어링 파이널 이그잼즈 마이 워클로드 이즈 헤비어 댄 노멀,기말고사 기간에는 평소보다 일이 더 많다,
131,g3,narrator,My brother wanted to buy the brightest lamp possible for his desk.,마이 브라더 원티드 투 바이 더 브라이티스트 램프 파서블 포 히즈 데스크,내 형은 책상에 둘 수 있는 가장 밝은 램프를 사고 싶어 했다,
132,g3,narrator,"When we met, I realized that she was nicer in person.",웬 위 멧 아이 리얼라이즈드 댓 쉬 워즈 나이서 인 퍼슨,우리가 만났을 때 나는 그녀가 실제로 더 친절하다는 것을 알았다,
133,g3,narrator,My roommate plays music much louder than I can handle.,마이 룸메이트 플레이즈 뮤직 머치 라우더 댄 아이 캔 핸들,내 룸메이트는 내가 감당할 수 없을 만큼 크게 음악을 튼다,
134,g3,narrator,I think people who have a pet are generally happier.,아이 띵크 피플 후 해브 어 펫 아 제너럴리 해피어,나는 반려동물이 있는 사람들이 대체로 더 행복하다고 생각한다,
135,g3,narrator,The tie should be longer.,더 타이 슈드 비 롱거,그 넥타이는 더 길어야 한다,
136,g3,narrator,I was too tired to take another step.,아이 워즈 투 타이어드 투 테이크 어나더 스텝,나는 한 발짝 더 내딛기에도 너무 피곤했다,
137,g3,narrator,I have been to a few fine restaurants around my neighborhood.,아이 해브 빈 투 어 퓨 파인 레스토런츠 어라운드 마이 네이버후드,나는 동네 근처의 괜찮은 식당 몇 곳에 가본 적이 있다,
138,g3,narrator,The movie was longer than I thought.,더 무비 워즈 롱거 댄 아이 쏘트,그 영화는 내가 생각했던 것보다 길었다,
139,g3,narrator,I think Chuseok is the biggest annual holiday in Korea.,아이 띵크 추석 이즈 더 비기스트 애뉴얼 할리데이 인 코리아,나는 추석이 한국에서 가장 큰 연례 명절이라고 생각한다,
140,g3,narrator,There are few students in the library during the vacation.,데어 아 퓨 스튜던츠 인 더 라이브러리 듀어링 더 베이케이션,방학 동안 도서관에는 학생이 거의 없다,
141,g3,narrator,The restaurant was large enough to hold all the guests.,더 레스토런트 워즈 라지 이너프 투 홀드 올 더 게스트,그 식당은 모든 손님을 수용할 만큼 충분히 컸다,spelling
142,g3,narrator,"I think old people are slower, but far wiser than young people.",아이 띵크 올드 피플 아 슬로워 벗 파 와이저 댄 영 피플,나는 노인들이 더 느리지만 젊은이들보다 훨씬 현명하다고 생각한다,
143,g3,narrator,I have been to a few countries in Europe before.,아이 해브 빈 투 어 퓨 컨트리즈 인 유럽 비포,나는 이전에 유럽의 몇몇 나라에 가본 적이 있다,
144,g3,narrator,She has little money to spend on luxuries.,쉬 해즈 리틀 머니 투 스펜드 온 럭셔리즈,그녀는 사치품에 쓸 돈이 거의 없다,
145,g3,narrator,Niagara Falls is the most beautiful place I have visited.,나이애가라 폴즈 이즈 더 모스트 뷰티풀 플레이스 아이 해브 비지티드,나이아가라 폭포는 내가 가본 곳 중 가장 아름답다,
146,g3,narrator,My first-grade teacher was memorable because she was much kinder than my other teachers.,마이 퍼스트 그레이드 티처 워즈 메머러블 비커즈 쉬 워즈 머치 카인더 댄 마이 아더 티처즈,나의 1학년 담임 선생님은 다른 선생님들보다 훨씬 친절해서 기억에 남는다,spelling
147,g3,narrator,I will rest at my parents' house for a few weeks.,아이 윌 레스트 앳 마이 페어런츠 하우스 포 어 퓨 위크스,나는 몇 주 동안 부모님 댁에서 쉴 것이다,
148,g3,narrator,I prefer planes since they are the fastest way to travel.,아이 프리퍼 플레인즈 신스 데이 아 더 패스티스트 웨이 투 트래블,나는 비행기가 가장 빠른 이동 수단이어서 선호한다,
149,g3,narrator,Bulgogi is the most famous Korean food.,불고기 이즈 더 모스트 페이머스 코리언 푸드,불고기는 가장 유명한 한국 음식이다,
150,g3,narrator,Toronto is the most memorable city because it is very clean.,토론토 이즈 더 모스트 메머러블 시티 비커즈 잇 이즈 베리 클린,토론토는 매우 깨끗해서 가장 기억에 남는 도시이다,spelling
151,g4,narrator,It is uncertain when she will come.,잇 이즈 언서튼 웬 쉬 윌 컴,그녀가 언제 올지는 불확실하다,
152,g4,narrator,It is relaxing to listen to music at the end of the day.,잇 이즈 릴랙싱 투 리슨 투 뮤직 앳 디 엔드 오브 더 데이,하루의 끝에 음악을 듣는 것은 편안하다,
153,g4,narrator,It is difficult to speak a foreign language fluently.,잇 이즈 디피컬트 투 스피크 어 포린 랭귀지 플루언틀리,외국어를 유창하게 말하는 것은 어렵다,
154,g4,narrator,It is unfortunate that he lost his bag.,잇 이즈 언포추넷 댓 히 로스트 히즈 백,그가 가방을 잃어버린 것은 안타깝다,
155,g4,narrator,It is surprising that so many people enjoy hiking.,잇 이즈 서프라이징 댓 소 매니 피플 인조이 하이킹,많은 사람들이 하이킹을 즐긴다는 것은 놀랍다,
156,g4,narrator,It is unbelievable that she passed the exam.,잇 이즈 언빌리버블 댓 쉬 패스트 디 이그잼,그녀가 시험에 합격했다는 것은 믿기 어렵다,
157,g4,narrator,It is nice that they are getting married.,잇 이즈 나이스 댓 데이 아 게팅 메리드,그들이 결혼한다니 좋다,spelling
158,g4,narrator,It is tiring to do housework.,잇 이즈 타이어링 투 두 하우스워크,집안일을 하는 것은 피곤하다,
159,g4,narrator,There is a book she needs in the library.,데어 이즈 어 북 쉬 니즈 인 더 라이브러리,도서관에 그녀가 필요한 책이 한 권 있다,
160,g4,narrator,There are several books she needs in the library.,데어 아 세버럴 북스 쉬 니즈 인 더 라이브러리,도서관에 그녀가 필요한 책이 여러 권 있다,
161,g4,narrator,There is no book she needs in the library.,데어 이즈 노 북 쉬 니즈 인 더 라이브러리,도서관에 그녀가 필요한 책은 한 권도 없다,
162,g4,narrator,There are no books she needs in the library.,데어 아 노 북스 쉬 니즈 인 더 라이브러리,도서관에 그녀가 필요한 책들은 하나도 없다,
163,g4,narrator,There is a big park in my neighborhood.,데어 이즈 어 빅 파크 인 마이 네이버후드,내 동네에 큰 공원이 하나 있다,
164,g4,narrator,There are several big parks in my neighborhood.,데어 아 세버럴 빅 파크스 인 마이 네이버후드,내 동네에 큰 공원이 여러 개 있다,
165,g4,narrator,There is no big park in my neighborhood.,데어 이즈 노 빅 파크 인 마이 네이버후드,내 동네에는 큰 공원이 없다,
166,g4,narrator,There are no big parks in my neighborhood.,데어 아 노 빅 파크스 인 마이 네이버후드,내 동네에는 큰 공원이 하나도 없다,
167,g4,narrator,There is a black laptop on the desk.,데어 이즈 어 블랙 랩탑 온 더 데스크,책상 위에 검은 노트북이 하나 있다,
168,g4,narrator,There are two black laptops on the desk.,데어 아 투 블랙 랩탑스 온 더 데스크,책상 위에 검은 노트북이 두 대 있다,
169,g4,narrator,There is no black laptop on the desk.,데어 이즈 노 블랙 랩탑 온 더 데스크,책상 위에 검은 노트북은 없다,spelling
170,g4,narrator,There are no black laptops on the desk.,데어 아 노 블랙 랩탑스 온 더 데스크,책상 위에 검은 노트북들은 하나도 없다,
171,g4,narrator,It is true that family members affect us most in life.,잇 이즈 트루 댓 패밀리 멤버즈 어펙트 어스 모스트 인 라이프,가족이 우리 삶에 가장 큰 영향을 준다는 것은 사실이다,
172,g4,narrator,It is difficult to catch up when I miss a class.,잇 이즈 디피컬트 투 캐치 업 웬 아이 미스 어 클래스,수업을 빠지면 따라잡기 어렵다,
173,g4,narrator,There are two telephones on the first floor.,데어 아 투 텔레폰즈 온 더 퍼스트 플로어,1층에 전화기가 두 대 있다,
174,g4,narrator,It is important to express our feelings.,잇 이즈 임포턴트 투 익스프레스 아워 필링즈,우리의 감정을 표현하는 것은 중요하다,spelling
175,g4,narrator,There are no empty seats during rush hour.,데어 아 노 엠프티 시츠 듀어링 러시 아워,출퇴근 시간에는 빈자리가 없다,
