no,group,speaker,original,pron,trans,comment
10,15,Docteur,"Bonjour monsieur Tual. Alors, qu'est-ce qui ne va pas?","[bɔ̃ʒuʁ məsjø tɥal. alɔʁ, kɛs ki nə va pa / 봉주르 므씨외 튀알. 알로르, 케스크 키 느 바 파]","안녕하세요, 무엇이 문제인가요?",
11,15,Patient,"Eh bien j'ai de la fièvre, je tousse et j'ai mal à la gorge.","[e bjɛ̃ ʒe də la fjɛvʁ, ʒə tus e ʒe mal a la gɔʁʒ / 에 비앙 제 드 라 피에브르, 즈 뚜스 에 제 말 아 라 고르주]","열이 있고, 기침이 나고, 목이 아픕니다.",
12,15,Docteur,"Asseyez-vous, je vais regarder ça. Inspirez, expirez... Mmmm, je pense que vous avez un rhume.","[asɛje vu, ʒə vɛ ʁəgaʁde sa. ɛ̃spiʁe, ɛkspiʁe... mmm, ʒə pɑ̃s kə vu z‿ave œ̃ ʁym / 아쎄예부, 즈 베 흐가르데 사. 앙스피레, 엑스피레... 음, 즈 팡스 끄 부 자베 엉 룸]","앉으세요, 확인해보겠습니다. 숨 들이마시고, 내쉬세요... 감기인 것 같습니다.",
13,15,Patient,Je suis très fatigué aussi...,[ʒə sɥi tʁɛ fatige osi / 즈 스위 트레 파티게 오시],저는 매우 피곤하기도 합니다...,
14,15,Docteur,Vous avez besoin de repos.,[vu z‿ave bəzwɛ̃ də ʁəpo / 부 자베 브주앵 드 흐포],휴식이 필요합니다.,
15,15,Docteur,"Tenez, voici une ordonnance pour la pharmacie: du sirop contre la toux, des médicaments contre la fièvre, et des pastilles pour la gorge.","[təne, vwasi yn ɔʁdɔnɑ̃s puʁ la faʁmasi: dy siʁo kɔ̃tʁ la tu, de medikamɑ̃ kɔ̃tʁ la fjɛvʁ, e de pastij puʁ la gɔʁʒ / 트네, 부아시 윈 오르도낭스 푸르 라 파르마시: 뒤 시로 콩트르 라 뚜, 데 메디카망 콩트르 라 피에브르, 에 데 파스티유 푸르 라 고르주]","여기 처방전입니다: 기침 시럽, 해열제, 목캔디입니다.",
16,15,Docteur,"Buvez beaucoup d'eau, et surtout, dormez beaucoup.","[byve boku do, e syʁtu dɔʁme boku / 뷔베 보쿠 도, 에 쉬르투 도르메 보쿠]",물을 많이 드시고 충분히 주무세요.,
17,15,Patient,Merci docteur. Je vous dois combien?,[mɛʁsi dɔktœʁ. ʒə vu dwa kɔ̃bjɛ̃ / 메르시 독퇴르. 즈 부 두아 콩비앙],감사합니다. 얼마 드리면 되나요?,
18,15,Docteur,Je vais prendre votre carte vitale pour l'assurance maladie...,[ʒə vɛ pʁɑ̃dʁ vɔtʁ kaʁt vital puʁ lasyʁɑ̃s maladi / 즈 베 프랑드 보트르 카르트 비탈 푸르 라쉬랑스 말라디],건강보험 처리를 위해 카드 좀 보겠습니다...,
19,15,Docteur,Ça fait 25 euros. Vous payez par carte?,[sa fɛ vɛ̃t sɛ̃k øʁo. vu peje paʁ kaʁt / 사 페 방생크 외로. 부 페이에 파르 카르트],25유로입니다. 카드로 결제하시겠어요?,
20,15,Patient,"Oui, la voici.","[wi, la vwasi / 위, 라 부아시]","네, 여기 있습니다.",
21,15,Docteur,Merci... et voici votre carte.,[mɛʁsi... e vwasi vɔtʁ kaʁt / 메르시... 에 부아시 보트르 카르트],감사합니다... 여기 카드입니다.,
22,15,Patient,"Au revoir docteur, merci encore.","[o ʁəvwaʁ dɔktœʁ, mɛʁsi ɑ̃kɔʁ / 오 르부아르 독퇴르, 메르시 앙코르]","안녕히 계세요, 감사합니다.",
23,15,Docteur,Prenez soin de vous!,[pʁəne swɛ̃ də vu / 프네 수앵 드 부],몸조리 잘하세요!,
